Load_ind;Definition Year;Species Code;Species Name;Area Code;Area Description;Level Code;Level Description;Initial Quantity;Adapted Quota;Eurlex Ref;OJ Ref;Publication Date;Page Number;In regulation;Compute uptake
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;IRL;Ireland;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;ITA;Italy;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;LTU;Lithuania;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;LVA;Latvia;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;MLT;Malta;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;NLD;Netherlands;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;POL;Poland;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;PRT;Portugal;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;ROU;Romania;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;SVN;Slovenia;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;SWE;Sweden;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_CSQ;Congo Republic direct agreement fishing category (Coastal State quota);DIR_AG;Direct Agreements;EEC;;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;BEL;Belgium;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;BGR;Bulgaria;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;CYP;Cyprus;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;DEU;Germany;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;DNK;Denmark;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;ESP;Spain;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;EST;Estonia;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;FIN;Finland;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;FRA;France;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;GBR;United Kingdom;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;GRC;Greece;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;HRV;Croatia;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;IRL;Ireland;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;ITA;Italy;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;LTU;Lithuania;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;LVA;Latvia;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;MLT;Malta;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;NLD;Netherlands;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;POL;Poland;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;PRT;Portugal;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;ROU;Romania;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;SVN;Slovenia;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;SWE;Sweden;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COG_FSQ;Congo Republic direct agreement fishing category (Flag State quota);DIR_AG;Direct Agreements;EEC;;;;32017R2403;L347;2017-12-28;81;Y;Y
INIV;2018;COK_TUX_PS;Cook Islands fishing category (Tuna vessels equipped with purse seines);COK_2016;Cook Islands;ESP;Spain;;;32016R0777;L131;2016-05-20;39;Y;Y
INIV;2018;COK_TUX_PS;Cook Islands fishing category (Tuna vessels equipped with purse seines);COK_2016;Cook Islands;FRA;France;;;32016R0777;L131;2016-05-20;39;Y;Y
INIV;2018;COK_TUX_PS;Cook Islands fishing category (Tuna vessels equipped with purse seines);COK_2016;Cook Islands;EEC;;7000;7000;32016R0777;L131;2016-05-20;39;Y;Y
INIV;2018;CPV_LLD;Cape Verde fishing category (surface long liners);CPV_2015;Cape Verde;ESP;Spain;;;32014R1385;L369;2014-12-24;32;Y;Y
INIV;2018;CPV_LLD;Cape Verde fishing category (surface long liners);CPV_2015;Cape Verde;PRT;Portugal;;;32014R1385;L369;2014-12-24;32;Y;Y
INIV;2018;CPV_LLD;Cape Verde fishing category (surface long liners);CPV_2015;Cape Verde;EEC;;;;32014R1385;L369;2014-12-24;32;Y;Y
INIV;2018;CPV_LP;Cape Verde fishing category (pole and line tuna vessels);CPV_2015;Cape Verde;ESP;Spain;;;32014R1385;L369;2014-12-24;32;Y;Y
INIV;2018;CPV_LP;Cape Verde fishing category (pole and line tuna vessels);CPV_2015;Cape Verde;FRA;France;;;32014R1385;L369;2014-12-24;32;Y;Y
INIV;2018;CPV_LP;Cape Verde fishing category (pole and line tuna vessels);CPV_2015;Cape Verde;PRT;Portugal;;;32014R1385;L369;2014-12-24;32;Y;Y
INIV;2018;CPV_LP;Cape Verde fishing category (pole and line tuna vessels);CPV_2015;Cape Verde;EEC;;;;32014R1385;L369;2014-12-24;32;Y;Y
INIV;2018;CPV_SP;Cape Verde fishing category (freezer tuna seiners);CPV_2015;Cape Verde;ESP;Spain;;;32014R1385;L369;2014-12-24;31;Y;Y
INIV;2018;CPV_SP;Cape Verde fishing category (freezer tuna seiners);CPV_2015;Cape Verde;FRA;France;;;32014R1385;L369;2014-12-24;31;Y;Y
INIV;2018;CPV_SP;Cape Verde fishing category (freezer tuna seiners);CPV_2015;Cape Verde;EEC;;;;32014R1385;L369;2014-12-24;31;Y;Y
INIV;2018;CPV_TUX_Q;Cape Verde tuna fishing categories;CPV_2015;Cape Verde;ESP;Spain;;;32014R1385;L369;2014-12-24;31;Y;Y
INIV;2018;CPV_TUX_Q;Cape Verde tuna fishing categories;CPV_2015;Cape Verde;FRA;France;;;32014R1385;L369;2014-12-24;31;Y;Y
INIV;2018;CPV_TUX_Q;Cape Verde tuna fishing categories;CPV_2015;Cape Verde;PRT;Portugal;;;32014R1385;L369;2014-12-24;31;Y;Y
INIV;2018;CPV_TUX_Q;Cape Verde tuna fishing categories;CPV_2015;Cape Verde;EEC;;5000;5000;32014R1385;L369;2014-12-24;31;Y;Y
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;BEL;Belgium;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;BGR;Bulgaria;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;CYP;Cyprus;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;DEU;Germany;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;DNK;Denmark;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;ESP;Spain;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;EST;Estonia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;FIN;Finland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;FRA;France;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;GBR;United Kingdom;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;GRC;Greece;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;HRV;Croatia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;IRL;Ireland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;ITA;Italy;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;LTU;Lithuania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;LVA;Latvia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;MLT;Malta;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;NLD;Netherlands;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;POL;Poland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;PRT;Portugal;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;ROU;Romania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;SVN;Slovenia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;SWE;Sweden;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;EEC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYH;Large-eyed rabbitfish;XDS;NEAFC Stock - Deep Sea Fisheries;TAC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;BEL;Belgium;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;BGR;Bulgaria;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;CYP;Cyprus;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;DEU;Germany;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;DNK;Denmark;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ESP;Spain;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;EST;Estonia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;FIN;Finland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;FRA;France;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;GBR;United Kingdom;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;GRC;Greece;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;HRV;Croatia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;IRL;Ireland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ITA;Italy;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;LTU;Lithuania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;LVA;Latvia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;MLT;Malta;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;NLD;Netherlands;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;POL;Poland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;PRT;Portugal;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ROU;Romania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;SVN;Slovenia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;SWE;Sweden;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;EEC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYO;Portuguese dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;TAC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;BEL;Belgium;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;BGR;Bulgaria;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;CYP;Cyprus;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;DEU;Germany;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;DNK;Denmark;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ESP;Spain;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;EST;Estonia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;FIN;Finland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;FRA;France;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;GBR;United Kingdom;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;GRC;Greece;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;HRV;Croatia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;IRL;Ireland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ITA;Italy;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;LTU;Lithuania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;LVA;Latvia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;MLT;Malta;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;NLD;Netherlands;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;POL;Poland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;PRT;Portugal;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ROU;Romania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;SVN;Slovenia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;SWE;Sweden;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;EEC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;CYP;Longnose velvet dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;TAC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;BEL;Belgium;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;BGR;Bulgaria;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;CYP;Cyprus;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;DEU;Germany;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;DNK;Denmark;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ESP;Spain;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;EST;Estonia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;FIN;Finland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;FRA;France;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;GBR;United Kingdom;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;GRC;Greece;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;HRV;Croatia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;IRL;Ireland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ITA;Italy;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;LTU;Lithuania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;LVA;Latvia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;MLT;Malta;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;NLD;Netherlands;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;POL;Poland;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;PRT;Portugal;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;ROU;Romania;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;SVN;Slovenia;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;SWE;Sweden;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;EEC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DCA;Birdbeak dogfish;XDS;NEAFC Stock - Deep Sea Fisheries;TAC;;;;32010R1236;L347;2010-12-21;31;Y;N
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;BEL;Belgium;20;20;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;DEU;Germany;4;4;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;ESP;Spain;10;10;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;FRA;France;83;83;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;GBR;United Kingdom;100;100;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;IRL;Ireland;53;53;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;NLD;Netherlands;0;0;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;PRT;Portugal;0;0;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;EEC;;270;270;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DGS;Picked dogfish;15X14;Union and international waters of I, V, VI, VII, VIII, XII and XIV;TAC;;270;270;32018R0120;L27;2018-01-31;84;Y;Y
INIV;2018;DWS;Deep-water sharks nei;10-;Union and international waters of X;PRT;Portugal;10;10;32016R2285;L344;2016-12-17;38;Y;Y
INIV;2018;DWS;Deep-water sharks nei;10-;Union and international waters of X;EEC;;10;10;32016R2285;L344;2016-12-17;38;Y;Y
INIV;2018;DWS;Deep-water sharks nei;10-;Union and international waters of X;TAC;;10;10;32016R2285;L344;2016-12-17;38;Y;Y
INIV;2018;DWS;Deep-water sharks nei;12INT-;International waters of XII;ESP;Spain;0;0;32016R2285;L344;2016-12-17;38;Y;Y
INIV;2018;DWS;Deep-water sharks nei;12INT-;International waters of XII;FRA;France;0;0;32016R2285;L344;2016-12-17;38;Y;Y
