species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F08,21_3_L,TLW,ES	: 	2765.9 	2902.1958 	2725.09 	3305.64 	3461.2 	4081.724 	3675.14 	3777.24 	4276 	3848.61 	3489.5 	4841.7 	6307 	6911 	12444 	13286 	13449 	11368 
F08,21_3_L,TLW,EU28	: 	7048.36 	6763.0952 	6392.393 	6754.8517 	7155.387 	7526.937 	7980.6872 	8998.438 	8325.1 	8100.82 	7788.62 	8974.33 	9634 	10143 	16747 	17595 	18841 	15433 
F08,21_3_L,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_L,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_L,TLW,IS	: 	: 	: 	: 	: 	: 	: 	123.689 	184.8 	: 	: 	: 	85 	140.2 	104 	133 	54 	0 	102 
F08,21_3_L,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_L,TLW,LT	: 	: 	: 	: 	: 	: 	39.04 	64.432 	368.2 	: 	277.9 	252 	555 	361 	144 	165 	271 	269 	71 
F08,21_3_L,TLW,LV	: 	: 	: 	: 	: 	: 	134 	338.7 	384 	334 	278 	309 	254 	144 	214 	144 	59 	67 	73 
F08,21_3_L,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	315.5 	663.8 	349.32 	245.6 	245 	170.1 	0 	67 	1 	0 	77 
F08,21_3_L,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	245.8 	245 	130 	144 	145 	0 	77 	40 
F08,21_3_L,TLW,PT	3059.71 	3477.1 	3113.891 	3002.383 	2609.3579 	2261.867 	2075.525 	2125.1692 	2114 	1806.3 	1839.01 	1617.02 	2119.5 	1967 	1679 	2240 	3015 	4041 	3655 
F08,21_3_L,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_L,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	0.5 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_M,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_M,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_M,TLW,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	359 	93 	0 
F08,21_3_M,TLW,EE	3256.943 	2234.5 	684.3338 	1216.446 	1495.8273 	1862.324 	111.358 	1109.288 	1634.951 	3932.9 	10898 	10902.8 	7110.08 	13328 	13620 	13070 	13692 	10142 	12820 
F08,21_3_M,TLW,ES	: 	6153.06 	5562.6335 	7250.44 	6646.28 	8141.33 	10207.306 	5872.23 	6055.73 	3123.9 	4825.34 	3252.8 	4492.81 	6639.2 	4772 	7786 	7245 	7730 	10820 
F08,21_3_M,TLW,EU28	: 	19041.26 	16730.6603 	16382.997 	18537.8171 	20035.772 	19152.9039 	17016.0212 	16534.881 	15237.3 	22020.46 	21519.93 	18229.11 	29883.2 	30938 	30628 	29044 	28518 	34059 
F08,21_3_M,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_M,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_M,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2099 	4014 	3567 	4715 	5754 	5077 	9261 
F08,21_3_M,TLW,LT	: 	: 	0 	: 	7 	: 	499.61 	543.979 	517 	: 	485.1 	2597 	1655 	4194 	4802 	3747 	3336 	2932 	3547 
F08,21_3_M,TLW,LV	: 	: 	: 	: 	: 	: 	2.9 	71 	610.3 	1256.9 	1285 	1940 	1588 	2260 	3061 	3533 	1903 	3263 	3324 
F08,21_3_M,TLW,NO	1046.72 	1253.22 	1330.59 	1307.291 	1358.496 	1342.381 	821.017 	1304.683 	536.2 	: 	261.72 	1762.2 	429 	181.8 	11740 	21290 	11833 	12972 	2588 
F08,21_3_M,TLW,PL	: 	: 	: 	: 	413.328 	: 	: 	: 	: 	: 	: 	1.3 	223.9 	458 	1158 	0 	0 	236 	1692 
F08,21_3_M,TLW,PT	10011.58 	9498.9 	9274.093 	7916.111 	9975.3819 	8686.218 	7455.9299 	8353.5242 	6955 	6923.6 	4527.02 	2826.03 	3159.32 	3004 	3525 	1945 	2509 	4122 	1856 
F08,21_3_M,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_M,TLW,UK	: 	1155.1 	1209.6 	: 	: 	1345.9 	875.8 	1066 	761.9 	: 	: 	: 	: 	0 	0 	547 	0 	0 	0 
F08,21_3_N,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_N,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_N,TLW,EE	650.577 	966.78 	580.6404 	669.797 	467.3133 	950.703 	401.405 	202.35 	232.554 	16.6 	281.5 	352.6 	332.62 	637 	1487 	1321 	360 	1144 	402 
F08,21_3_N,TLW,ES	: 	6603.49 	4476.5302 	4358.27 	5320.55 	8290.17 	8604.507 	9128.26 	8508.42 	5135.3 	6858.91 	5010.11 	5058.4 	3215.56 	7213 	11677 	9613 	15363 	18095 
F08,21_3_N,TLW,EU28	: 	9358.07 	5820.3816 	5978.792 	6531.1945 	10894.5127 	11217.265 	11021.1328 	10729.274 	6450.9 	8681.33 	6529.73 	6458.15 	5109.56 	10580 	20236 	14398 	18798 	20604 
F08,21_3_N,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_N,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_N,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_N,TLW,LT	: 	: 	: 	: 	: 	: 	214.48 	272.613 	38.3 	: 	40.9 	174 	157 	51 	0 	451 	0 	0 	0 
F08,21_3_N,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_N,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	146.02 	0 	0 	0 
F08,21_3_N,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	3 	0 
F08,21_3_N,TLW,PT	1840.01 	1788.34 	763.211 	950.725 	743.3313 	1653.6397 	1996.873 	1417.9098 	1950 	1299 	1500.02 	993.02 	910.13 	1206 	1880 	6787 	4425 	2288 	2107 
F08,21_3_N,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_N,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	158 	0 	0 
F08,21_3_NK,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	158 	0 	0 
F08,21_3_NK,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_NK,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,EE	603.2 	737.54 	876.4218 	1034.567 	584.0317 	287.454 	192.955 	147.668 	106.671 	120.2 	49.6 	200.6 	: 	0 	101 	0 	0 	9 	109 
F08,21_3_O,TLW,ES	: 	2727.59 	3074.8076 	3818.88 	2898.92 	2961.61 	2085.12 	2125.2 	2290.66 	2578.7 	912 	1879.8 	1638.3 	2228.9 	480 	3143 	3933 	3647 	4598 
F08,21_3_O,TLW,EU28	: 	8284.77 	9019.5764 	9886.891 	9305.2697 	8659.128 	6852.938 	6846.8578 	6626.331 	8105.1 	5631.84 	7824.42 	8003 	7542.9 	6281 	13436 	12483 	7924 	9931 
F08,21_3_O,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,LT	: 	: 	: 	: 	: 	: 	: 	42.826 	: 	: 	179.2 	: 	: 	0 	0 	0 	16 	0 	0 
F08,21_3_O,TLW,LV	: 	: 	: 	: 	: 	: 	: 	82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,21_3_O,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,PT	3408.27 	4820.8 	5068.347 	5033.444 	5822.318 	5410.064 	4574.863 	4449.1638 	4229 	5406.2 	4491.04 	5744.02 	6364.7 	5314 	5700 	10293 	8534 	4268 	5224 
F08,21_3_O,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_O,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_N,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_NK,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_3_P_S,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,ES	: 	863.59 	296.071 	1121.53 	2559.84 	2714.13 	865.11 	284.41 	: 	: 	50.51 	: 	20.42 	1.3 	0 	0 	0 	0 	0 
F08,21_4,TLW,EU28	: 	863.59 	296.071 	1121.53 	2559.84 	2714.13 	865.11 	284.41 	2 	: 	50.51 	: 	20.42 	1.3 	0 	0 	0 	0 	0 
F08,21_4,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,PT	8.72 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_NK,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_NK,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_R,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_R,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_R,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_R,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_R,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_R,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_R,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_S,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 	18.72 	0 	0 	0 	0 	0 	0 
F08,21_4_S,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 	18.72 	0 	0 	0 	0 	0 	0 
F08,21_4_S,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_S,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_S,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_S,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_T,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_T,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_T,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_T,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_T,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_T,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_T,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,ES	: 	863.59 	296.071 	1121.53 	2559.84 	2695.09 	865.11 	284.41 	: 	: 	50.21 	: 	: 	1.3 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,EU28	: 	863.59 	296.071 	1121.53 	2559.84 	2695.09 	865.11 	284.41 	2 	: 	50.21 	: 	: 	1.3 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,PT	8.72 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,ES	: 	: 	: 	: 	13.89 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,EU28	: 	: 	: 	: 	13.89 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_N,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_NK,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,ES	: 	863.59 	296.071 	1121.53 	2545.95 	2695.09 	865.11 	284.41 	: 	: 	50.21 	: 	: 	1.3 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,EU28	: 	863.59 	296.071 	1121.53 	2545.95 	2695.09 	865.11 	284.41 	2 	: 	50.21 	: 	: 	1.3 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,PT	8.72 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_V_S,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_W,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_W,TLW,ES	: 	: 	: 	: 	: 	19.04 	: 	: 	: 	: 	: 	: 	1.7 	0 	0 	0 	0 	0 	0 
F08,21_4_W,TLW,EU28	: 	: 	: 	: 	: 	19.04 	: 	: 	: 	: 	: 	: 	1.7 	0 	0 	0 	0 	0 	0 
F08,21_4_W,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_W,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_W,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,21_4_W,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
