Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
LVA;DEU000150400;;IMP;2004-12-09;2009-05-24;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;Y;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;199.41;0.00;700.00;0.00;2;;MFL;DEU;;;1988-01-01
LVA;DEU000150400;;MOD;2009-05-25;2014-03-13;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;Y;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;80.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2014-03-14;2014-08-18;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;Y;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2014-08-19;2014-12-09;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;N;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2014-12-10;2015-08-20;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;Y;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2015-08-21;2015-12-03;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;N;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2015-12-04;2015-12-30;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;Y;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2015-12-31;2015-12-31;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;N;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2016-01-01;2016-11-30;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;Y;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
LVA;DEU000150400;;MOD;2016-12-01;2017-08-20;LVV1551;LVV1551;HARENGUS;VP;YLBH;Y;Y;Y;;;;FX;OTB;OTM;;;;;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;;MFL;;;;1988-01-01
