Country of Registration,CFR,UVI,Event,Event Start Date,Event End Date,Registration Number,External marking,Name of vessel,Place of registration,IRCS,IRCS indicator,Licence indicator,VMS indicator,ERS indicator,AIS indicator,MMSI,Vessel Type,Main fishing gear,Subsidiary fishing gear 1,Subsidiary fishing gear 2,Subsidiary fishing gear 3,Subsidiary fishing gear 4,Subsidiary fishing gear 5,LOA,LBP,Tonnage GT,Other tonnage,GTs,Power of main engine,Power of auxiliary engine,Hull material,Date of entry into service,Segment,Country of importation/exportation,Type of export,Public aid,Year of construction
BEL,BEL000281932,,RET,17/01/1996,17/01/1996,28,Z.28,ANN,ZEEBR,OPBB,Y,Y,N,Y,N,,FX,TBB,NO,,,,,16.19,13.39,0,28.67,0,88,0,2,26/09/1932,E10,,,PA,01/01/1932
BEL,BEL001191970,8432601,IMP,08/06/1989,31/12/1991,119,BOU.119,JOZINA,BOEKH,OPEO,Y,N,N,Y,N,,MO,TBB,NO,,,,,19.54,16.92,65,0,0,221,0,2,01/07/1970,BIN,NLD,,,01/01/1970
BEL,BEL001191970,8432601,MOD,01/01/1992,29/06/1992,119,BOU.119,JOZINA,BOEKH,OPEO,Y,N,N,Y,N,,MO,TBB,NO,,,,,19.54,16.92,55,0,0,221,0,2,01/07/1970,C10,,,,01/01/1970
BEL,BEL001191970,8432601,EXP,30/06/1992,30/06/1992,119,BOU.119,JOZINA,BOEKH,OPEO,Y,N,N,Y,N,,MO,TBB,NO,,,,,19.54,16.92,55,0,0,221,0,2,01/07/1970,C10,NLD,,PA,01/01/1970
BEL,BEL001391987,,CHA,01/01/1992,31/05/1994,139,BOU.139,BOLLEKE,BOEKH,OPFI,Y,N,N,Y,N,,FX,TBB,NO,,,,,11.13,9.8,13,0,0,114,0,2,01/07/1987,C10,,,,01/01/1987
BEL,BEL001391987,,EXP,01/06/1994,01/06/1994,139,BOU.139,BOLLEKE,BOEKH,OPFI,Y,N,N,Y,N,,FX,TBB,NO,,,,,11.13,9.8,13,0,0,114,0,2,01/07/1987,C10,NLD,,PA,01/01/1987
BEL,BEL002011991,,CST,19/04/1991,31/12/1991,201,BOU 201,ADRIANA-MARIA,BOEKH,OPHS,Y,N,N,Y,N,,FX,TBB,NO,,,,,23.9,20.86,156,0,0,220,0,2,19/04/1991,ZEE,,,,01/01/1991
BEL,BEL002011991,,MOD,01/01/1992,16/08/1994,201,Z.201,ADRIANA-MARIA,ZEEBR,OPHS,Y,Y,N,Y,N,,FX,TBB,NO,,,,,23.9,20.86,156,0,0,220,0,2,19/04/1991,C10,,,,01/01/1991
BEL,BEL002011991,,EXP,17/08/1994,17/08/1994,201,Z.201,ADRIANA-MARIA,ZEEBR,OPHS,Y,Y,N,Y,N,,FX,TBB,NO,,,,,23.9,20.86,156,0,0,220,0,2,19/04/1991,C10,NLD,EX,PA,01/01/1991
BEL,BEL003191989,8816120,CST,12/12/1989,31/12/1991,319,BOU 319,ZELDENRUST,BOEKH,OPMG,Y,N,N,Y,N,,TU,TBB,NO,,,,,40.25,35.86,469,0,0,882,0,2,12/12/1989,ZEE,,,,01/01/1989
BEL,BEL003191989,8816120,MOD,01/01/1992,20/09/1995,319,O.319,ZELDENRUST,OOSTE,OPMG,Y,N,N,Y,N,,TU,TBB,NO,,,,,40.25,35.86,469,0,0,882,0,2,12/12/1989,E10,,,,01/01/1989
BEL,BEL003191989,8816120,MOD,21/09/1995,31/12/1996,319,Z.319,AVONTUUR,ZEEBR,OPMG,Y,Y,N,Y,N,,TU,TBB,NO,,,,,40.25,35.86,469,0,0,882,0,2,12/12/1989,E10,,,,01/01/1989
BEL,BEL003191989,8816120,MOD,01/01/1997,31/12/2002,319,Z.319,AVONTUUR,ZEEBR,OPMG,Y,Y,Y,Y,N,,TU,TBB,NO,,,,,40.25,35.86,469,0,0,882,0,2,12/12/1989,4A1,,,,01/01/1989
BEL,BEL003191989,8816120,MOD,01/01/2003,21/07/2004,319,Z.319,AVONTUUR,ZEEBR,OPMG,Y,Y,Y,Y,N,,TU,TBB,NO,,,,,40.25,35.86,469,0,0,882,0,2,12/12/1989,MFL,,,,01/01/1989
BEL,BEL003191989,8816120,EXP,22/07/2004,22/07/2004,319,Z.319,AVONTUUR,ZEEBR,OPMG,Y,Y,Y,Y,N,,TU,TBB,NO,,,,,40.25,35.86,469,0,0,882,0,2,12/12/1989,MFL,GBR,EX,PA,01/01/1989
BEL,BEL010201971,,CEN,01/01/1989,31/12/1991,20,O.20,GOEWIND,OOSTE,OPAT,Y,Y,N,Y,N,,FX,TBB,NO,,,,,14.31,12.28,29,25.8,0,110,0,2,17/08/1971,ZEE,,,,01/01/1971
BEL,BEL010201971,,MOD,01/01/1992,31/12/1996,20,O.20,GOEWIND,OOSTE,OPAT,Y,Y,N,Y,N,,FX,TBB,NO,,,,,14.31,12.28,29,25.8,0,110,0,2,17/08/1971,E10,,,,01/01/1971
BEL,BEL010201971,,MOD,01/01/1997,24/03/1999,20,O.20,GOEWIND,OOSTE,OPAT,Y,Y,N,Y,N,,FX,TBB,NO,,,,,14.31,12.28,29,25.8,0,110,0,2,17/08/1971,4A1,,,,01/01/1971
BEL,BEL010201971,,EXP,25/03/1999,25/03/1999,20,O.20,GOEWIND,OOSTE,OPAT,Y,Y,N,Y,N,,FX,TBB,NO,,,,,14.31,12.28,29,25.8,0,110,0,2,17/08/1971,4A1,NLD,EX,PA,01/01/1971
BEL,BEL010231930,,CEN,01/01/1989,31/12/1991,23,O.23,GEOFFREY WILLIAM,OOSTE,OPAW,Y,N,N,Y,N,,FX,TBB,NO,,,,,20.14,18.25,41,34.5,0,221,0,2,02/09/1971,ZEE,,,,01/01/1930
BEL,BEL010231930,,MOD,01/01/1992,31/12/1996,23,O.23,GEOFFREY WILLIAM,OOSTE,OPAW,Y,N,N,Y,N,,FX,TBB,NO,,,,,20.14,18.25,41,34.5,0,221,0,2,02/09/1971,E10,,,,01/01/1930
BEL,BEL010231930,,MOD,01/01/1997,02/08/1998,23,O.23,GEOFFREY WILLIAM,OOSTE,OPAW,Y,N,Y,Y,N,,FX,TBB,NO,,,,,20.14,18.25,41,34.5,0,221,0,2,02/09/1971,4A1,,,,01/01/1930
BEL,BEL010231930,,MOD,03/08/1998,10/02/2000,23,O.23,GEOFFREY WILLIAM,OOSTE,OPAW,Y,N,Y,Y,N,,FX,TBB,NO,,,,,20.14,18.25,41,0,0,221,0,2,02/09/1971,4A1,,,,01/01/1930
BEL,BEL010231930,,MOD,11/02/2000,31/12/2002,720,O.720,GEOFFREY WILLIAM,OOSTE,OQCT,Y,N,Y,Y,N,,FX,TBB,OTB,,,,,20.14,17.37,41,0,0,219,0,2,02/09/1971,4A1,,,,01/01/1930
BEL,BEL010231930,,MOD,01/01/2003,12/03/2003,720,O.720,GEOFFREY WILLIAM,OOSTE,OQCT,Y,N,N,Y,N,,FX,TBB,OTB,,,,,20.14,17.37,41,0,0,219,0,2,02/09/1971,MFL,,,,01/01/1930
BEL,BEL010231930,,DES,13/03/2003,13/03/2003,720,O.720,GEOFFREY WILLIAM,OOSTE,OQCT,Y,N,Y,Y,N,,FX,TBB,OTB,,,,,20.14,17.37,41,0,0,219,0,2,02/09/1971,MFL,,,PA,01/01/1930
BEL,BEL010291967,8745424,CEN,01/01/1989,31/12/1991,29,O.29,BROODWINNER,OOSTE,OPBC,Y,Y,N,Y,N,,FX,TBB,OTB,,,,,27.2,16.5,100,99.03,0,221,0,2,10/10/1967,OND,,,,01/01/1967
BEL,BEL010291967,8745424,MOD,01/01/1992,31/12/1996,29,O.29,BROODWINNER,OOSTE,OPBC,Y,Y,N,Y,N,,FX,TBB,OTB,,,,,27.2,16.5,100,99.03,0,221,0,2,10/10/1967,E10,,,,01/01/1967
BEL,BEL010291967,8745424,MOD,01/01/1997,02/08/1998,29,O.29,BROODWINNER,OOSTE,OPBC,Y,Y,Y,Y,N,,FX,TBB,OTB,,,,,27.2,16.5,100,99.03,0,221,0,2,10/10/1967,4A1,,,,01/01/1967
