Country of Registration,CFR,UVI,Event,Event Start Date,Event End Date,Registration Number,External marking,Name of vessel,Place of registration,IRCS,IRCS indicator,Licence indicator,VMS indicator,ERS indicator,AIS indicator,MMSI,Vessel Type,Main fishing gear,Subsidiary fishing gear 1,Subsidiary fishing gear 2,Subsidiary fishing gear 3,Subsidiary fishing gear 4,Subsidiary fishing gear 5,LOA,LBP,Tonnage GT,Other tonnage,GTs,Power of main engine,Power of auxiliary engine,Hull material,Date of entry into service,Segment,Country of importation/exportation,Type of export,Public aid,Year of construction
POL,DEU002120300,9048902,MOD,06/08/2018,07/03/2019,PL02309,GDY-58,POLONUS,352,SNLE,Y,Y,Y,Y,Y,261536000,TTP,OTB,PTB,OTM,,,,80.35,73.65,2348,0,0,3000,536,2,31/12/1992,MFL,,,,01/01/1992
POL,DEU002120300,9048902,MOD,08/03/2019,23/01/2020,PL02309,GDY-58,POLONUS,352,SNLE,Y,Y,Y,Y,Y,261536000,TTP,OTB,PTB,OTM,TBS,,,80.35,73.65,2348,0,0,3000,536,2,31/12/1992,MFL,,,,01/01/1992
POL,DEU002120300,9048902,MOD,24/01/2020,12/10/2021,PL02309,GDY-58,POLONUS,352,SNLE,Y,Y,Y,Y,Y,261536000,TTP,OTB,PTB,OTP,OTM,PT,TBS,80.35,73.65,2348,0,0,3000,536,2,31/12/1992,MFL,,,,01/01/1992
POL,DEU002120300,9048902,EXP,13/10/2021,13/10/2021,PL02309,GDY-58,POLONUS,PLGDY,SNLE,Y,N,Y,Y,Y,261536000,TTP,OTB,PTB,OTM,PT,OTP,TBS,80.35,73.65,2348,0,0,3000,536,2,31/12/1992,MFL,DEU,EX,PA,01/01/1992
POL,DEU107000301,,CEN,01/05/2004,27/10/2008,PL00014,GDY-157,WIESBADEN,352,SNBH,Y,Y,Y,,,,FX,OTB,OTM,,,,,91.98,84.9,3071,0,0,3530,588,2,31/12/1973,MFL,,,,01/01/1973
POL,DEU107000301,,RET,28/10/2008,28/10/2008,PL00014,GDY-157,WIESBADEN,352,SNBH,Y,N,N,,,,FX,OTB,OTM,,,,,91.98,84.9,3071,0,0,3530,588,2,31/12/1973,MFL,,,PA,01/01/1973
POL,DEU200640201,,CEN,01/05/2004,09/09/2008,PL00005,GDY-40,MERCATOR,352,SPG2669,Y,Y,Y,,,,FX,OTB,OTM,,,,,26.09,23.45,120,128.65,0,296,0,2,05/01/1973,MFL,,,,01/01/1972
POL,DEU200640201,,DES,10/09/2008,10/09/2008,PL00005,GDY-40,MERCATOR,352,SPG2669,Y,N,N,,,,FX,OTB,OTM,,,,,26.09,23.45,120,128.65,0,296,0,2,05/01/1973,MFL,,,AC,01/01/1972
POL,DEU300540207,,IMP,10/03/2005,21/12/2006,PL01995,W?A-44,No name,345,,N,Y,N,N,N,,FX,GNS,LLS,LLD,GND,,,10.52,9.55,9.48,0,0,50,0,3,20/05/1983,MFL,DEU,,PA,01/01/1982
POL,DEU300540207,,MOD,22/12/2006,15/09/2015,PL01995,W?A-44,No name,345,,N,Y,N,N,N,,FX,GNS,GND,LLS,LLD,,,10.52,9.55,9.48,0,0,50,0,3,20/05/1983,MFL,,,,01/01/1982
POL,DEU300540207,,MOD,16/09/2015,31/12/2100,PL01995,W?A-44,No name,345,SPG2761,Y,Y,N,N,N,,FX,GNS,FPO,LLS,LLD,,,10.52,9.55,9.48,0,0,50,0,3,20/05/1983,MFL,,,,01/01/1982
POL,DEU300590207,,CEN,01/05/2004,20/06/2004,PL00002,KOL-184,LAGUNA,225,SPS2434,Y,Y,Y,,,,FX,OTM,OTB,,,,,29.95,27.53,184,0,0,588,0,2,31/12/1965,MFL,,,,01/01/1965
POL,DEU300590207,,MOD,21/06/2004,20/07/2004,PL00002,WLA-54,<NO NAME GIVEN>,345,SPS2434,Y,Y,Y,,,,FX,OTM,OTB,,,,,29.95,27.53,184,0,0,588,0,2,31/12/1965,MFL,,,,01/01/1965
POL,DEU300590207,,MOD,21/07/2004,18/02/2008,PL00002,WLA-54,LAGUNA,345,SPS2434,Y,Y,Y,,,,FX,OTM,OTB,,,,,29.95,27.53,184,0,0,588,0,2,31/12/1965,MFL,,,,01/01/1965
POL,DEU300590207,,MOD,19/02/2008,26/10/2009,PL00002,WLA-54,LAGUNA,345,SPS2434,Y,Y,Y,,,,FX,OTM,OTB,,,,,29.95,27.53,184,0,0,588,0,2,31/12/1965,MFL,,,,01/01/1965
POL,DEU300590207,,DES,27/10/2009,27/10/2009,PL00002,WLA-54,LAGUNA,345,SPS2434,Y,N,N,,,,FX,OTM,OTB,,,,,29.95,27.53,184,0,0,588,0,2,31/12/1965,MFL,,,AC,01/01/1965
POL,DEU300740207,,CEN,01/05/2004,05/01/2005,PL00021,MRZ-10,BORNEO,123,SPS2466,Y,Y,N,,,,FX,OTB,OTM,,,,,18.1,16.84,44,0,0,221,0,1,13/10/2003,MFL,,,,01/01/1951
POL,DEU300740207,,MOD,06/01/2005,16/10/2007,PL00021,MRZ-10,BORNEO,123,SPS2466,Y,Y,Y,,,,FX,OTB,OTM,,,,,18.1,16.84,44,0,0,221,0,1,13/10/2003,MFL,,,,01/01/1951
POL,DEU300740207,,MOD,17/10/2007,16/11/2008,PL00021,MRZ-10,BORNEO,123,SPS2466,Y,Y,Y,,,,FX,OTB,OTM,,,,,18.1,16.84,44,0,0,221,0,1,13/10/2003,MFL,,,,01/01/1951
POL,DEU300740207,,DES,17/11/2008,17/11/2008,PL00021,MRZ-10,BORNEO,123,SPS2466,Y,N,Y,,,,FX,OTB,OTM,,,,,18.1,16.84,44,0,0,221,0,1,13/10/2003,MFL,,,PA,01/01/1951
POL,DNK000009275,,IMP,18/02/2021,31/12/2100,PL02328,SWA-26,No name,343,SPG4455,Y,Y,N,N,N,,WO,FYK,GNS,FPO,LLS,LLD,,7.5,6.84,2.5,0,0,20,0,3,01/01/1976,MFL,DNK,,PA,01/01/1976
POL,DNK000011127,,IMP,21/05/2020,01/12/2021,PL02324,JAS-136,No name,338,SPG3942,Y,Y,N,N,N,,MTG,GNS,LLD,LLS,FPO,,,7.99,7.16,2.06,0,0,29.3,0,3,01/01/1973,MFL,DNK,,PA,01/01/1973
POL,DNK000011127,,MOD,02/12/2021,31/12/2100,PL02324,JAS-136,No name,PLJAT,SPG3942,Y,Y,N,N,N,,MTG,GNS,FYK,FPO,LLD,LLS,,7.99,7.16,2.06,0,0,29.3,0,3,01/01/1973,MFL,,,,01/01/1973
POL,DNK000012227,,IMP,31/03/2010,28/12/2011,PL02144,JAS-79,<NO NAME GIVEN>,338,SPG3293,Y,Y,N,,,,TS,OTB,LLS,,,,,13.25,12.28,19.77,0,0,121,0,1,01/07/1960,MFL,DNK,,,01/01/1960
POL,DNK000012227,,MOD,29/12/2011,17/05/2017,PL02144,JAS-79,<NO NAME GIVEN>,338,SPG3293,Y,Y,Y,,,,TS,OTB,LLS,,,,,13.25,12.28,19.77,0,0,121,0,1,01/07/1960,MFL,,,,01/01/1960
POL,DNK000012227,,MOD,18/05/2017,31/12/2100,PL02144,JAS-79,No name,338,SPG3293,Y,Y,Y,Y,N,,TS,OTB,LLD,PTB,LLS,GNS,PTM,13.56,12.28,20.38,0,0,121,0,1,01/07/1960,MFL,,,,01/01/1960
POL,DNK000012260,,IMP,29/05/2009,28/07/2011,PL02114,?EB-49,,236,,N,Y,N,N,N,,MTG,GNS,OTB,FPO,LLS,,,8.26,7.45,4.11,0,0,32.5,0,3,15/10/1987,MFL,DNK,,PA,01/01/1977
POL,DNK000012260,,MOD,29/07/2011,08/05/2017,PL02114,?EB-49,,236,,N,Y,N,N,N,,MTG,GNS,FPO,LLD,LLS,,,8.26,7.45,4.11,0,0,32.5,0,3,15/10/1987,MFL,,,,01/01/1977
POL,DNK000012260,,MOD,09/05/2017,05/05/2019,PL02114,?EB-49,,236,,N,Y,N,N,N,,MTG,GNS,FPO,LLD,LLS,,,8.26,7.45,4.11,0,0,32.5,0,3,15/10/1987,MFL,,,,01/01/1977
POL,DNK000012260,,MOD,06/05/2019,22/04/2020,PL02114,?EB-49,,236,,N,Y,N,N,N,,MTG,GNS,FPO,LLD,LLS,,,8.26,7.45,4.11,0,0,32.5,0,3,15/10/1987,MFL,,,,01/01/1977
POL,DNK000012260,,MOD,23/04/2020,31/12/2100,PL02114,NIE-21,No name,122,SPS2764,Y,Y,N,N,N,,MTG,GNS,LLS,FPO,LLD,,,8.26,7.45,4.11,0,0,32.5,0,3,15/10/1987,MFL,,,,01/01/1977
POL,DNK000012439,,IMP,30/04/2007,19/10/2008,PL02029,UST-46,<NO NAME GIVEN>,234,,N,N,N,,,,MTG,OTB,GNS,,,,,13.41,12.31,23.77,0,0,106,0,1,04/11/1964,MFL,DNK,,,01/01/1964
POL,DNK000012439,,MOD,20/10/2008,01/12/2011,PL02029,KOL-117,<NO NAME GIVEN>,225,,N,Y,N,,,,MTG,OTB,GNS,,,,,13.6,12.25,23.77,0,0,106,0,1,04/11/1964,MFL,,,,01/01/1964
POL,DNK000012439,,MOD,02/12/2011,28/12/2011,PL02029,KOL-117,<NO NAME GIVEN>,225,SPS2720,Y,Y,N,,,,MTG,OTB,GNS,,,,,13.6,12.25,23.77,0,0,106,0,1,04/11/1964,MFL,,,,01/01/1964
POL,DNK000012439,,MOD,29/12/2011,12/09/2013,PL02029,KOL-117,<NO NAME GIVEN>,225,SPS2720,Y,Y,Y,,,,MTG,OTB,GNS,,,,,13.6,12.25,23.77,0,0,106,0,1,04/11/1964,MFL,,,,01/01/1964
POL,DNK000012439,,MOD,13/09/2013,30/06/2014,PL02029,KOL-117,<NO NAME GIVEN>,225,SPS2720,Y,Y,Y,,,,MTG,OTB,GNS,,,,,13.6,12.25,23.77,0,0,106,0,1,04/11/1964,MFL,,,,01/01/1964
POL,DNK000012439,,RET,01/07/2014,01/07/2014,PL02029,KOL-117,<NO NAME GIVEN>,225,SPS2720,Y,N,Y,,,,MTG,OTB,GNS,,,,,13.6,12.25,23.77,0,0,106,0,1,04/11/1964,MFL,,,PA,01/01/1964
POL,DNK000013087,8612110,IMP,16/12/2022,31/12/2100,PL02336,W?A-220,NECFISH 1,PLWLA,SPG5387,Y,Y,Y,Y,Y,261002913,TTW,PTB,OTM,PTM,LLD,OTB,GNS,20.55,17.31,110,0,0,368,68,2,03/04/1985,MFL,FIN,,PA,01/01/1985
POL,DNK000013165,,IMP,12/04/2018,15/07/2020,PL02314,DAR-348,<NO NAME GIVEN>,232,SPS3574,Y,Y,N,,,,WO,GNS,LLS,,,,,8.88,7.64,3.8,0,0,63,0,,01/01/1986,MFL,DNK,,,
POL,DNK000013165,,MOD,16/07/2020,31/12/2100,PL02314,DAR-348,No name,232,SPS3574,Y,Y,N,N,Y,261038790,WO,GNS,FPO,LLD,LLS,LHP,LHM,8.88,7.64,3.8,0,0,63,0,3,01/01/1986,MFL,,,,01/01/1985
POL,DNK000013667,,IMP,09/10/2017,31/12/2100,PL02311,W?A-187,W?A-187 AUGUSTYN,345,SPG4557,Y,Y,Y,Y,Y,261036610,TO,OTM,OTB,GNS,,,,19.09,16.19,61,0,0,294,21.51,2,01/12/1982,MFL,DNK,,PA,01/01/1982
POL,DNK000013985,,IMP,06/06/2008,29/12/2011,PL02051,?WI-24,,118,,N,Y,N,N,N,,TT,OTB,GNS,SB,LLS,OTM,FPO,13.9,12.69,23.98,0,0,169,0,1,19/09/1961,MFL,DNK,,PA,01/01/1961
POL,DNK000013985,,MOD,30/12/2011,15/07/2013,PL02051,?WI-24,,118,,N,Y,Y,N,N,,TT,OTB,LLS,SB,FPO,GNS,OTM,13.9,12.69,23.98,0,0,169,0,1,19/09/1961,MFL,,,,01/01/1961
POL,DNK000013985,,MOD,16/07/2013,08/05/2017,PL02051,?WI-24,,118,SPS2662,Y,Y,Y,N,N,,TT,OTB,GNS,OTM,FPO,LLS,SB,13.9,12.69,23.98,0,0,169,0,1,19/09/1961,MFL,,,,01/01/1961
POL,DNK000013985,,MOD,09/05/2017,05/05/2019,PL02051,?WI-24,,118,SPS2662,Y,Y,Y,Y,N,,TT,OTB,OTM,GNS,LLS,FPO,PTM,13.9,12.69,23.98,0,0,169,0,1,19/09/1961,MFL,,,,01/01/1961
POL,DNK000013985,,MOD,06/05/2019,31/12/2100,PL02051,?WI-24,No name,118,SPS2662,Y,Y,Y,Y,Y,261013080,TT,OTB,OTM,LLS,PTM,FPO,GNS,13.9,12.69,23.98,0,0,169,0,1,19/09/1961,MFL,,,,01/01/1961
POL,FIN000010029,,IMP,16/11/2007,18/12/2007,PL02043,WLA-100,SUZANNE KRYSTYNA,345,SPG3022,Y,Y,N,,,,FX,OTB,OTM,,,,,31.3,27.89,197,0,0,596,88.26,2,30/10/1973,MFL,FIN,,,01/01/1973
POL,FIN000010029,,MOD,19/12/2007,09/09/2008,PL02043,WLA-100,SUZANNE KRYSTYNA,345,SPG3022,Y,Y,Y,,,,FX,OTB,OTM,,,,,31.3,27.89,197,0,0,596,88.26,2,30/10/1973,MFL,,,,01/01/1973
POL,FIN000010029,,MOD,10/09/2008,29/09/2010,PL02043,WLA-100,SUZANNE KRYSTYNA,345,SPG3022,Y,Y,Y,,,,FX,OTB,OTM,,,,,31.3,27.89,197,0,0,596,88.26,2,30/10/1973,MFL,,,,01/01/1973
POL,FIN000010029,,MOD,30/09/2010,16/08/2011,PL02043,WLA-100,SUZANNE KRYSTYNA,345,SPG3022,Y,Y,Y,,,,FX,OTB,OTM,,,,,31.3,27.89,281,0,84,596,88.26,2,30/10/1973,MFL,,,,01/01/1973
POL,FIN000010029,,DES,17/08/2011,17/08/2011,PL02043,WLA-100,SUZANNE KRYSTYNA,345,SPG3022,Y,Y,Y,,,,FX,OTB,OTM,,,,,31.3,27.89,281,0,84,596,88.26,2,30/10/1973,MFL,,,AC,01/01/1973
POL,FIN000010175,,IMP,26/10/2010,15/04/2014,PL02155,LEB-77,<NO NAME GIVEN>,236,SPG3370,Y,Y,N,,,,FX,GNS,LLS,,,,,11.3,9.81,7.04,0,0,37.7,0,3,31/12/1989,MFL,FIN,,,01/01/1989
POL,FIN000010175,,DES,16/04/2014,16/04/2014,PL02155,LEB-77,<NO NAME GIVEN>,236,SPG3370,Y,N,N,,,,FX,GNS,LLS,,,,,11.3,9.81,7.04,0,0,37.7,0,3,31/12/1989,MFL,,,PA,01/01/1989
POL,FRA000736420,8873893,IMP,24/11/2022,31/12/2100,PL02335,W?A-222,No name,PLWLA,SPG5397,Y,Y,Y,Y,Y,261003012,WOP,FPO,OTP,OTM,,,,23.89,21.05,185,0,0,404,0,2,25/04/1990,MFL,FRA,,PA,01/01/1989
POL,IRL000I13000,9204556,IMP,27/09/2018,08/01/2023,PL02315,GDY-151,ANNELIES ILENA,PLGDY,SPG4839,Y,Y,Y,Y,Y,261084090,TT,OTM,PTM,,,,,144.6,134.3,14055,0,0,14400,6720,2,17/08/2000,MFL,NLD,,PA,01/01/1999
POL,IRL000I13000,9204556,MOD,09/01/2023,31/12/2100,PL02315,GDY-151,ANNELIES ILENA,PLGDY,SPG4839,Y,Y,Y,Y,Y,261084090,TT,OTM,PTM,,,,,144.6,134.3,14464,0,0,14400,6720,2,17/08/2000,MFL,,,,01/01/1999
POL,NLD198200977,8128573,IMP,26/10/2011,08/12/2011,PL02182,WLA-84,<NO NAME GIVEN>,345,SPG3578,Y,Y,N,,,,TTW,OTB,OTM,,,,,24.93,22.11,113,0,0,243,225,2,30/06/1982,MFL,NLD,,,01/01/1982
POL,NLD198200977,8128573,MOD,09/12/2011,27/08/2012,PL02182,WLA-84,<NO NAME GIVEN>,345,SPG3578,Y,Y,Y,,,,TTW,OTB,OTM,,,,,24.93,22.11,113,0,0,243,225,2,30/06/1982,MFL,,,,01/01/1982
POL,NLD198200977,8128573,MOD,28/08/2012,29/09/2013,PL02182,WLA-84,<NO NAME GIVEN>,345,SPG3578,Y,Y,Y,,,,TTW,OTB,OTM,,,,,26.65,23.98,122,0,0,243,225,2,30/06/1982,MFL,,,,01/01/1982
POL,NLD198200977,8128573,MOD,30/09/2013,17/04/2017,PL02182,WLA-84,<NO NAME GIVEN>,345,SPG3578,Y,Y,Y,,,,TTW,OTB,OTM,,,,,26.65,24.52,125,0,0,243,225,2,30/06/1982,MFL,,,,01/01/1982
POL,NLD198200977,8128573,MOD,18/04/2017,28/08/2018,PL02182,WLA-84,<NO NAME GIVEN>,345,SPG3578,Y,Y,Y,,,,TTW,OTB,OTM,,,,,26.65,24.52,125,0,0,294,225,2,30/06/1982,MFL,,,,01/01/1982
POL,NLD198200977,8128573,MOD,29/08/2018,31/12/2100,PL02182,W?A-84,No name,345,SPG3578,Y,Y,Y,Y,Y,261020840,TTW,OTB,OTM,PTB,LLD,PTM,,26.65,24.52,125,0,0,294,225,2,30/06/1982,MFL,,,,01/01/1981
POL,NLD198901091,8918318,IMP,15/10/2021,31/12/2100,PL02333,GDY-346,ALINA,PLGDY,SNSB,Y,Y,Y,Y,Y,261001225,TT,OTM,PTM,,,,,110.8,103.95,5099,0,0,6600,1360,2,25/09/1990,MFL,FRO,,PA,01/01/1989
POL,POL010101682,,CEN,01/05/2004,07/05/2009,PL01682,STL-1,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,SSC,,,,,9.22,8.08,4.56,0,0,22.4,0,2,13/09/1988,MFL,,,,01/01/1988
POL,POL010101682,,DES,08/05/2009,08/05/2009,PL01682,STL-1,<NO NAME GIVEN>,101,,N,N,N,,,,FX,FPO,SSC,,,,,9.22,8.08,4.56,0,0,22.4,0,2,13/09/1988,MFL,,,AC,01/01/1988
POL,POL010101683,,CEN,01/05/2004,22/03/2006,PL01683,STL-2,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,SSC,,,,,9.23,8.12,4.57,0,0,22.4,0,2,23/09/1988,MFL,,,,01/01/1988
POL,POL010101683,,RET,23/03/2006,23/03/2006,PL01683,STL-2,<NO NAME GIVEN>,101,,N,N,N,,,,FX,FPO,SSC,,,,,9.23,8.12,4.57,0,0,22.4,0,2,23/09/1988,MFL,,,AC,01/01/1988
POL,POL010101684,,CEN,01/05/2004,07/12/2004,PL01684,STL-6,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,SSC,,,,,8.5,8.4,3.23,0,0,22.4,0,2,07/04/1972,MFL,,,,01/01/1970
POL,POL010101684,,MOD,08/12/2004,29/03/2006,PL01684,STL-6,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,NO,,,,,8.5,8.4,3.23,0,0,22.4,0,2,07/04/1972,MFL,,,,01/01/1970
POL,POL010101684,,DES,30/03/2006,30/03/2006,PL01684,STL-6,<NO NAME GIVEN>,101,,N,N,N,,,,FX,FPO,NO,,,,,8.5,8.4,3.23,0,0,22.4,0,2,07/04/1972,MFL,,,AC,01/01/1970
POL,POL010101685,,CEN,01/05/2004,25/10/2006,PL01685,STL-9,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,GNS,FPO,,,,,6.64,5.88,1.03,0,0,5.2,0,3,18/02/1985,MFL,,,,01/01/1984
POL,POL010101685,,MOD,26/10/2006,07/05/2009,PL01685,STL-9,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,GNS,FPO,,,,,6.64,5.88,1.03,0,0,5.2,0,3,18/02/1985,MFL,,,,01/01/1984
POL,POL010101685,,DES,08/05/2009,08/05/2009,PL01685,STL-9,<NO NAME GIVEN>,101,,N,N,N,,,,FX,GNS,FPO,,,,,6.64,5.88,1.03,0,0,5.2,0,3,18/02/1985,MFL,,,AC,01/01/1984
POL,POL010101686,,CEN,01/05/2004,24/03/2013,PL01686,ST?-10,No name,101,,N,Y,N,N,N,,FX,FPO,SSC,GTR,GNS,,,7.62,6.95,1.72,0,0,8.5,0,1,08/05/1965,MFL,,,,01/01/1959
POL,POL010101686,,MOD,25/03/2013,19/04/2021,PL01686,ST?-10,No name,101,,N,Y,N,N,N,,FX,FPO,GTR,GNS,,,,7.62,6.95,1.72,0,0,8.5,0,1,08/05/1965,MFL,,,,01/01/1959
POL,POL010101686,,MOD,20/04/2021,31/12/2100,PL01686,ST?-10,No name,101,,N,Y,N,N,N,,FX,FYK,GTR,GNS,,,,7.62,6.95,1.72,0,0,8.5,0,1,08/05/1965,MFL,,,,01/01/1959
POL,POL010101687,,CEN,01/05/2004,16/12/2012,PL01687,ST?-18,No name,101,,N,Y,N,N,N,,FX,FPO,GTR,GNS,,,,8.2,7.27,3.09,0,0,20.2,0,1,31/08/1992,MFL,,,,01/01/1992
POL,POL010101687,,MOD,17/12/2012,11/12/2019,PL01687,TRB-77,No name,106,,N,Y,N,N,N,,FX,FPO,GTR,GNS,,,,8.2,7.27,3.09,0,0,20.2,0,1,31/08/1992,MFL,,,,01/01/1992
POL,POL010101687,,MOD,12/12/2019,31/12/2100,PL01687,TRB-77,No name,106,SPS3302,Y,Y,N,N,Y,261030680,FX,FPO,GNS,GTR,,,,8.2,7.27,3.09,0,0,20.2,0,1,31/08/1992,MFL,,,,01/01/1992
POL,POL010101690,,CEN,01/05/2004,03/08/2010,PL01690,ST?-38,No name,101,,N,Y,N,N,N,,FX,FPO,SSC,GTR,BTF,GNS,LLS,7.4,6.56,1.97,0,0,40,0,4,03/04/1969,MFL,,,,01/01/1968
POL,POL010101690,,MOD,04/08/2010,30/08/2011,PL01690,ST?-38,No name,101,,N,Y,N,N,N,,FX,FPO,GTR,LLS,GNS,,,7.4,6.56,1.97,0,0,40,0,4,03/04/1969,MFL,,,,01/01/1968
POL,POL010101690,,MOD,31/08/2011,13/08/2015,PL01690,ST?-38,No name,101,,N,Y,N,N,N,,FX,FPO,GTR,GNS,LLS,,,7.4,6.56,1.97,0,0,30.9,0,4,03/04/1969,MFL,,,,01/01/1968
POL,POL010101690,,MOD,14/08/2015,17/02/2020,PL01690,ST?-38,No name,101,,N,Y,N,N,N,,FX,FPO,GTR,LLS,GNS,,,7.4,6.56,1.97,0,0,30.9,0,4,03/04/1969,MFL,,,,01/01/1968
POL,POL010101690,,MOD,18/02/2020,31/12/2100,PL01690,ST?-38,No name,101,,N,Y,N,N,N,,FX,FPO,GTR,GNS,,,,7.4,6.56,1.97,0,0,30.9,0,4,03/04/1969,MFL,,,,01/01/1968
POL,POL010101691,,CEN,01/05/2004,07/09/2004,PL01691,STL-39,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,SSC,,,,,8.18,7.29,2.44,0,0,22.4,0,4,12/01/1979,MFL,,,,01/01/1978
POL,POL010101691,,MOD,08/09/2004,28/04/2009,PL01691,STL-39,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,SSC,,,,,8.18,7.29,2.44,0,0,22.4,0,4,12/01/1979,MFL,,,,01/01/1978
POL,POL010101691,,MOD,29/04/2009,25/07/2011,PL01691,JAS-59,<NO NAME GIVEN>,338,,N,Y,N,,,,FX,GNS,LLS,,,,,8.18,7.29,2.44,0,0,22.4,0,4,12/01/1979,MFL,,,,01/01/1978
POL,POL010101691,,RET,26/07/2011,26/07/2011,PL01691,JAS-59,<NO NAME GIVEN>,338,,N,N,N,,,,FX,GNS,LLS,,,,,8.18,7.29,2.44,0,0,22.4,0,4,12/01/1979,MFL,,,PA,01/01/1978
POL,POL010101692,,CEN,01/05/2004,07/09/2004,PL01692,STL-46,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,GNS,,,,,7.63,6.77,2.05,0,0,55.2,0,4,02/03/1968,MFL,,,,01/01/1967
POL,POL010101692,,MOD,08/09/2004,01/11/2006,PL01692,STL-46,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,GNS,,,,,7.63,6.77,2.05,0,0,55.2,0,4,02/03/1968,MFL,,,,01/01/1967
POL,POL010101692,,MOD,02/11/2006,17/10/2013,PL01692,STL-46,<NO NAME GIVEN>,101,,N,Y,N,,,,FX,FPO,GNS,,,,,7.63,6.77,2.05,0,0,55.2,0,4,02/03/1968,MFL,,,,01/01/1967
POL,POL010101692,,RET,18/10/2013,18/10/2013,PL01692,STL-46,<NO NAME GIVEN>,101,,N,N,N,,,,FX,FPO,GNS,,,,,7.63,6.77,2.05,0,0,55.2,0,4,02/03/1968,MFL,,,PA,01/01/1967
POL,POL010101693,,CEN,01/05/2004,07/12/2004,PL01693,ST?-47,No name,101,,N,Y,N,N,N,,FX,FPO,GNS,SSC,GTR,,,7.48,6.77,1.95,0,0,8.8,0,4,15/03/1971,MFL,,,,01/01/1970
