Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
DNK;DNK000003947;;MOD;2006-11-30;2100-12-31;;ND30;OPHELIA;06019;OU9028;Y;Y;N;N;N;;WO;GNS;NO;;;;;8.08;8.08;5.00;0.00;0.00;55.90;0.00;1;1974-01-01;MFL;;;;1974-01-01
DNK;DNK000003953;;MOD;2018-10-01;2100-12-31;;L186;PENSIONISTEN;25036;XP2829;Y;Y;N;N;N;;WO;GNS;GNS;SDN;GNS;;;7.31;6.81;3.80;0.00;0.00;16.18;0.00;3;1969-01-01;MFL;;;;1969-01-01
DNK;DNK000003958;;MOD;2004-12-19;2100-12-31;K14;K14;KAREN MARIE;01013;XP3704;Y;Y;N;;;;FX;GNS;GNS;;;;;10.67;0.00;8.40;0.00;0.00;82.00;0.00;3;1978-01-01;MFL;;;;1978-01-01
DNK;DNK000004125;;CHA;2016-02-18;2100-12-31;SG33;SG33;LÆRKE;09040;XP3503;Y;Y;N;;;;FX;OTB;GNS;;;;;7.99;0.00;3.80;0.00;0.00;63.00;0.00;3;1977-01-01;MFL;;;;1977-01-01
DNK;DNK000004224;;MOD;2016-09-09;2100-12-31;HV9;HV9;DORTHE 4;18002;XP3195;Y;Y;N;;;;FX;GNS;NO;;;;;8.02;0.00;2.10;0.00;0.00;58.00;0.00;3;1975-01-01;MFL;;;;1974-01-01
DNK;DNK000004240;;MOD;2003-01-01;2100-12-31;NF194;NF194;STINA;31007;5PDQ;Y;Y;N;;;;FX;GNS;NO;;;;;9.01;0.00;6.90;8.04;0.00;74.00;0.00;1;1973-01-01;MFL;;;;1972-01-01
DNK;DNK000004281;;CHA;2008-08-21;2021-05-02;A36;A36;GITTE II;13001;XP3816;Y;Y;N;;;;WO;GNS;DRB;;;;;9.65;0.00;7.60;0.00;0.00;59.00;0.00;3;1979-01-01;MFL;;;;1979-01-01
DNK;DNK000004305;8662945;CHA;2008-11-27;2100-12-31;DNK000004305;L1;INGER KATHRINE;20001;OWOC;Y;Y;Y;Y;Y;220395000;WO;GNS;NK;;;;;17.24;14.99;103.80;0.00;0.00;341.00;18.00;2;1983-01-01;MFL;;;;1983-01-01
DNK;DNK000004343;;MOD;2008-06-25;2021-02-01;FN131;FN131;CHARLOTTE P;12001;XP2207;Y;Y;Y;;;;MTG;OTB;NO;;;;;17.31;15.41;55.00;0.00;0.00;130.00;0.00;2;1974-01-01;MFL;;;;1974-01-01
DNK;DNK000004344;;MOD;2004-04-01;2100-12-31;SG129;SG129;TANJA II;08027;XP3800;Y;Y;N;;;;FX;GNS;GNS;;;;;9.63;0.00;8.60;0.00;0.00;50.00;0.00;3;1975-01-01;MFL;;;;1975-01-01
DNK;DNK000004382;;MOD;2011-03-24;2100-12-31;L382;L382;CEAL II;23001;XP3652;Y;Y;N;;;;FX;GNS;OTB;;;;;9.06;0.00;5.00;0.00;0.00;36.00;0.00;1;1981-01-01;MFL;;;;1976-01-01
DNK;DNK000004429;;MOD;2014-03-20;2100-12-31;;ND391;ANNE;06002;5QHJ;Y;Y;N;N;N;;WO;GNS;LLS;;;;;7.62;7.62;3.90;0.00;0.00;37.00;0.00;3;1971-01-01;MFL;;;;1971-01-01
DNK;DNK000004494;;MOD;2018-05-15;2100-12-31;DNK000004494;S504;BOUNTY;11001;XP3698;Y;Y;N;N;N;;MTG;GNS;OTB;LLS;;;;9.05;9.05;5.10;0.00;0.00;59.00;0.00;3;1978-01-01;MFL;;;;1978-01-01
DNK;DNK000004559;;MOD;2020-10-20;2100-12-31;DNK000004559;SG40;ANETTE HØJ;09061;;N;Y;N;N;N;;WO;GNS;NO;;;;;7.71;7.71;4.10;0.00;0.00;38.00;0.00;3;1978-01-01;MFL;;;;1978-01-01
DNK;DNK000004561;8300078;MOD;2020-12-07;2021-02-02;DNK000004561;HM289;CYRANO;27015;OVYL;Y;Y;Y;Y;Y;219633000;TO;OTB;NO;;;;;27.95;27.95;230.00;0.00;0.00;588.00;244.00;2;1982-01-01;MFL;;;;1982-01-01
DNK;DNK000004627;;MOD;2011-03-17;2100-12-31;H15;H15;CAMILLA;29015;;N;Y;N;;;;FX;OTB;GNS;;;;;7.98;6.86;4.60;0.00;0.00;59.00;0.00;3;1975-01-01;MFL;;;;1975-01-01
DNK;DNK000004685;;CHA;2015-06-16;2021-06-17;HG304;HG304;TRIO;28001;XP2361;Y;Y;N;;;;WO;GNS;LLS;;;;;7.54;0.00;3.40;0.00;0.00;16.00;0.00;3;1972-01-01;MFL;;;;1972-01-01
DNK;DNK000004726;;MOD;2009-03-02;2100-12-31;;ND132;ANNE LISE;06017;XP2991;Y;Y;N;N;N;;WO;GNS;NO;;;;;9.24;9.24;8.10;0.00;0.00;60.31;0.00;3;1978-01-01;MFL;;;;1978-01-01
DNK;DNK000004773;;MOD;2014-10-20;2100-12-31;DNK000004773;T18;MILLE;27005;XP2942;Y;Y;N;N;N;;WO;GNS;FPO;LLS;;;;9.98;9.98;7.20;0.00;0.00;83.00;0.00;3;1980-01-01;MFL;;;;1979-01-01
DNK;DNK000004799;;MOD;2011-03-03;2100-12-31;R419;R419;EMANUEL;33023;XP3260;Y;Y;N;;;;FX;OTB;GNS;;;;;10.40;0.00;12.60;0.00;0.00;149.00;0.00;3;1975-01-01;MFL;;;;1975-01-01
DNK;DNK000004838;;MOD;2017-03-04;2100-12-31;;H410;WICKI-ALEX;29015;XP4513;Y;Y;Y;Y;Y;220352000;TS;OTB;NO;;;;;16.57;15.42;31.20;0.00;0.00;221.00;0.00;1;1983-01-01;MFL;;;;1983-01-01
DNK;DNK000004867;;MOD;2018-06-21;2100-12-31;;HM34;ANNA;27015;5PZL;Y;Y;N;N;N;;WO;GNS;LLS;;;;;11.98;11.98;11.60;0.00;0.00;80.91;0.00;1;1960-01-01;MFL;;;;1959-01-01
DNK;DNK000004873;;MOD;2003-01-01;2100-12-31;FN308;FN308;HELLE-LOTTE;12007;XP3323;Y;Y;Y;;;;FX;GNS;OTB;;;;;13.80;0.00;28.50;0.00;0.00;185.00;0.00;1;1975-01-01;MFL;;;;1975-01-01
DNK;DNK000004982;;MOD;2010-10-19;2100-12-31;T72;T72;LIMFJORDEN;27030;XP4066;Y;Y;N;;;;FX;DRB;OTB;;;;;9.99;0.00;10.40;0.00;0.00;85.00;0.00;3;1980-01-01;MFL;;;;1980-01-01
DNK;DNK000005011;;MOD;2017-10-11;2100-12-31;DNK000005011;HM323;RALIMA;27015;OUKL;Y;Y;Y;Y;Y;219429000;SN;SDN;NO;;;;;21.45;19.16;87.40;0.00;0.00;331.00;0.00;1;1984-01-01;MFL;;;;1984-01-01
DNK;DNK000005016;;CHA;2018-04-19;2021-02-15;ND17;ND17;STRANDER;06017;XP3693;Y;Y;Y;;;;TS;OTB;GNS;;;;;14.99;14.11;30.70;0.00;0.00;128.00;0.00;1;1978-01-01;MFL;;;;1978-01-01
DNK;DNK000005062;;MOD;2014-11-06;2100-12-31;;S78;KRONEN;11002;XP5009;Y;Y;N;N;N;;MTG;GNS;OTB;LLS;;;;7.90;7.90;3.50;0.00;0.00;12.00;0.00;1;1978-01-01;MFL;;;;1978-01-01
DNK;DNK000005066;;CHA;2010-09-22;2100-12-31;DNK000005066;NF356;MONE;06054;XP3163;Y;Y;N;N;N;;WO;GNS;LLS;;;;;7.82;7.82;3.30;0.00;0.00;22.00;0.00;3;1974-01-01;MFL;;;;1974-01-01
DNK;DNK000005069;;MOD;2019-07-09;2100-12-31;;S244;ADMIRALEN;11002;XPA2508;Y;Y;N;N;N;;WO;GNS;LLS;OTB;;;;7.68;7.68;3.10;0.00;0.00;16.00;0.00;1;1975-01-01;MFL;;;;1975-01-01
DNK;DNK000005177;;MOD;2018-05-16;2100-12-31;DNK000005177;HM62;JAMMERBUGTEN;27023;XP3220;Y;Y;N;N;N;;WO;GNS;OTB;;;;;9.02;9.02;5.80;0.00;0.00;63.00;0.00;3;1974-01-01;MFL;;;;1974-01-01
DNK;DNK000005193;;CHA;2011-07-04;2100-12-31;SØ67;SØ67;NORDLYSET;18033;XPA9077;Y;Y;N;;;;FX;GNS;GNS;;;;;7.99;0.00;3.80;0.00;0.00;35.00;0.00;3;1979-01-01;MFL;;;;1978-01-01
DNK;DNK000005206;;CHA;2017-05-18;2100-12-31;HG237;HG237;CHR. WOLLER;28001;XP5578;Y;Y;N;;;;FX;OTB;GNS;;;;;9.99;0.00;8.60;0.00;0.00;113.00;0.00;1;1984-01-01;MFL;;;;1984-01-01
DNK;DNK000005269;;MOD;2017-05-02;2100-12-31;H151;H151;NORDAHL;29011;XP5517;Y;Y;Y;;;;FX;GNS;NO;;;;;15.39;0.00;32.70;0.00;0.00;210.00;0.00;1;1984-01-01;MFL;;;;1984-01-01
DNK;DNK000005336;;MOD;2003-01-01;2100-12-31;L8;L8;ELSE;22007;XP5798;Y;Y;N;;;;FX;GNS;LTL;;;;;9.52;0.00;6.20;0.00;0.00;57.00;0.00;3;1984-01-01;MFL;;;;1984-01-01
DNK;DNK000005366;;MOD;2020-05-18;2100-12-31;;S11;BIRGIT;11002;XP3645;Y;Y;N;N;N;;MTG;GNS;OTB;LLS;;;;7.54;7.54;3.60;0.00;0.00;22.00;0.00;3;1977-01-01;MFL;;;;1977-01-01
DNK;DNK000005369;;MOD;2020-02-12;2021-03-23;DNK000005369;SG494;NYVIND;09037;XP2375;Y;Y;Y;Y;N;;TS;OTB;NO;;;;;13.50;13.50;18.80;0.00;0.00;154.00;0.00;1;1964-01-01;MFL;;;;1964-01-01
DNK;DNK000005404;;MOD;2016-03-02;2021-09-21;;RI14;LENE KRISTINA;20001;XP4426;Y;Y;N;N;N;;MTG;GNS;NO;;;;;10.99;10.99;14.80;0.00;0.00;71.00;0.00;3;1982-01-01;MFL;;;;1982-01-01
DNK;DNK000005457;;CHA;2017-07-26;2100-12-31;FA24;FA24;KVIK II;10032;XP4503;Y;Y;N;;;;FX;FPO;LLS;;;;;10.24;0.00;8.70;0.00;0.00;95.00;0.00;1;1982-01-01;MFL;;;;1982-01-01
DNK;DNK000005463;;MOD;2012-01-11;2100-12-31;HO90;HO90;FREJA;17001;XP3095;Y;Y;Y;;;;FX;DRB;NO;;;;;12.65;0.00;7.90;0.00;0.00;110.00;0.00;1;1974-01-01;MFL;;;;1974-01-01
DNK;DNK000005487;;MOD;2017-01-03;2022-01-02;FN342;FN342;CASPER T;12002;XP2753;Y;Y;Y;;;;MTG;GNS;OTB;;;;;16.51;14.89;31.40;0.00;0.00;220.00;0.00;1;1969-01-01;MFL;;;;1968-01-01
DNK;DNK000005491;;MOD;2019-03-14;2100-12-31;;RS194;STISHOLM;16016;XP5820;Y;Y;Y;Y;Y;;MTG;OTB;GNS;SDN;LLS;;;16.02;13.73;39.30;0.00;0.00;294.20;0.00;2;1984-01-01;MFL;;;;1984-01-01
