Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
IRL;FRA000639852;8910184;MOD;2010-03-05;2021-02-01;70;S70;ROSE OF SHARON II;S;EIEJ7;Y;Y;Y;Y;Y;;TO;OTM;NK;;;;;24.95;0.00;186.00;0.00;0.00;435.00;0.00;2;1990-07-01;MFL;;;;1990-01-01
IRL;FRA000642408;9761968;MOD;2009-03-10;2021-11-21;401;C401;ADRIANNE;C;EIGX7;Y;Y;Y;Y;Y;;TO;GNS;OTM;;;;;19.92;0.00;100.00;0.00;0.00;250.00;0.00;2;1989-01-01;MFL;;;;1985-01-01
IRL;FRA000642589;9095670;MOD;2020-12-01;2100-12-31;391;C391;ADVENTURER;IEORK;EICC9;Y;Y;Y;Y;Y;;TO;GNS;OTM;OTB;;;;22.03;0.00;94.00;0.00;0.00;450.00;0.00;2;1987-01-01;MFL;;;PA;1987-01-01
IRL;FRA000642590;8651013;MOD;2020-09-08;2021-11-23;41;DA41;SYRACUSE;DA;EI7600;Y;Y;Y;Y;Y;;TO;OTB;GNS;OTT;GND;OTM;PTM;22.05;0.00;119.00;0.00;0.00;392.00;0.00;2;1987-06-01;MFL;;;PA;1987-01-01
IRL;FRA000642962;8584911;IMP;2019-03-13;2021-11-24;692;S692;KALICOBA;S;EIUY5;Y;Y;Y;Y;Y;;GO;GNS;FPO;LHP;;;;15.80;0.00;68.00;0.00;0.00;150.00;0.00;2;1989-05-05;MFL;FRA;;PA;1988-01-01
IRL;FRA000644742;8806759;MOD;2008-06-26;2021-11-21;343;S343;CLODAGH O;S;EI5970;Y;Y;Y;Y;Y;;TO;OTM;PS;;;;;24.40;0.00;179.00;0.00;0.00;492.00;0.00;2;1987-01-01;MFL;;;;1987-01-01
IRL;FRA000644743;9095187;IMP;2007-08-03;2100-12-31;278;W278;A LA GARDE DE DIEU;IEWAT;EICU3;Y;Y;Y;Y;Y;;TO;OTM;NK;;;;;23.00;0.00;128.00;0.00;0.00;405.00;0.00;2;1986-01-01;MFL;FRA;;PA;1986-01-01
IRL;FRA000655492;8558259;MOD;2007-07-01;2021-01-21;15;D15;LAETITIA;D;EI5901;Y;Y;Y;Y;Y;;TO;OTM;NK;;;;;15.30;0.00;55.00;0.00;0.00;273.00;0.00;2;1986-01-01;MFL;;;;1986-01-01
IRL;FRA000681170;;MOD;2014-11-04;2100-12-31;237;WD237;CLAUD EDITH;IEWEX;EIAA2;Y;Y;N;N;N;;MO;FPO;GNS;;;;;11.87;0.00;18.28;0.00;0.00;82.00;0.00;7;1985-01-01;MFL;;;;1985-01-01
IRL;FRA000683110;8705204;CHA;2018-09-03;2100-12-31;5;WD5;VERLAINE;IEWEX;EIPQ8;Y;Y;Y;Y;Y;;TO;OTB;OTM;;;;;24.00;0.00;159.00;0.00;0.00;478.00;40.00;2;1986-01-01;MFL;;;PA;1986-01-01
IRL;FRA000683191;8806773;MOD;2019-08-02;2021-11-25;811;SO811;SAINT CLAIR;SO;EINQ3;Y;Y;Y;Y;Y;;TO;OTB;OTM;;;;;24.40;0.00;181.00;0.00;0.00;515.00;0.00;2;1986-12-31;MFL;;;PA;1986-01-01
IRL;FRA000683437;8736760;MOD;2016-10-05;2100-12-31;550;S550;KERIOLET;IESKB;EIIF9;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;22.40;0.00;137.00;0.00;0.00;456.00;40.00;2;1989-01-01;MFL;;;;1987-01-01
IRL;FRA000683737;9761750;MOD;2019-03-25;2021-11-28;2;DA2;CELTIC CHIEFTAIN;DA;EINO2;Y;Y;Y;Y;Y;;TO;SPR;OTB;HMD;;;;22.40;0.00;147.00;0.00;0.00;324.00;0.00;2;1989-01-31;MFL;;;PA;1988-01-01
IRL;FRA000686632;8657902;MOD;2017-09-06;2021-11-22;275;S275;MONICA II;S;EILT6;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;20.26;0.00;115.00;0.00;0.00;331.00;0.00;2;1989-06-06;MFL;;;;1988-01-01
IRL;FRA000686912;8229509;IMP;2013-11-21;2100-12-31;425;C425;DEVER AR MOR;IEORK;EIOE2;Y;Y;Y;Y;Y;;TO;GNS;GND;;;;;20.26;0.00;117.00;0.00;0.00;375.00;0.00;2;1989-11-01;MFL;FRA;;PA;1989-01-01
IRL;FRA000691725;;MOD;2020-02-20;2021-04-11;114;T114;ELSIE MARIA II;T;EI8827;Y;Y;Y;Y;Y;;TO;OTM;NK;;;;;18.00;0.00;87.00;0.00;0.00;329.00;0.00;2;1987-01-01;MFL;;;PA;1987-01-01
IRL;FRA000711723;9068859;IMP;2016-06-29;2021-11-25;711;SO711;SAINT ROSA;SO;EIRE6;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;24.90;0.00;180.00;0.00;0.00;559.00;0.00;2;1989-01-25;MFL;FRA;;PA;1989-01-01
IRL;FRA000715681;9089243;MOD;2020-12-16;2100-12-31;379;D379;EBLANA;IEDUB;EI2241;Y;Y;Y;Y;Y;;MO;OTM;OTB;;;;;22.00;0.00;101.00;0.00;0.00;442.00;51.00;2;1997-04-22;MFL;;;PA;1988-01-01
IRL;FRA000719744;8578443;MOD;2016-05-19;2100-12-31;532;S532;L'OURS DES MERS;IESKB;EIFB2;Y;Y;Y;Y;Y;;TO;GNS;OTM;;;;;18.03;0.00;90.00;0.00;0.00;250.00;0.00;3;1990-06-01;MFL;;;;1990-01-01
IRL;FRA000722229;8650954;MOD;2019-05-16;2021-03-25;63;DA63;NAUSICAA;IEDRO;EI3671;Y;Y;Y;Y;Y;;TO;OTB;SDN;OTM;GNS;GND;SSC;19.50;0.00;114.00;0.00;0.00;316.00;0.00;2;1989-01-01;MFL;;;PA;1989-01-01
IRL;FRA000724757;9032501;MOD;2012-11-28;2021-11-21;271;W271;ALMA AMY;W;EIBD6;Y;Y;Y;Y;Y;;TO;OTM;LHP;;;;;22.50;0.00;140.00;0.00;0.00;406.00;0.00;2;1992-06-01;MFL;;;;1992-03-12
IRL;FRA000726662;8818609;IMP;2017-03-13;2021-10-07;95;S95;MARANELLO;S;EIFB8;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;24.44;0.00;160.00;0.00;0.00;331.00;0.00;2;1989-02-27;MFL;FRA;;PA;1988-01-01
IRL;FRA000730400;9089310;MOD;2020-12-01;2100-12-31;335;C335;WESTERN VENTURE;IEORK;EI7657;Y;Y;Y;Y;Y;;TO;OTB;GNS;OTM;;;;22.00;0.00;94.00;0.00;0.00;450.00;0.00;2;1990-01-01;MFL;;;PA;1989-01-01
IRL;FRA000730722;9008457;MOD;2016-08-10;2100-12-31;55;DA55;DEARBHLA;IEDRO;EIDT5;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;23.00;0.00;150.00;0.00;0.00;405.00;80.00;2;1992-01-01;MFL;;;;1992-01-01
IRL;FRA000730806;9092381;MOD;2018-11-20;2100-12-31;340;S340;CONQUEST;IESKB;EIBQ2;Y;Y;Y;Y;Y;;TO;OTM;FPO;OTB;GNS;;;20.60;0.00;109.00;0.00;0.00;354.00;0.00;2;1990-01-01;MFL;;;PA;1990-01-01
IRL;FRA000734548;8712532;MOD;2019-11-06;2100-12-31;689;S689;MARGARET KATIE;IESKB;EI2896;Y;Y;Y;Y;Y;;SO;OTM;SSC;OTB;SPR;;;24.00;0.00;163.00;0.00;0.00;442.00;0.00;2;1988-12-08;MFL;;;PA;1987-01-01
IRL;FRA000734550;8847210;MOD;2019-09-16;2021-01-21;482;G482;MARIA MAGDALENA III;G;EI6674;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;24.44;0.00;163.00;0.00;0.00;453.00;0.00;2;1988-01-01;MFL;;;PA;1988-01-01
IRL;FRA000734552;8847208;MOD;2011-01-13;2021-11-01;2;WD2;SAINT JOSSE;IEWEX;EI6123;Y;Y;Y;Y;Y;;TO;OTB;SDN;;;;;24.40;0.00;165.00;0.00;0.00;526.00;50.00;2;1988-01-01;MFL;;;;1988-01-01
IRL;FRA000734689;8712556;MOD;2020-06-09;2021-11-22;25;WD25;ST JEAN BAPTISTE;WD;EIQS2;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;24.00;0.00;153.00;0.00;0.00;441.00;0.00;2;1988-01-01;MFL;;;PA;1988-01-01
IRL;FRA000734994;9008433;MOD;2019-08-06;2100-12-31;56;DA56;MARGARET MARY;IEDRO;EI2734;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;23.00;0.00;135.00;0.00;0.00;324.00;55.96;2;1989-12-14;MFL;;;PA;1989-01-01
IRL;FRA000735032;9010747;IMP;2017-01-11;2100-12-31;28;WD28;SAUVEUR DU MONDE;IEWEX;EISB9;Y;Y;Y;Y;Y;;TO;OTB;OTM;;;;;24.00;0.00;153.00;0.00;0.00;447.00;0.00;2;1990-06-10;MFL;FRA;;PA;1990-01-01
IRL;FRA000735100;9010759;MOD;2019-03-26;2100-12-31;690;S690;SAINTE MARIE DE LA MER;IESKB;EIUN4;Y;Y;Y;Y;Y;;MO;SSC;PTM;SPR;PTB;OTM;;24.00;0.00;151.00;0.00;0.00;447.00;0.00;2;1991-01-01;MFL;;;PA;1989-01-01
IRL;FRA000752690;9027087;MOD;2018-01-05;2100-12-31;482;S482;BRIAN EOIN;IESKB;EI8869;Y;Y;Y;Y;Y;;TO;OTM;DRB;;;;;22.03;0.00;102.00;0.00;0.00;330.00;0.00;2;1989-01-01;MFL;;;;1989-01-01
IRL;FRA000753310;8575958;MOD;2020-02-28;2021-02-02;253;T253;TERESA MAE;T;EICX4;Y;Y;Y;Y;Y;;MO;GNS;LHP;OTB;OTM;;;18.00;0.00;89.00;0.00;0.00;233.00;0.00;2;1990-11-06;MFL;;;PA;1990-01-01
IRL;FRA000753357;8650978;MOD;2018-09-13;2021-01-21;93;DA93;PRIMROSE;DA;EIFB9;Y;Y;Y;Y;Y;;TO;OTB;OTM;;;;;21.00;0.00;138.00;0.00;0.00;316.30;0.00;2;1991-05-13;MFL;;;;1991-01-01
IRL;FRA000767148;8228921;MOD;2019-11-20;2100-12-31;436;C436;BREIZH ARVOR II;IEORK;EIRX3;Y;Y;Y;Y;Y;;TO;OTB;OTM;;;;;22.46;0.00;148.00;0.00;0.00;324.00;0.00;2;1991-01-02;MFL;;;PA;1991-01-01
IRL;FRA000775449;;MOD;2019-02-11;2100-12-31;331;WD331;ELLIE MARIE;IETRA;EIPK9;Y;Y;N;N;N;;MO;FPO;GNS;LHP;;;;9.78;0.00;6.64;0.00;0.00;74.60;0.00;3;1990-01-01;MFL;;;PA;1989-01-01
IRL;FRA000785320;9010773;MOD;2019-10-23;2100-12-31;8;DA8;CELTIC WARRIOR II;IEDRO;EILM4;Y;Y;Y;Y;Y;;TO;OTB;PS;DRM;;;;24.90;0.00;172.00;0.00;0.00;370.00;0.00;2;1991-01-01;MFL;;;PA;1990-01-01
IRL;FRA000788027;8973150;MOD;2013-07-03;2022-01-05;324;C324;AMADEUS;IEORK;EI6213;Y;Y;Y;Y;Y;;TO;SPR;OTM;;;;;22.50;0.00;153.00;0.00;0.00;442.00;40.00;2;1992-01-30;MFL;;;;1991-01-01
IRL;FRA000818453;9134074;MOD;2019-02-06;2021-05-31;143;DA143;MELISANDRE;IEDRO;EIUP7;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;23.40;21.10;156.00;0.00;0.00;401.00;0.00;2;1996-03-13;MFL;;;PA;1996-01-01
IRL;FRA000844606;8794669;MOD;2019-04-05;2100-12-31;202;W202;COPIOUS;IEWAT;EI8378;Y;Y;Y;Y;Y;;MO;PS;OTB;FPO;GNS;OTT;OTM;17.00;0.00;92.00;0.00;0.00;308.00;0.00;2;1995-01-01;MFL;;;PA;1995-01-01
IRL;FRA000898407;8663432;MOD;2020-09-10;2021-12-08;7;S7;AILBHE ROSE;IESKB;EINZ7;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;23.40;0.00;168.00;0.00;0.00;442.00;0.00;2;2000-01-01;MFL;;;PA;2000-01-01
IRL;FRA000899837;9761712;MOD;2020-05-29;2021-11-21;40;DA40;SANCTA MARIA III;DA;EIOV9;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;22.50;0.00;143.00;0.00;0.00;460.00;80.00;2;2000-01-01;MFL;;;PA;1999-01-01
IRL;FRA000925600;9417608;MOD;2016-09-30;2021-01-10;126;DA126;AVE MARIA II;DA;EIRB4;Y;Y;N;Y;Y;;TO;OTM;PTB;;;;;22.50;0.00;153.00;0.00;0.00;526.00;106.00;2;2006-04-12;MFL;;;;2006-01-01
IRL;FRA000925606;9095321;MOD;2020-03-20;2021-10-10;54;DA54;SAINTE CATHERINE LABOURE;DA;EIPL5;Y;Y;Y;Y;Y;;TO;OTB;NK;;;;;24.40;0.00;186.00;0.00;0.00;442.00;0.00;7;2006-01-01;MFL;;;PA;2006-01-01
IRL;GBR00000M136;;IMP;2016-09-15;2021-12-16;312;WD312;ORCA;IEWEX;EIRV5;Y;Y;N;N;N;;MO;GNS;FPO;;;;;9.56;0.00;5.98;0.00;0.00;54.00;0.00;3;2016-06-30;MFL;GBR;;PA;2000-01-01
IRL;GBR00000M155;;IMP;2018-03-09;2100-12-31;280;S280;ELENA ROSE;IESKB;EITK3;Y;Y;N;N;N;;MO;GNS;FPO;;;;;8.98;0.00;4.70;0.00;0.00;62.50;0.00;3;2005-01-01;MFL;GBR;;PA;2003-01-01
IRL;GBR000037690;;MOD;2014-06-05;2022-02-08;72;DA72;SHANIC SIOBH;IEDRO;EIEI4;Y;Y;N;N;N;;TO;OTB;DRB;;;;;11.86;0.00;14.05;0.00;0.00;52.00;0.00;2;1989-01-01;MFL;;;;1978-01-01
IRL;GBR000A10015;;MOD;2017-03-02;2022-01-19;991;SO991;KARI - LEE;IESLI;EI2698;Y;Y;N;N;N;;MO;OTB;DRB;;;;;8.56;0.00;4.14;0.00;0.00;52.00;0.00;3;1989-01-01;MFL;;;;1984-01-01
IRL;GBR000A10241;;MOD;2017-03-02;2021-10-20;91;DA91;INTREPID;DA;EIEO5;Y;Y;N;N;N;;DO;DRB;HMD;;;;;11.00;0.00;11.89;0.00;0.00;57.00;0.00;2;1989-08-02;MFL;;;;1980-01-01
IRL;GBR000A10267;;MOD;2012-11-28;2100-12-31;506;G506;NORTHERN LIGHTS;IEGWY;EI7143;Y;Y;N;N;N;;MO;GND;FPO;;;;;10.94;0.00;12.42;0.00;0.00;95.00;0.00;3;2005-07-01;MFL;;;;1983-01-01
IRL;GBR000A10273;8317631;MOD;2018-05-04;2100-12-31;611;S611;OWENIE PADRAIG;IESKB;EIMJ3;Y;Y;Y;Y;Y;;SO;SSC;NK;;;;;21.32;0.00;147.00;0.00;0.00;355.00;198.00;2;1989-03-09;MFL;;;;1984-01-01
IRL;GBR000A10425;;IMP;2014-05-08;2021-10-06;318;W318;VIKING;IEWAT;EIOW3;Y;Y;N;N;N;;MO;OTB;OTM;;;;;9.98;0.00;10.89;0.00;0.00;93.00;0.00;2;1987-06-24;MFL;GBR;;PA;1987-01-01
IRL;GBR000A10539;;MOD;2012-11-28;2100-12-31;210;WT210;GEM I;IEWES;EI2819;Y;Y;N;N;N;;MO;FPO;GNS;;;;;11.73;0.00;8.01;0.00;0.00;53.72;0.00;2;1986-09-17;MFL;;;;1986-01-01
IRL;GBR000A10556;8783634;MOD;2014-10-09;2100-12-31;116;T116;ATLANTIC FISHER;IETRA;EI6277;Y;Y;Y;Y;Y;;MO;GND;GNS;;;;;23.65;0.00;176.00;0.00;0.00;309.59;0.00;1;1988-10-01;MFL;;;;1987-03-03
IRL;GBR000A10675;8006440;MOD;2017-02-06;2100-12-31;297;W297;CARONIA II;IEWAT;EI3443;Y;Y;Y;Y;Y;;TO;PS;NK;;;;;23.85;0.00;137.00;0.00;0.00;413.00;142.00;2;1989-01-01;MFL;;;;1981-01-01
IRL;GBR000A10685;8550439;MOD;2012-11-28;2021-03-09;262;S262;LAURALENA;IESKB;EI5893;Y;Y;Y;Y;Y;;TO;GNS;GTR;;;;;17.14;0.00;71.00;0.00;0.00;276.00;0.00;2;1989-01-01;MFL;;;;1978-01-01
IRL;GBR000A10891;8783658;IMP;2010-09-27;2021-03-22;568;S568;FERTILE;S;EIKE3;Y;Y;Y;Y;Y;;MO;GNS;GND;;;;;21.02;0.00;117.00;0.00;0.00;309.00;0.00;1;1989-01-01;MFL;GBR;;PA;1973-01-01
IRL;GBR000A10981;;MOD;2010-06-15;2100-12-31;555;S555;MAIRI MAREE;IESKB;EIIK8;Y;Y;N;Y;N;;TO;OTM;OTB;;;;;13.18;0.00;24.10;0.00;0.00;74.00;0.00;3;1989-01-01;MFL;;;;1980-01-01
IRL;GBR000A11012;;MOD;2008-10-03;2100-12-31;34;DK34;RED SKY;IEDDK;EI8803;Y;Y;N;N;N;;DO;DRB;NK;;;;;9.14;0.00;5.66;0.00;0.00;40.00;0.00;2;1978-07-26;MFL;;;PA;1978-01-01
IRL;GBR000A11295;;MOD;2010-06-15;2021-03-28;993P;SO993P;BERNERAY ISLE;SO;EI2498;Y;Y;N;N;N;;MO;FPO;NK;;;;;11.20;0.00;8.39;0.00;0.00;96.99;0.00;3;1989-01-01;MFL;;;;1974-01-01
IRL;GBR000A11503;;MOD;2019-10-04;2100-12-31;227;G227;GRACIOUS;IEGWY;EI5599;Y;Y;N;N;N;;MO;OTB;DRM;OTM;OTT;GNS;FPO;9.73;0.00;6.92;0.00;0.00;36.00;0.00;1;1999-01-07;MFL;;;PA;1957-01-01
IRL;GBR000A11661;8306503;MOD;2019-10-16;2021-09-08;209;G209;KILORAN;IEGWY;EIUZ6;Y;Y;Y;Y;Y;;TO;OTB;OTM;SX;;;;26.00;0.00;207.00;0.00;0.00;447.00;0.00;2;1983-04-04;MFL;;;PA;1983-01-01
IRL;GBR000A11771;;IMP;2007-02-19;2021-10-04;385;C385;AURORA BOREALIS;IEORK;EIBC4;Y;Y;N;N;N;;MO;OTM;GND;;;;;10.60;0.00;5.47;0.00;0.00;54.00;0.00;3;1978-06-01;MFL;GBR;;PA;1978-01-01
IRL;GBR000A11798;8209470;MOD;2011-03-18;2100-12-31;100;T100;ROISE CATRIONA;IETRA;EI6628;Y;Y;Y;Y;Y;;SO;SSC;SPR;;;;;24.01;0.00;188.00;0.00;0.00;413.00;0.00;2;1989-01-01;MFL;;;;1982-01-01
IRL;GBR000A11844;;MOD;2019-08-07;2100-12-31;250;WD250;KERRI HEATHER;IEWEX;EIEC8;Y;Y;N;N;N;;MO;DRB;GNS;OTB;FPO;LHP;;11.98;0.00;17.26;0.00;0.00;61.50;0.00;1;1989-01-01;MFL;;;PA;1971-01-01
IRL;GBR000A11899;;IMP;2019-06-21;2100-12-31;406;WT406;PAULINE MARY;IEWES;EIVR6;Y;Y;N;N;N;;MO;OTB;GNS;FPO;;;;11.40;0.00;11.62;0.00;0.00;47.00;0.00;1;1986-04-18;MFL;GBR;;PA;1986-01-01
IRL;GBR000A12084;;MOD;2008-09-01;2100-12-31;222P;W222P;FORTH RANGER;IEWAT;EI2755;Y;Y;N;N;N;;WO;FPO;NK;;;;;11.10;0.00;10.15;0.00;0.00;89.00;0.00;1;1998-04-01;MFL;;;PA;1970-01-01
