"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"BEL";"BEL000021964";8523448;"CEN";19890101;19910417;2;"A.2";"NANCY";"ANTWE";"OPAB";"Y";"N";"N";"Y";"N";NA;"FX";"TBB";"NO";NA;NA;NA;NA;"21.39";"18.66";"53";"50.72";0;213;0;2;"26/03/1975";"BIN";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";19910418;19911231;2;"A.2";"NANCY";"ANTWE";"OPAB";"Y";"N";"N";"Y";"N";NA;"FX";"TBB";"NO";NA;NA;NA;NA;"21.39";"18.66";"53";"0";0;213;0;2;"26/03/1975";"BIN";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";19920101;19940728;2;"O.2";"NANCY";"OOSTE";"OPAB";"Y";"Y";"N";"Y";"N";NA;"FX";"TBB";"NO";NA;NA;NA;NA;"21.39";"19.94";"53";"0";0;213;0;2;"26/03/1975";"E10";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";19940729;19961231;2;"O.2";"NANCY";"OOSTE";"OPAB";"Y";"Y";"N";"Y";"N";NA;"FX";"TBB";"NO";NA;NA;NA;NA;"21.39";"19.94";"53";"0";0;213;0;2;"26/03/1975";"C10";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";19970101;20021231;2;"O.2";"NANCY";"OOSTE";"OPAB";"Y";"Y";"Y";"Y";"N";NA;"FX";"TBB";"NO";NA;NA;NA;NA;"21.39";"19.94";"53";"0";0;213;0;2;"26/03/1975";"4A1";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";20030101;20060201;2;"O.2";"NANCY";"OOSTE";"OPAB";"Y";"Y";"Y";"Y";"N";NA;"FX";"TBB";"NO";NA;NA;NA;NA;"21.39";"19.94";"53";"0";0;213;0;2;"26/03/1975";"MFL";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";20060202;20150326;2;"O.2";"NANCY";"OOSTE";"OPAB";"Y";"Y";"Y";"Y";"N";NA;"FX";"TBB";"OTB";NA;NA;NA;NA;"21.39";"18.66";"53";"0";0;213;0;2;"26/03/1975";"MFL";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";20150327;20200908;2;"O.2";"MIKE MICHEL JR";"OOSTE";"OPAB";"Y";"Y";"Y";"Y";"N";NA;"FX";"TBB";"OTB";NA;NA;NA;NA;"21.39";"18.66";"53";"0";0;213;0;2;"26/03/1975";"MFL";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";20200909;20200909;2;"O.2";"MIKE MICHEL JR";"OOSTE";"OPAB";"Y";"Y";"Y";"Y";"Y";205308000;"FX";"TBB";"OTB";NA;NA;NA;NA;"21.39";"18.66";"53";"0";0;213;0;2;"26/03/1975";"MFL";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";20200910;20210117;2;"O.2";"MIKE MICHEL JR";"OOSTE";"OPAB";"Y";"Y";"Y";"Y";"Y";205308000;"FX";"TBB";"OTB";NA;NA;NA;NA;"21.39";"18.66";"53";"0";0;213;0;2;"26/03/1975";"MFL";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"MOD";20210118;20230226;2;"O.2";"MIKE MICHEL JR";"BEOST";"OPAB";"Y";"Y";"Y";"Y";"Y";205308000;"FX";"TBB";"OTB";NA;NA;NA;NA;"21.39";"18.66";"53";"0";0;213;0;2;"26/03/1975";"MFL";"";"";"";"01/01/1964"
"BEL";"BEL000021964";8523448;"DES";20230227;20230227;2;"O.2";"MIKE MICHEL JR";"BEOST";"OPAB";"Y";"Y";"Y";"Y";"Y";205308000;"FX";"TBB";"OTB";NA;NA;NA;NA;"21.39";"18.66";"53";"0";0;213;0;2;"26/03/1975";"MFL";"";"";"";"01/01/1964"
"BEL";"BEL000041982";NA;"CEN";19890101;19911231;4;"BOU 4";"ASTRID";"BOEKH";"OPAD";"Y";"N";"N";"Y";"N";NA;"TU";"TBB";"NO";NA;NA;NA;NA;"13.85";"12.58";"0";"15.67";0;79;0;2;"06/09/1982";"EST";"";"";"";"01/01/1982"
"BEL";"BEL000041982";NA;"MOD";19920101;19940531;4;"BOU 4";"ASTRID";"BOEKH";"OPAD";"Y";"N";"N";"Y";"N";NA;"TU";"TBB";"NO";NA;NA;NA;NA;"13.85";"12.58";"0";"15.67";0;79;0;2;"06/09/1982";"E10";"";"";"";"01/01/1982"
"BEL";"BEL000041982";NA;"MOD";19940601;19961114;4;"BOU 4";"ASTRID";"BOEKH";"OPAD";"Y";"N";"N";"Y";"N";NA;"TU";"TBB";"NO";NA;NA;NA;NA;"13.85";"12.58";"0";"15.67";0;79;0;2;"06/09/1982";"C10";"";"";"";"01/01/1982"
