"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"LTU";"DEU000090601";8707733;"IMP";20070719;20080417;781;"KL 781";"SEBASTES M.";"LTKLJ";"LYSO";"Y";"N";"Y";"N";"N";NA;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"30/05/1987";"MFL";"DEU";"";"";"31/12/1986"
"LTU";"DEU000090601";8707733;"EXP";20080418;20080418;781;"KL 781";"SEBASTES M.";"LTKLJ";"LYSO";"Y";"N";"Y";"N";"N";NA;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"30/05/1987";"MFL";"LBR";"SM";"PA";"31/12/1986"
"LTU";"DEU000100601";8707745;"IMP";20060302;20150428;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"01/01/1987";"MFL";"DEU";"";"PA";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20150429;20150731;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20150801;20151208;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20151209;20160720;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTB";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20160721;20161226;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTB";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20161227;20170630;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20170701;20180419;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20180420;20210104;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU000100601";8707745;"MOD";20210105;21001231;759;"KL 759";"NIDA";"LTKLJ";"LYSA";"Y";"Y";"Y";"Y";"Y";277336000;"FX";"OTM";"NK";NA;NA;NA;NA;"62.22";"56.11";"1943";"0";0;"1764";"1244";2;"26/06/1987";"MFL";"";"";"";"31/12/1986"
"LTU";"DEU101000402";NA;"IMP";20090703;20090823;817;"KL 817";"ROJUS";"LTKLJ";"LYTF";"Y";"N";"Y";"N";"N";NA;"FX";"OTM";"NK";NA;NA;NA;NA;"125.53";"117.29";"7646";"0";0;"6000";"5755";2;"01/12/1988";"MFL";"DEU";"";"";"31/12/1987"
"LTU";"DEU101000402";NA;"EXP";20090824;20090824;817;"KL 817";"ROJUS";"LTKLJ";"LYTF";"Y";"N";"Y";"N";"N";NA;"FX";"OTM";"NK";NA;NA;NA;NA;"125.53";"117.29";"7646";"0";0;"6000";"5755";2;"01/12/1988";"MFL";"DEU";"EX";"PA";"31/12/1987"
"LTU";"DNK000013689";8413394;"IMP";20170807;20171126;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"PTM";"PTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"01/06/1985";"MFL";"DNK";"";"PA";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20171127;20181001;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"01/06/1985";"MFL";"";"";"PA";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20181002;20181112;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"01/06/1985";"MFL";"";"";"PA";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20181113;20191121;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"01/06/1985";"MFL";"";"";"PA";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20191122;20201216;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"01/06/1985";"MFL";"";"";"PA";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20201217;20210308;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"01/06/1985";"MFL";"";"";"PA";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20210309;20211231;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"01/06/1985";"MFL";"";"";"PA";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20220101;20220120;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"31/05/1985";"MFL";"";"";"";"31/12/1984"
"LTU";"DNK000013689";8413394;"MOD";20220121;21001231;904;"KL 904";"INS?";"LTKLJ";"LYBB";"Y";"Y";"Y";"Y";"Y";277547000;"FX";"OTM";"OTB";NA;NA;NA;NA;"39.05";"36";"442";"0";0;"809";"210";2;"31/05/1985";"MFL";"";"";"";"31/12/1984"
"LTU";"DNK000013944";7003829;"IMP";20070402;20121204;776;"KL 776";"GILIJA";"LTKLJ";"LYSK";"Y";"Y";"Y";"Y";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.5";"46.44";"543";"0";0;"1400";"1175";2;"31/12/1973";"MFL";"DNK";"";"PA";"31/12/1972"
"LTU";"DNK000013944";7003829;"MOD";20121205;20150421;776;"KL 776";"GILIJA";"LTKLJ";"LYSK";"Y";"Y";"Y";"Y";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.5";"46.44";"543";"0";0;"1400";"1175";2;"31/12/1973";"MFL";"";"";"";"31/12/1972"
"LTU";"DNK000013944";7003829;"MOD";20150422;20191006;886;"KL 886";"GILIJA";"LTKLJ";"LYSK";"Y";"Y";"Y";"Y";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.5";"46.44";"543";"0";0;"1400";"1175";2;"31/12/1973";"MFL";"";"";"";"31/12/1972"
"LTU";"DNK000013944";7003829;"MOD";20191007;20191007;886;"KL 886";"GILIJA";"LTKLJ";"LYSK";"Y";"Y";"Y";"Y";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.5";"46.44";"543";"0";0;"1400";"1175";2;"31/12/1973";"MFL";"";"";"";"31/12/1972"
"LTU";"DNK000013944";7003829;"MOD";20191008;20200329;886;"KL 886";"GILIJA";"LTKLJ";"LYSK";"Y";"Y";"Y";"Y";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.5";"46.44";"543";"0";0;"1400";"1175";2;"31/12/1973";"MFL";"";"";"";"31/12/1972"
"LTU";"DNK000013944";7003829;"MOD";20200330;20201011;886;"KL 886";"GILIJA";"LTKLJ";"LYSK";"Y";"Y";"Y";"Y";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.5";"46.44";"543";"0";0;"1400";"1175";2;"31/12/1973";"MFL";"";"";"";"31/12/1972"
"LTU";"DNK000013944";7003829;"MOD";20201012;21001231;886;"KL 886";"GILIJA";"LTKLJ";"LYSK";"Y";"Y";"Y";"Y";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.5";"46.44";"543";"0";0;"1400";"1175";2;"31/12/1973";"MFL";"";"";"";"31/12/1972"
"LTU";"DNK000014198";5362087;"IMP";20070202;20070912;768;"KL 768";"LEONA";"LTKLJ";"LYSF";"Y";"Y";"Y";"Y";"Y";277346000;"FX";"OTM";"OTB";NA;NA;NA;NA;"35.95";"31.2";"296";"0";0;"638";"360";2;"01/01/1961";"MFL";"DNK";"";"PA";"31/12/1960"
"LTU";"DNK000014198";5362087;"MOD";20070913;20071017;785;"KL 785";"LEONA";"LTKLJ";"LYSF";"Y";"Y";"Y";"Y";"Y";277346000;"FX";"OTM";"OTB";NA;NA;NA;NA;"35.95";"31.2";"296";"0";0;"638";"360";2;"01/01/1961";"MFL";"";"";"";"31/12/1960"
"LTU";"DNK000014198";5362087;"MOD";20071018;20181002;788;"KL 788";"TOV?";"LTKLJ";"LYSF";"Y";"Y";"Y";"Y";"Y";277346000;"FX";"OTM";"NK";NA;NA;NA;NA;"35.95";"31.2";"296";"0";0;"638";"360";2;"01/01/1961";"MFL";"";"";"";"31/12/1960"
"LTU";"DNK000014198";5362087;"MOD";20181003;20191104;788;"KL 788";"TOV?";"LTKLJ";"LYSF";"Y";"Y";"Y";"Y";"Y";277346000;"FX";"OTM";"PTM";NA;NA;NA;NA;"35.95";"31.2";"296";"0";0;"638";"360";2;"01/01/1961";"MFL";"";"";"";"31/12/1960"
"LTU";"DNK000014198";5362087;"MOD";20191105;21001231;788;"KL 788";"TOV?";"LTKLJ";"LYSF";"Y";"Y";"Y";"Y";"Y";277346000;"FX";"OTM";"PTM";NA;NA;NA;NA;"35.95";"31.2";"296";"0";0;"638";"360";2;"01/01/1961";"MFL";"";"";"";"31/12/1960"
"LTU";"DNK000014292";6714809;"IMP";20130405;20171130;856;"KL-856";"MING?";"LTKLJ";"LYAB";"Y";"Y";"Y";"Y";"Y";277029000;"FX";"OTM";"NK";NA;NA;NA;NA;"40.5";"37.15";"378";"0";0;"735";"672";2;"31/12/1967";"MFL";"DEU";"";"PA";"31/12/1966"
"LTU";"DNK000014292";6714809;"MOD";20171201;20181111;856;"KL-856";"MING?";"LTKLJ";"LYAB";"Y";"Y";"Y";"Y";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.5";"37.15";"378";"0";0;"735";"672";2;"31/12/1967";"MFL";"";"";"PA";"31/12/1966"
"LTU";"DNK000014292";6714809;"MOD";20181112;20200413;856;"KL-856";"MING?";"LTKLJ";"LYAB";"Y";"Y";"Y";"Y";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.5";"37.15";"378";"0";0;"735";"672";2;"31/12/1967";"MFL";"";"";"PA";"31/12/1966"
