"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"EST";"EST031016668";NA;"RET";20100405;20100405;"4M020046";"PMA-535";"PMA-535";"EEVDU";"";"N";"N";"N";"N";"N";NA;"GO";"";"NO";"";"";NA;NA;"12.01";"11.53";"9.91";0;0;"58.1";"0";2;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
"EST";"EST031016669";NA;"CEN";20040501;20110821;"4M030005";"PMA-580";"PMA-580";"EEVDU";"";"N";"Y";"N";"N";"N";NA;"GO";"BTF";"GNS";"LLS";"";NA;NA;"8.99";"8.63";"2.56";0;0;"18.4";"0";1;"31/12/1995";"MFL";"";"";"";"01/01/1995"
"EST";"EST031016669";NA;"MOD";20110822;20121120;"4M030005";"PMA-580";"PMA-580";"EEVDU";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"LLS";"";"";NA;NA;"8.99";"8.63";"2.56";0;0;"18.4";"0";1;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
"EST";"EST031016669";NA;"MOD";20121121;20121122;"PMA-580";"PMA-580";"PMA-580";"EEVDU";"";"N";"Y";"N";"N";"N";NA;"GO";"LLS";"GNS";"";"";NA;NA;"8.99";"8.63";"2.56";0;0;"18.4";"0";1;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
"EST";"EST031016669";NA;"MOD";20121123;21001231;"PMA-580";"PMA-580";"PMA-580";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"LLS";"";"";NA;NA;"8.99";"8.63";"2.56";0;0;"18.4";"0";1;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
"EST";"EST031016670";NA;"CEN";20040501;21001231;"4M000177";"PMA-252";"PMA-252";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"OFG";"LLS";"";NA;NA;"8.07";"7.75";"3.2";0;0;"18.39";"0";1;"31/12/1987";"MFL";"";"";"";"01/01/1987"
"EST";"EST031016671";NA;"CEN";20040501;20180426;"4M000173";"PMA-248";"PMA-248";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"LLS";"PS";"";NA;NA;"9.01";"8.65";"3.4";0;0;"18.39";"0";1;"31/12/1989";"MFL";"";"";"";"01/01/1989"
"EST";"EST031016671";NA;"RET";20180427;20180427;"PMA-248";"PMA-248";"PMA-248";"EEVOI";"";"N";"N";"N";"N";"N";NA;"GO";"GNS";"PS";"LLS";"";NA;NA;"9.01";"8.65";"3.4";0;0;"18.39";"0";1;"31/12/1989";"MFL";"";"";"PA";"01/01/1989"
"EST";"EST031016672";NA;"CEN";20040501;20091208;"4M000176";"PMA-251";"PMA-251";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"PS";"LLS";"";NA;NA;"11.71";"11.24";"7.01";0;0;"45.6";"0";1;"31/12/1991";"MFL";"";"";"";"01/01/1991"
"EST";"EST031016672";NA;"MOD";20091209;21001231;"4M000176";"PMA-251";"PMA-251";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"WO";"FPO";"GNS";"";"";NA;NA;"11.71";"11.24";"7.01";0;0;"45.6";"0";1;"31/12/1991";"MFL";"";"";"";"01/01/1991"
"EST";"EST031016673";NA;"CEN";20040501;20200218;"4M000174";"PMA-249";"PMA-249";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"LLS";"GNS";"OFG";"";NA;NA;"7.9";"7.58";"2.32";0;0;"18.39";"0";1;"31/12/1982";"MFL";"";"";"";"01/01/1982"
"EST";"EST031016673";NA;"RET";20200219;20200219;"PMA-249";"PMA-249";"PMA-249";"EEVOI";"";"N";"N";"N";"N";"N";NA;"GO";"GNS";"FPO";"LLS";"";NA;NA;"7.9";"7.58";"2.32";0;0;"18.39";"0";1;"31/12/1982";"MFL";"";"";"PA";"01/01/1982"
"EST";"EST031016674";NA;"CEN";20040501;21001231;"4M020044";"PMA-533";"PMA-533";"EEJGP";"";"N";"Y";"N";"N";"N";NA;"GO";"FPO";"LLS";"GNS";"";NA;NA;"5.44";"5.22";"1.31";0;0;"36.77";"0";3;"31/12/2001";"MFL";"";"";"";"01/01/2001"
"EST";"EST031016675";NA;"CEN";20040501;21001231;"4M000032";"PMA-108";"PMA-108";"EEJGP";"";"N";"Y";"N";"N";"N";NA;"GO";"FPO";"GNS";"LLS";"";NA;NA;"4.44";"4.26";"0.48";0;0;"15";"0";3;"31/12/1993";"MFL";"";"";"";"01/01/1993"
"EST";"EST031016676";NA;"CEN";20040501;20121022;"4M020084";"PMA-571";"PMA-571";"EESAE";"";"N";"Y";"N";"N";"N";NA;"LO";"GNS";"LLS";"OFG";"";NA;NA;"8.45";"8.11";"2.8";0;0;"18.39";"0";3;"31/12/2002";"MFL";"";"";"";"01/01/2002"
"EST";"EST031016676";NA;"MOD";20121023;20131107;"PMA-571";"PMA-571";"PMA-571";"EELIN";"";"N";"Y";"N";"N";"N";NA;"GO";"LLS";"GNS";"FPO";"";NA;NA;"8.45";"8.11";"2.8";0;0;"18.39";"0";3;"31/12/2002";"MFL";"";"";"PA";"01/01/2002"
"EST";"EST031016676";NA;"MOD";20131108;21001231;"PMA-571";"PMA-571";"PMA-571";"EELIN";"";"N";"Y";"N";"N";"N";NA;"GO";"FPO";"GNS";"LLS";"";NA;NA;"8.45";"8.11";"2.8";0;0;"14.4";"0";3;"31/12/2002";"MFL";"";"";"PA";"01/01/2002"
"EST";"EST031016677";NA;"CEN";20040501;20111206;"4M000248";"PMA-322";"PMA-322";"EEAUD";"";"N";"Y";"N";"N";"N";NA;"LO";"OFG";"GNS";"LLS";"";NA;NA;"6.77";"6.5";"1.45";0;0;"11.8";"0";1;"31/12/1993";"MFL";"";"";"";"01/01/1993"
"EST";"EST031016677";NA;"MOD";20111207;20131003;"4M000248";"PMA-322";"PMA-322";"EEAUD";"";"N";"Y";"N";"N";"N";NA;"LO";"LLS";"GNS";"";"";NA;NA;"6.77";"6.5";"1.45";0;0;"11.8";"0";1;"31/12/1993";"MFL";"";"";"PA";"01/01/1993"
"EST";"EST031016677";NA;"MOD";20131004;20210224;"PMA-322";"PMA-322";"PMA-322";"EELIN";"";"N";"Y";"N";"N";"N";NA;"LO";"LLS";"GNS";"";"";NA;NA;"6.77";"6.5";"1.45";0;0;"11.8";"0";1;"31/12/1993";"MFL";"";"";"PA";"01/01/1993"
"EST";"EST031016677";NA;"RET";20210225;20210225;"PMA-322";"PMA-322";"PMA-322";"EELIN";"";"N";"N";"N";"N";"N";NA;"LO";"LLS";"GNS";"";"";NA;NA;"6.77";"6.5";"1.45";0;0;"11.8";"0";1;"31/12/1993";"MFL";"";"";"PA";"01/01/1993"
"EST";"EST031016678";NA;"CEN";20040501;20190602;"4M010064";"PMA-474";"PMA-474";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"LLS";"OFG";"";NA;NA;"7";"6.72";"1.92";0;0;"18.39";"0";1;"31/12/1995";"MFL";"";"";"";"01/01/1995"
"EST";"EST031016678";NA;"MOD";20190603;21001231;"PMA-474";"PMA-474";"PMA-474";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"FPO";"LLS";"";NA;NA;"7";"6.72";"1.92";0;0;"14.7";"0";1;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
"EST";"EST031016679";NA;"CEN";20040501;20200721;"4M000079";"PMA-155";"PMA-155";"EEJGP";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"FPO";"LLS";"";NA;NA;"4.44";"4.26";"0.48";0;0;"7.28";"0";3;"31/12/1994";"MFL";"";"";"";"01/01/1994"
"EST";"EST031016679";NA;"MOD";20200722;21001231;"PMA-155";"PMA-155";"PMA-155";"EEJGP";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"LLS";"FPO";"";NA;NA;"4.44";"4.26";"0.48";0;0;"7.28";"0";3;"31/12/1994";"MFL";"";"";"PA";"01/01/1994"
"EST";"EST031016680";NA;"CEN";20040501;20110407;"4M020025";"PMA-514";"PMA-514";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"GO";"PS";"GNS";"LLS";"";NA;NA;"9.14";"8.77";"3.49";0;0;"18.39";"0";1;"31/12/2002";"MFL";"";"";"";"01/01/2002"
"EST";"EST031016680";NA;"MOD";20110408;21001231;"4M020025";"PMA-514";"PMA-514";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"WO";"LLS";"GNS";"FPO";"";NA;NA;"9.14";"8.77";"3.49";0;0;"18.39";"0";1;"31/12/2002";"MFL";"";"";"PA";"01/01/2002"
"EST";"EST031016681";NA;"CEN";20040501;20050413;"4M000166";"PMA-241";"PMA-241";"EEVSG";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"PS";"OFG";"";NA;NA;"8.51";"8.17";"2.75";0;0;"19.5";"0";1;"31/12/1994";"MFL";"";"";"";"01/01/1994"
"EST";"EST031016681";NA;"MOD";20050414;20131110;"4M000166";"BMB-176";"BMB-176";"EEPUR";"";"N";"Y";"N";"N";"N";NA;"GO";"FPO";"GNS";"PS";"";NA;NA;"8.51";"8.17";"2.75";0;0;"19.5";"0";1;"31/12/1994";"MFL";"";"";"";"01/01/1994"
"EST";"EST031016681";NA;"MOD";20131111;21001231;"BMB-176";"BMB-176";"BMB-176";"EELIN";"";"N";"Y";"N";"N";"N";NA;"GO";"FPO";"GNS";"PS";"";NA;NA;"8.4";"8.06";"2.66";0;0;"8";"0";1;"31/12/1994";"MFL";"";"";"PA";"01/01/1994"
"EST";"EST031017005";NA;"CEN";20040501;20110413;"4M000212";"PMA-287";"PMA-287";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"SO";"PS";"NO";"";"";NA;NA;"12.06";"11.58";"8.15";0;0;"52.96";"0";1;"31/12/1997";"MFL";"";"";"";"01/01/1997"
