"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"LVA";"DEU000150400";8716942;"IMP";20041209;20090524;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"Y";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"199.41";0;"700";"0";2;"30/06/1988";"MFL";"DEU";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20090525;20140313;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"Y";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20140314;20140818;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"Y";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20140819;20141209;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"N";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20141210;20150820;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"Y";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20150821;20151203;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"N";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20151204;20151230;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"Y";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20151231;20151231;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"N";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20160101;20161130;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"Y";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
"LVA";"DEU000150400";8716942;"MOD";20161201;20170820;"LVV1551";"LVV1551";"HARENGUS";"VP";"YLBH";"Y";"Y";"Y";"";"Y";NA;"FX";"OTB";"OTM";NA;NA;NA;NA;"30.71";"26.25";"296";"0";0;"700";"120";2;"30/06/1988";"MFL";"";"";"";"01/01/1988"
