"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year";"NA";"NA"
"EST";"EST000825463";5341112;"RET";NA;NA;"397FA02";"EK-9702";"AMAZON";"EENAS";"Nasva";"ES2281";"Y";"N";"Y";"N";NA;"N";NA;"TO";"OTM";"OTB";"";"";NA;NA;"28.30";"25.50";"126.00";"0.00";"0.00";"423.00";"0.00";2;"1961-12-31";"MFL";"";"";"PA";"1961-01-01"
"EST";"EST000825464";5295155;"CEN";NA;NA;"397FL13";"EK-9723";"HANNA";"EENAS";"Nasva";"ES2356";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"OTB";"";"";NA;NA;"27.54";"24.29";"166.00";"0.00";"0.00";"662.00";"0.00";2;"1961-12-31";"MFL";"";"";"";"1961-01-01"
"EST";"EST000825465";NA;"CEN";NA;NA;"397FG12";"EK-9709";"SOLVEIG";"EENAS";"Nasva";"ES2333";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTB";"OTM";"";"";NA;NA;"26.47";"22.55";"129.00";"0.00";"0.00";"423.00";"0.00";2;"1961-12-31";"MFL";"";"";"";"1961-01-01"
"EST";"EST000825465";NA;"RET";NA;NA;"397FG12";"EK-9709";"SOLVEIG";"EENAS";"Nasva";"ES2333";"Y";"N";"Y";"N";NA;"N";NA;"TO";"OTB";"OTM";"";"";NA;NA;"26.47";"22.55";"129.00";"0.00";"0.00";"423.00";"0.00";2;"1961-12-31";"MFL";"";"";"AC";"1961-01-01"
"EST";"EST000826036";NA;"CEN";NA;NA;"3F00H14";"EK-9412";"THERESE";"EENAS";"Nasva";"ES2079";"Y";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"15.37";"14.76";"17.00";"0.00";"0.00";"106.70";"0.00";2;"1994-12-31";"MFL";"";"";"";"1994-01-01"
"EST";"EST000826036";NA;"RET";NA;NA;"3F00H14";"EK-9412";"THERESE";"EENAS";"Nasva";"ES2079";"Y";"N";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"15.37";"14.76";"17.00";"0.00";"0.00";"106.70";"0.00";2;"1994-12-31";"MFL";"";"";"PA";"1994-01-01"
"EST";"EST000912075";NA;"CEN";NA;NA;"6M000760";"BMA-787";"BMA-787";"EEALS";"";"";"N";"Y";"N";"N";NA;"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"4.65";"4.46";"0.74";"0.00";"0.00";"18.39";"0.00";3;"1994-12-31";"MFL";"";"";"";"1994-01-01"
"EST";"EST001128499";NA;"CEN";NA;NA;"196FH02";"EK-9607";"ERIK";"EETLL";"Tallinn";"ES2263";"Y";"Y";"N";"N";NA;"N";NA;"TO";"PS";"PTM";"";"";NA;NA;"12.98";"12.46";"12.44";"0.00";"0.00";"58.00";"0.00";1;"1986-12-31";"MFL";"";"";"";"1986-01-01"
"EST";"EST001128499";NA;"RET";NA;NA;"196FH02";"EK-9607";"ERIK";"EETLL";"Tallinn";"ES2263";"Y";"N";"N";"N";NA;"N";NA;"TO";"PS";"PTM";"";"";NA;NA;"12.98";"12.46";"12.44";"0.00";"0.00";"58.00";"0.00";1;"1986-12-31";"MFL";"";"";"PA";"1986-01-01"
"EST";"EST001218001";8003981;"CEN";NA;NA;"1F00L74";"EK-9901";"HELTERMAA";"EETLL";"Tallinn";"ESGM";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTB";"NO";"";"";NA;NA;"47.90";"43.07";"698.00";"0.00";"0.00";"1325.00";"860.00";2;"1981-12-31";"MFL";"";"";"";"1981-01-01"
"EST";"EST001218001";8003981;"EXP";NA;NA;"1F00L74";"EK-9901";"HELTERMAA";"EETLL";"Tallinn";"ESGM";"Y";"N";"Y";"N";NA;"N";NA;"TO";"OTB";"NO";"";"";NA;NA;"47.90";"43.07";"698.00";"0.00";"0.00";"1325.00";"860.00";2;"1981-12-31";"MFL";"CAN";"EX";"PA";"1981-01-01"
"EST";"EST010101010";NA;"CEN";NA;NA;"1F00D22";"EK-1005";"AVE";"EETLL";"Tallinn";"ES2283";"Y";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"15.73";"15.10";"17.00";"0.00";"0.00";"73.50";"0.00";1;"1991-12-31";"MFL";"";"";"";"1991-01-01"
"EST";"EST010101010";NA;"RET";NA;NA;"1F00D22";"EK-1005";"AVE";"EETLL";"Tallinn";"ES2283";"Y";"N";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"15.73";"15.10";"17.00";"0.00";"0.00";"73.50";"0.00";1;"1991-12-31";"MFL";"";"";"PA";"1991-01-01"
"EST";"EST010101011";NA;"CEN";NA;NA;"197FC01";"EK-9704";"KAAVI";"EETLL";"Tallinn";"ES2176";"Y";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"17.56";"16.86";"25.00";"0.00";"0.00";"110.00";"0.00";2;"1979-12-31";"MFL";"";"";"";"1979-01-01"
"EST";"EST010101011";NA;"RET";NA;NA;"197FC01";"EK-9704";"KAAVI";"EETLL";"Tallinn";"ES2176";"Y";"N";"N";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"17.56";"16.86";"25.00";"0.00";"0.00";"110.00";"0.00";2;"1979-12-31";"MFL";"";"";"PA";"1979-01-01"
"EST";"EST010101012";NA;"CEN";NA;NA;"1F00F32";"EK-9409";"MAJAK-5";"EETLL";"Tallinn";"ES2103";"Y";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"12.98";"12.46";"13.93";"0.00";"0.00";"66.00";"0.00";1;"1976-12-31";"MFL";"";"";"";"1976-01-01"
"EST";"EST010101012";NA;"RET";NA;NA;"1F00F32";"EK-9409";"MAJAK-5";"EETLL";"Tallinn";"ES2103";"Y";"N";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"12.98";"12.46";"13.93";"0.00";"0.00";"66.00";"0.00";1;"1976-12-31";"MFL";"";"";"PA";"1976-01-01"
"EST";"EST010101013";NA;"CEN";NA;NA;"1F00F25";"EK-9410";"MAJAK-6";"EETLL";"Tallinn";"ES2104";"Y";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"15.73";"15.10";"13.00";"0.00";"0.00";"66.00";"0.00";1;"1986-12-31";"MFL";"";"";"";"1986-01-01"
"EST";"EST010101013";NA;"RET";NA;NA;"1F00F25";"EK-9410";"MAJAK-6";"EETLL";"Tallinn";"ES2104";"Y";"N";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"15.73";"15.10";"13.00";"0.00";"0.00";"66.00";"0.00";1;"1986-12-31";"MFL";"";"";"PA";"1986-01-01"
"EST";"EST010101014";8858465;"CEN";NA;NA;"199FJ36";"EK-9222";"NARVIA";"EENJS";"Narva-Jõesuu";"ESHB";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.40";"23.06";"117.00";"0.00";"0.00";"220.00";"0.00";2;"1991-12-31";"MFL";"";"";"";"1991-01-01"
"EST";"EST010101014";8858465;"MOD";NA;NA;"199FJ36";"EK-9222";"NARVIA";"EENJS";"Narva-Jõesuu";"ESHB";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"23.06";"22.14";"117.00";"0.00";"0.00";"220.00";"0.00";2;"1991-12-31";"MFL";"";"";"PA";"1991-01-01"
"EST";"EST010101015";NA;"CEN";NA;NA;"195FH21";"EK-9512";"KELNASE-1";"EEKLN";"Kelnase";"";"N";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"12.92";"12.40";"10.89";"0.00";"0.00";"61.60";"0.00";1;"1995-12-31";"MFL";"";"";"";"1995-01-01"
"EST";"EST010101015";NA;"DES";NA;NA;"195FH21";"EK-9512";"KELNASE-1";"EEKLN";"Kelnase";"";"N";"N";"N";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"12.92";"12.40";"10.89";"0.00";"0.00";"61.60";"0.00";1;"1995-12-31";"MFL";"";"";"PA";"1995-01-01"
"EST";"EST010101016";NA;"CEN";NA;NA;"1F00F30";"EK-1506";"KELNASE-5";"EEKLN";"Kelnase";"";"N";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"12.98";"12.46";"9.80";"0.00";"0.00";"44.00";"0.00";1;"1983-12-31";"MFL";"";"";"";"1983-01-01"
"EST";"EST010101016";NA;"RET";NA;NA;"1F00F30";"EK-1506";"KELNASE-5";"EEKLN";"Kelnase";"";"N";"N";"N";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"12.98";"12.46";"9.80";"0.00";"0.00";"44.00";"0.00";1;"1983-12-31";"MFL";"";"";"PA";"1983-01-01"
"EST";"EST010101017";NA;"CEN";NA;NA;"198FG01";"EK-9301";"AIDU";"EENJS";"Narva-Jõesuu";"ES2204";"Y";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"17.56";"16.86";"25.00";"0.00";"0.00";"110.00";"0.00";2;"1981-12-31";"MFL";"";"";"";"1981-01-01"
"EST";"EST010101017";NA;"MOD";NA;NA;"198FG01";"EK-9301";"AIDU";"EENJS";"Narva-Jõesuu";"ES2204";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"OTB";"";"";NA;NA;"17.56";"16.86";"28.65";"0.00";"0.00";"110.00";"0.00";2;"1981-12-31";"MFL";"";"";"PA";"1981-01-01"
"EST";"EST010101017";NA;"MOD";NA;NA;"198FG01";"EK-9301";"AIDU";"EENJS";"Narva-Jõesuu";"ES2204";"Y";"Y";"Y";"N";NA;"Y";NA;"TO";"OTB";"OTM";"";"";NA;NA;"17.56";"16.86";"28.65";"0.00";"0.00";"110.00";"0.00";2;"1981-12-31";"MFL";"";"";"PA";"1981-01-01"
"EST";"EST010101017";NA;"MOD";NA;NA;"198FG01";"EK-9301";"AIDU";"EEWST";"";"ES2204";"Y";"Y";"Y";"N";NA;"Y";NA;"TO";"OTB";"OTM";"";"";NA;NA;"17.56";"16.86";"28.65";"0.00";"0.00";"110.00";"0.00";2;"1981-12-31";"MFL";"";"";"PA";"1981-01-01"
"EST";"EST010101017";NA;"RET";NA;NA;"198FG01";"EK-9301";"AIDU";"EEWST";"";"ES2204";"Y";"N";"Y";"N";NA;"N";NA;"TO";"OTB";"OTM";"";"";NA;NA;"17.56";"16.86";"28.65";"0.00";"0.00";"110.00";"0.00";2;"1981-12-31";"MFL";"";"";"PA";"1981-01-01"
"EST";"EST010101018";NA;"CEN";NA;NA;"199FG21";"EK-2047";"RANNA";"EENJS";"Narva-Jõesuu";"ES2219";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.20";"22.15";"75.00";"0.00";"0.00";"367.00";"0.00";2;"1968-12-31";"MFL";"";"";"";"1968-01-01"
"EST";"EST010101018";NA;"DES";NA;NA;"199FG21";"EK-2047";"RANNA";"EENJS";"Narva-Jõesuu";"ES2219";"Y";"N";"Y";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"25.20";"22.15";"75.00";"0.00";"0.00";"367.00";"0.00";2;"1968-12-31";"MFL";"";"";"AC";"1968-01-01"
"EST";"EST010101019";8729755;"CEN";NA;NA;"199FI32";"EK-9223";"VIRU";"EENJS";"Narva-Jõesuu";"ESHA";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.40";"22.44";"117.00";"0.00";"0.00";"220.00";"0.00";2;"1989-12-31";"MFL";"";"";"";"1989-01-01"
"EST";"EST010101019";8729755;"DES";NA;NA;"199FI32";"EK-9223";"VIRU";"EENJS";"Narva-Jõesuu";"ESHA";"Y";"N";"Y";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"25.40";"22.44";"117.00";"0.00";"0.00";"220.00";"0.00";2;"1989-12-31";"MFL";"";"";"AC";"1989-01-01"
"EST";"EST010101020";NA;"CEN";NA;NA;"195FD03";"EK-9508";"FORTUUNA";"EENJS";"Narva-Jõesuu";"ES2122";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.20";"22.08";"73.00";"0.00";"0.00";"294.00";"0.00";2;"1972-12-31";"MFL";"";"";"";"1972-01-01"
"EST";"EST010101020";NA;"RET";NA;NA;"195FD03";"EK-9508";"FORTUUNA";"EENJS";"Narva-Jõesuu";"ES2122";"Y";"N";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.20";"22.08";"73.00";"0.00";"0.00";"294.00";"0.00";2;"1972-12-31";"MFL";"";"";"AC";"1972-01-01"
"EST";"EST010101021";8878348;"CEN";NA;NA;"199FG19";"EK-9219";"HIIESAARE";"EELHT";"Lehtma";"ESZE";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.40";"23.06";"113.00";"0.00";"0.00";"221.00";"0.00";2;"1981-12-31";"MFL";"";"";"";"1981-01-01"
"EST";"EST010101021";8878348;"MOD";NA;NA;"199FG19";"EK-9219";"HIIESAARE";"EENAR";"Narva";"ESZE";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.40";"23.06";"113.00";"0.00";"0.00";"221.00";"0.00";2;"1981-12-31";"MFL";"";"";"PA";"1981-01-01"
"EST";"EST010101021";8878348;"EXP";NA;NA;"199FG19";"EK-9219";"HIIESAARE";"EENAR";"Narva";"ESZE";"Y";"N";"Y";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"25.40";"23.06";"113.00";"0.00";"0.00";"221.00";"0.00";2;"1981-12-31";"MFL";"FIN";"EX";"PA";"1981-01-01"
"EST";"EST010101021";8878348;"IMP";NA;NA;"805";"EK-1801";"HIIESAARE";"EEMDR";"Miiduranna";"ESLA";"Y";"Y";"Y";"Y";NA;"Y";NA;"TO";"OTM";"NO";"";"";NA;NA;"23.06";"22.00";"113.00";"0.00";"0.00";"368.00";"0.00";2;"1981-12-31";"MFL";"FIN";"";"";"1981-01-01"
"EST";"EST010101022";NA;"CEN";NA;NA;"198FI10";"EK-9606";"JOHNNY";"EETLL";"Tallinn";"ES2257";"Y";"Y";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"19.38";"18.60";"46.00";"0.00";"0.00";"240.00";"0.00";1;"1957-12-31";"MFL";"";"";"";"1957-01-01"
"EST";"EST010101022";NA;"RET";NA;NA;"198FI10";"EK-9606";"JOHNNY";"EETLL";"Tallinn";"ES2257";"Y";"N";"N";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"19.38";"18.60";"46.00";"0.00";"0.00";"240.00";"0.00";1;"1957-12-31";"MFL";"";"";"PA";"1957-01-01"
"EST";"EST010101023";8870889;"CEN";NA;NA;"3F00E05";"EK-9233";"KASTNA";"EEPRN";"Pärnu";"ES2135";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.42";"23.06";"122.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"";"1983-01-01"
"EST";"EST010101023";8870889;"MOD";NA;NA;"3F00E05";"EK-9233";"KASTNA";"EEPRN";"Pärnu";"ES2135";"Y";"Y";"Y";"N";NA;"Y";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.42";"23.06";"122.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"PA";"1983-01-01"
"EST";"EST010101023";8870889;"RET";NA;NA;"3F00E05";"EK-9233";"KASTNA";"EEPRN";"Pärnu";"ES2135";"Y";"N";"Y";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"25.42";"23.06";"122.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"PA";"1983-01-01"
"EST";"EST010101023";8870889;"CHA";NA;NA;"3F00E05";"EK-9233";"KASTNA";"EEPRN";"Pärnu";"ES2135";"Y";"Y";"Y";"N";NA;"Y";NA;"TO";"";"NO";"";"";NA;NA;"25.42";"23.06";"122.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"PA";"1983-01-01"
"EST";"EST010101023";8870889;"RET";NA;NA;"3F00E05";"EK-9233";"KASTNA";"EEPRN";"Pärnu";"ES2135";"Y";"N";"Y";"N";NA;"N";NA;"TO";"";"NO";"";"";NA;NA;"25.42";"23.06";"122.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"PA";"1983-01-01"
"EST";"EST010101023";8870889;"CHA";NA;NA;"3F00E05";"EK-9233";"KASTNA";"EEPRN";"Pärnu";"ES2135";"Y";"Y";"Y";"N";NA;"Y";NA;"TO";"";"NO";"";"";NA;NA;"25.42";"23.06";"122.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"PA";"1983-01-01"
"EST";"EST010101023";8870889;"MOD";NA;NA;"3F00E05";"EK-9233";"KASTNA";"EEPRN";"Pärnu";"ES2135";"Y";"Y";"Y";"N";NA;"Y";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.42";"23.06";"122.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"PA";"1983-01-01"
"EST";"EST010101024";8887648;"CEN";NA;NA;"1F00G54";"EK-9251";"ILLUSTE";"EEVIR";"Virtsu";"ES2274";"Y";"Y";"Y";"N";NA;"N";NA;"TO";"OTM";"NO";"";"";NA;NA;"25.50";"23.06";"117.00";"0.00";"0.00";"221.00";"0.00";2;"1983-12-31";"MFL";"";"";"";"1983-01-01"
