"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year";"NA";"NA"
"LTU";"DNK000013944";7003829;"MOD";NA;NA;"776";"KL 776";"GILIJA";"LTKLJ";"Klaipeda";"LYSK";"Y";"Y";"Y";"Y";"";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.50";"46.44";"543.00";"0.00";"0.00";"1400.00";"1175.00";2;"1973-12-31";"MFL";"";"";"";"1972-12-31"
"LTU";"DNK000013944";7003829;"MOD";NA;NA;"886";"KL 886";"GILIJA";"LTKLJ";"Klaipeda";"LYSK";"Y";"Y";"Y";"Y";"";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.50";"46.44";"543.00";"0.00";"0.00";"1400.00";"1175.00";2;"1973-12-31";"MFL";"";"";"";"1972-12-31"
"LTU";"DNK000013944";7003829;"MOD";NA;NA;"886";"KL 886";"GILIJA";"LTKLJ";"Klaipeda";"LYSK";"Y";"Y";"Y";"Y";"";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.50";"46.44";"543.00";"0.00";"0.00";"1400.00";"1175.00";2;"1973-12-31";"MFL";"";"";"";"1972-12-31"
"LTU";"DNK000013944";7003829;"MOD";NA;NA;"886";"KL 886";"GILIJA";"LTKLJ";"Klaipeda";"LYSK";"Y";"Y";"Y";"Y";"";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.50";"46.44";"543.00";"0.00";"0.00";"1400.00";"1175.00";2;"1973-12-31";"MFL";"";"";"";"1972-12-31"
"LTU";"DNK000013944";7003829;"MOD";NA;NA;"886";"KL 886";"GILIJA";"LTKLJ";"Klaipeda";"LYSK";"Y";"Y";"Y";"Y";"";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.50";"46.44";"543.00";"0.00";"0.00";"1400.00";"1175.00";2;"1973-12-31";"MFL";"";"";"";"1972-12-31"
"LTU";"DNK000013944";7003829;"MOD";NA;NA;"886";"KL 886";"GILIJA";"LTKLJ";"Klaipeda";"LYSK";"Y";"Y";"Y";"Y";"";"Y";277354000;"FX";"OTM";"NK";NA;NA;NA;NA;"50.50";"46.44";"543.00";"0.00";"0.00";"1400.00";"1175.00";2;"1973-12-31";"MFL";"";"";"";"1972-12-31"
"LTU";"DNK000014198";5362087;"IMP";NA;NA;"768";"KL 768";"LEONA";"LTKLJ";"Klaipeda";"LYSF";"Y";"Y";"Y";"Y";"";"Y";277346000;"FX";"OTM";"OTB";NA;NA;NA;NA;"35.95";"31.20";"296.00";"0.00";"0.00";"638.00";"360.00";2;"1961-01-01";"MFL";"DNK";"";"PA";"1960-12-31"
"LTU";"DNK000014198";5362087;"MOD";NA;NA;"785";"KL 785";"LEONA";"LTKLJ";"Klaipeda";"LYSF";"Y";"Y";"Y";"Y";"";"Y";277346000;"FX";"OTM";"OTB";NA;NA;NA;NA;"35.95";"31.20";"296.00";"0.00";"0.00";"638.00";"360.00";2;"1961-01-01";"MFL";"";"";"";"1960-12-31"
"LTU";"DNK000014198";5362087;"MOD";NA;NA;"788";"KL 788";"TOVĖ";"LTKLJ";"Klaipeda";"LYSF";"Y";"Y";"Y";"Y";"";"Y";277346000;"FX";"OTM";"NK";NA;NA;NA;NA;"35.95";"31.20";"296.00";"0.00";"0.00";"638.00";"360.00";2;"1961-01-01";"MFL";"";"";"";"1960-12-31"
"LTU";"DNK000014198";5362087;"MOD";NA;NA;"788";"KL 788";"TOVĖ";"LTKLJ";"Klaipeda";"LYSF";"Y";"Y";"Y";"Y";"";"Y";277346000;"FX";"OTM";"PTM";NA;NA;NA;NA;"35.95";"31.20";"296.00";"0.00";"0.00";"638.00";"360.00";2;"1961-01-01";"MFL";"";"";"";"1960-12-31"
"LTU";"DNK000014198";5362087;"MOD";NA;NA;"788";"KL 788";"TOVĖ";"LTKLJ";"Klaipeda";"LYSF";"Y";"Y";"Y";"Y";"";"Y";277346000;"FX";"OTM";"PTM";NA;NA;NA;NA;"35.95";"31.20";"296.00";"0.00";"0.00";"638.00";"360.00";2;"1961-01-01";"MFL";"";"";"";"1960-12-31"
"LTU";"DNK000014292";6714809;"IMP";NA;NA;"856";"KL-856";"MINGĖ";"LTKLJ";"Klaipeda";"LYAB";"Y";"Y";"Y";"Y";"";"Y";277029000;"FX";"OTM";"NK";NA;NA;NA;NA;"40.50";"37.15";"378.00";"0.00";"0.00";"735.00";"672.00";2;"1967-12-31";"MFL";"DEU";"";"PA";"1966-12-31"
