"Country_Code";"CFR";"Event_Code";"Event_Start_Date";"Event_End_Date";"License_Ind";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"Port_Name";"IRCS_Code";"IRCS";"Vms_Code";"Gear_Main_Code";"Gear_Sec_Code";"Loa";"Lbp";"Ton_Ref";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Year";"Com_Month";"Com_Day";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Decision_Date";"Decision_Seg_Code";"Construction_Year";"Construction_Place"
"EST";"EST000825464";"CEN";20040501;21001231;"Y";"397FL13";"EK-9723";"HANNA";"N02";"NASVA";"Y";"ES2356";"Y";"OTM";"OTB";"27.54";"24.29";"166";"166";NA;NA;"662";0;2;1961;12;31;"MFL";"";"";"";NA;NA;2061;NA
"EST";"EST000825465";"CEN";20040501;20060207;"Y";"397FG12";"EK-9709";"SOLVEIG";"N02";"NASVA";"Y";"ES2333";"Y";"OTM";"OTB";"26.47";"22.55";"129";"129";NA;NA;"423";0;2;1961;12;31;"MFL";"";"";"";NA;NA;2061;NA
"EST";"EST000825465";"RET";20060208;20060208;"N";"397FG12";"EK-9709";"SOLVEIG";"N02";"NASVA";"Y";"ES2333";"Y";"OTM";"OTB";"26.47";"22.55";"129";"129";NA;NA;"423";0;2;1961;12;31;"MFL";"";"";"";NA;NA;2061;NA
"EST";"EST000826036";"CEN";20040501;20070312;"Y";"3F00H14";"EK-9412";"THERESE";"N02";"NASVA";"Y";"ES2079";"N";"OTM";"NO";"15.37";"14.76";"17";"17";NA;NA;"106.7";0;2;1994;12;31;"MFL";"";"";"";NA;NA;1994;NA
"EST";"EST000826036";"RET";20070313;20070313;"N";"3F00H14";"EK-9412";"THERESE";"N02";"NASVA";"Y";"ES2079";"N";"OTM";"NO";"15.37";"14.76";"17";"17";NA;NA;"106.7";0;2;1994;12;31;"MFL";"";"";"";NA;NA;1994;NA
"EST";"EST000912075";"CEN";20040501;21001231;"Y";"6M000760";"BMA-787";"BMA-787";"A02";"ALAJÕE";"N";"";"N";"GNS";"NO";"4.65";"4.46";".74";".74";NA;NA;"18.39";0;3;1994;12;31;"MFL";"";"";"";NA;NA;1994;NA
"EST";"EST001128499";"CEN";20040501;20060329;"Y";"196FH02";"EK-9607";"ERIK";"T01";"TALLINN";"Y";"ES2263";"N";"PTM";"PS";"12.98";"12.46";"12.44";"12.44";NA;NA;"58";0;1;1986;12;31;"MFL";"";"";"";NA;NA;1986;NA
"EST";"EST001128499";"RET";20060330;20060330;"N";"196FH02";"EK-9607";"ERIK";"T01";"TALLINN";"Y";"ES2263";"N";"PTM";"PS";"12.98";"12.46";"12.44";"12.44";NA;NA;"58";0;1;1986;12;31;"MFL";"";"";"";NA;NA;1986;NA
"EST";"EST001218001";"CEN";20040501;20040704;"Y";"1F00L74";"EK-9901";"HELTERMAA";"T01";"TALLINN";"Y";"ESGM";"Y";"OTB";"NO";"47.9";"43.07";"698";"698";NA;NA;"1325";860;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST001218001";"EXP";20040705;20040705;"N";"1F00L74";"EK-9901";"HELTERMAA";"T01";"TALLINN";"Y";"ESGM";"Y";"OTB";"NO";"47.9";"43.07";"698";"698";NA;NA;"1325";860;2;1981;12;31;"MFL";"CAN";"EX";"PA";NA;NA;1981;NA
"EST";"EST010101010";"CEN";20040501;20070312;"Y";"1F00D22";"EK-1005";"AVE";"T01";"TALLINN";"Y";"ES2283";"N";"OTM";"NO";"15.73";"15.1";"17";"17";NA;NA;"73.5";0;1;1991;12;31;"MFL";"";"";"";NA;NA;1991;NA
"EST";"EST010101010";"RET";20070313;20070313;"N";"1F00D22";"EK-1005";"AVE";"T01";"TALLINN";"Y";"ES2283";"N";"OTM";"NO";"15.73";"15.1";"17";"17";NA;NA;"73.5";0;1;1991;12;31;"MFL";"";"";"";NA;NA;1991;NA
"EST";"EST010101011";"CEN";20040501;20090512;"Y";"197FC01";"EK-9704";"KAAVI";"T01";"TALLINN";"Y";"ES2176";"N";"OTM";"NO";"17.56";"16.86";"25";"25";NA;NA;"110";0;2;1979;12;31;"MFL";"";"";"";NA;NA;1979;NA
"EST";"EST010101011";"RET";20090513;20090513;"N";"197FC01";"EK-9704";"KAAVI";"T01";"TALLINN";"Y";"ES2176";"N";"OTM";"NO";"17.56";"16.86";"25";"25";NA;NA;"110";0;2;1979;12;31;"MFL";"";"";"";NA;NA;1979;NA
"EST";"EST010101012";"CEN";20040501;20060328;"Y";"1F00F32";"EK-9409";"MAJAK-5";"T01";"TALLINN";"Y";"ES2103";"N";"OTM";"NO";"12.98";"12.46";"13.93";"13.93";NA;NA;"66";0;1;1976;12;31;"MFL";"";"";"";NA;NA;1976;NA
"EST";"EST010101012";"RET";20060329;20060329;"N";"1F00F32";"EK-9409";"MAJAK-5";"T01";"TALLINN";"Y";"ES2103";"N";"OTM";"NO";"12.98";"12.46";"13.93";"13.93";NA;NA;"66";0;1;1976;12;31;"MFL";"";"";"";NA;NA;1976;NA
"EST";"EST010101013";"CEN";20040501;20060328;"Y";"1F00F25";"EK-9410";"MAJAK-6";"T01";"TALLINN";"Y";"ES2104";"N";"OTM";"NO";"15.73";"15.1";"13";"13";NA;NA;"66";0;1;1986;12;31;"MFL";"";"";"";NA;NA;1986;NA
"EST";"EST010101013";"RET";20060329;20060329;"N";"1F00F25";"EK-9410";"MAJAK-6";"T01";"TALLINN";"Y";"ES2104";"N";"OTM";"NO";"15.73";"15.1";"13";"13";NA;NA;"66";0;1;1986;12;31;"MFL";"";"";"";NA;NA;1986;NA
"EST";"EST010101014";"CEN";20040501;20130116;"Y";"199FJ36";"EK-9222";"NARVIA";"N01";"NARVA-JÕESUU";"Y";"ESHB";"Y";"OTM";"NO";"25.4";"23.06";"117";"117";NA;NA;"220";0;2;1991;12;31;"MFL";"";"";"";NA;NA;1991;NA
"EST";"EST010101014";"MOD";20130117;21001231;"Y";"199FJ36";"EK-9222";"NARVIA";"N01";"NARVA-JÕESUU";"Y";"ESHB";"Y";"OTM";"NO";"23.06";"22.14";"117";"117";NA;NA;"220";0;2;1991;12;31;"MFL";"";"";"";NA;NA;1991;NA
"EST";"EST010101015";"CEN";20040501;20090714;"Y";"195FH21";"EK-9512";"KELNASE-1";"K05";"KELNASE";"N";"";"N";"OTM";"NO";"12.92";"12.4";"10.89";"10.89";NA;NA;"61.6";0;1;1995;12;31;"MFL";"";"";"";NA;NA;1995;NA
"EST";"EST010101015";"DES";20090715;20090715;"N";"195FH21";"EK-9512";"KELNASE-1";"K05";"KELNASE";"N";"";"N";"OTM";"NO";"12.92";"12.4";"10.89";"10.89";NA;NA;"61.6";0;1;1995;12;31;"MFL";"";"";"";NA;NA;1995;NA
"EST";"EST010101016";"CEN";20040501;20090512;"Y";"1F00F30";"EK-1506";"KELNASE-5";"K05";"KELNASE";"N";"";"N";"OTM";"NO";"12.98";"12.46";"9.8";"9.8";NA;NA;"44";0;1;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101016";"RET";20090513;20090513;"N";"1F00F30";"EK-1506";"KELNASE-5";"K05";"KELNASE";"N";"";"N";"OTM";"NO";"12.98";"12.46";"9.8";"9.8";NA;NA;"44";0;1;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101017";"CEN";20040501;20111009;"Y";"198FG01";"EK-9301";"AIDU";"N01";"NARVA-JÕESUU";"Y";"ES2204";"Y";"OTM";"NO";"17.56";"16.86";"28.65";"28.65";NA;NA;"110";0;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST010101017";"MOD";20111010;20150920;"Y";"198FG01";"EK-9301";"AIDU";"N01";"NARVA-JÕESUU";"Y";"ES2204";"Y";"OTM";"OTB";"17.56";"16.86";"28.65";"28.65";NA;NA;"110";0;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST010101017";"MOD";20150921;20161127;"Y";"198FG01";"EK-9301";"AIDU";"N01";"NARVA-JÕESUU";"Y";"ES2204";"Y";"OTM";"OTB";"17.56";"16.86";"28.65";"28.65";NA;NA;"110";0;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST010101017";"MOD";20161128;20170703;"Y";"198FG01";"EK-9301";"AIDU";"N01";"NARVA-JÕESUU";"Y";"ES2204";"Y";"OTM";"OTB";"17.56";"16.86";"28.65";"28.65";NA;NA;"110";0;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST010101017";"RET";20170704;20170704;"N";"198FG01";"EK-9301";"AIDU";"N01";"NARVA-JÕESUU";"Y";"ES2204";"Y";"OTM";"OTB";"17.56";"16.86";"28.65";"28.65";NA;NA;"110";0;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST010101018";"CEN";20040501;20090512;"Y";"199FG21";"EK-2047";"RANNA";"N01";"NARVA-JÕESUU";"Y";"ES2219";"Y";"OTM";"NO";"25.2";"22.15";"75";"75";NA;NA;"367";0;2;1968;12;31;"MFL";"";"";"";NA;NA;2068;NA
"EST";"EST010101018";"DES";20090513;20090513;"N";"199FG21";"EK-2047";"RANNA";"N01";"NARVA-JÕESUU";"Y";"ES2219";"Y";"OTM";"NO";"25.2";"22.15";"75";"75";NA;NA;"367";0;2;1968;12;31;"MFL";"";"";"";NA;NA;2068;NA
"EST";"EST010101019";"CEN";20040501;20090709;"Y";"199FI32";"EK-9223";"VIRU";"N01";"NARVA-JÕESUU";"Y";"ESHA";"Y";"OTM";"NO";"25.4";"22.44";"117";"117";NA;NA;"220";0;2;1989;12;31;"MFL";"";"";"";NA;NA;1989;NA
"EST";"EST010101019";"DES";20090710;20090710;"N";"199FI32";"EK-9223";"VIRU";"N01";"NARVA-JÕESUU";"Y";"ESHA";"Y";"OTM";"NO";"25.4";"22.44";"117";"117";NA;NA;"220";0;2;1989;12;31;"MFL";"";"";"";NA;NA;1989;NA
"EST";"EST010101020";"CEN";20040501;20060330;"Y";"195FD03";"EK-9508";"FORTUUNA";"N01";"NARVA-JÕESUU";"Y";"ES2122";"Y";"OTM";"NO";"25.2";"22.08";"73";"73";NA;NA;"294";0;2;1972;12;31;"MFL";"";"";"";NA;NA;1972;NA
"EST";"EST010101020";"RET";20060331;20060331;"N";"195FD03";"EK-9508";"FORTUUNA";"N01";"NARVA-JÕESUU";"Y";"ES2122";"Y";"OTM";"NO";"25.2";"22.08";"73";"73";NA;NA;"294";0;2;1972;12;31;"MFL";"";"";"";NA;NA;1972;NA
"EST";"EST010101021";"CEN";20040501;20111116;"Y";"199FG19";"EK-9219";"HIIESAARE";"L01";"LEHTMA";"Y";"ESZE";"Y";"OTM";"NO";"25.4";"23.06";"113";"113";NA;NA;"221";0;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST010101021";"MOD";20111117;20120125;"Y";"199FG19";"EK-9219";"HIIESAARE";"N06";"NARVA";"Y";"ESZE";"Y";"OTM";"NO";"25.4";"23.06";"113";"113";NA;NA;"221";0;2;1981;12;31;"MFL";"";"";"";NA;NA;1981;NA
"EST";"EST010101021";"EXP";20120126;20120126;"N";"199FG19";"EK-9219";"HIIESAARE";"N06";"NARVA";"Y";"ESZE";"Y";"OTM";"NO";"25.4";"23.06";"113";"113";NA;NA;"221";0;2;1981;12;31;"MFL";"FIN";"EX";"PA";NA;NA;1981;NA
"EST";"EST010101021";"IMP";20180226;21001231;"Y";"805";"EK-1801";"HIIESAARE";"M01";"MIIDURANNA";"Y";"ESLA";"Y";"OTM";"NO";"23.06";"22";"113";"113";NA;NA;"368";0;2;1981;12;31;"MFL";"FIN";"";"PA";NA;NA;1981;NA
"EST";"EST010101022";"CEN";20040501;20060228;"Y";"198FI10";"EK-9606";"JOHNNY";"T01";"TALLINN";"Y";"ES2257";"N";"OTM";"NO";"19.38";"18.6";"46";"46";NA;NA;"240";0;1;1957;12;31;"MFL";"";"";"";NA;NA;2057;NA
"EST";"EST010101022";"RET";20060301;20060301;"N";"198FI10";"EK-9606";"JOHNNY";"T01";"TALLINN";"Y";"ES2257";"N";"OTM";"NO";"19.38";"18.6";"46";"46";NA;NA;"240";0;1;1957;12;31;"MFL";"";"";"";NA;NA;2057;NA
"EST";"EST010101023";"CEN";20040501;20120925;"Y";"3F00E05";"EK-9233";"KASTNA";"P01";"PÄRNU";"Y";"ES2135";"Y";"OTM";"NO";"25.42";"23.06";"122";"122";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101023";"MOD";20120926;20130210;"Y";"3F00E05";"EK-9233";"KASTNA";"P01";"PÄRNU";"Y";"ES2135";"Y";"OTM";"NO";"25.42";"23.06";"122";"122";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101023";"RET";20130211;20130211;"N";"3F00E05";"EK-9233";"KASTNA";"P01";"PÄRNU";"Y";"ES2135";"Y";"OTM";"NO";"25.42";"23.06";"122";"122";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101023";"CHA";20130214;20130512;"Y";"3F00E05";"EK-9233";"KASTNA";"P01";"PÄRNU";"Y";"ES2135";"Y";"OTM";"NO";"25.42";"23.06";"122";"122";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101023";"RET";20130513;20130513;"N";"3F00E05";"EK-9233";"KASTNA";"P01";"PÄRNU";"Y";"ES2135";"Y";"OTM";"NO";"25.42";"23.06";"122";"122";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101023";"CHA";20130517;20140112;"Y";"3F00E05";"EK-9233";"KASTNA";"P01";"PÄRNU";"Y";"ES2135";"Y";"OTM";"NO";"25.42";"23.06";"122";"122";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101023";"MOD";20140113;21001231;"Y";"3F00E05";"EK-9233";"KASTNA";"P01";"PÄRNU";"Y";"ES2135";"Y";"OTM";"NO";"25.42";"23.06";"122";"122";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101024";"CEN";20040501;20060315;"Y";"1F00G54";"EK-9251";"ILLUSTE";"V02";"VIRTSU";"Y";"ES2274";"Y";"OTM";"NO";"25.5";"23.06";"117";"117";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101024";"RET";20060316;20060316;"N";"1F00G54";"EK-9251";"ILLUSTE";"V02";"VIRTSU";"Y";"ES2274";"Y";"OTM";"NO";"25.5";"23.06";"117";"117";NA;NA;"221";0;2;1983;12;31;"MFL";"";"";"";NA;NA;1983;NA
"EST";"EST010101025";"CEN";20040501;20070603;"Y";"199FK42";"EK-9403";"MAALI";"T01";"TALLINN";"Y";"ES2055";"Y";"OTB";"NO";"25.4";"23.06";"117";"117";NA;NA;"221";0;2;1973;12;31;"MFL";"";"";"";NA;NA;1973;NA
"EST";"EST010101025";"RET";20070604;20070604;"N";"199FK42";"EK-9403";"MAALI";"T01";"TALLINN";"Y";"ES2055";"Y";"OTB";"NO";"25.4";"23.06";"117";"117";NA;NA;"221";0;2;1973;12;31;"MFL";"";"";"";NA;NA;1973;NA
"EST";"EST010101025";"CHA";20071107;20110518;"Y";"199FK42";"EK-9403";"MAALI";"T01";"TALLINN";"Y";"ES2055";"Y";"OTB";"NO";"25.4";"23.06";"117";"117";NA;NA;"221";0;2;1973;12;31;"MFL";"";"";"";NA;NA;1973;NA
"EST";"EST010101025";"RET";20110519;20110519;"N";"199FK42";"EK-9403";"MAALI";"T01";"TALLINN";"Y";"ES2055";"Y";"OTB";"NO";"25.4";"23.06";"117";"117";NA;NA;"221";0;2;1973;12;31;"MFL";"";"";"";NA;NA;1973;NA
"EST";"EST010101026";"CEN";20040501;20130225;"Y";"196FJ06";"EK-9610";"P??TON 2";"L03";"LOKSA";"Y";"ES2269";"N";"PTM";"NO";"13.2";"12.67";"14.07";"14.07";NA;NA;"104";0;1;1996;12;31;"MFL";"";"";"";NA;NA;1996;NA
"EST";"EST010101026";"MOD";20130226;20170718;"Y";"196FJ06";"EK-9610";"P??TON 2";"L03";"LOKSA";"Y";"ES2269";"Y";"PTM";"NO";"13.2";"12.67";"14.07";"14.07";NA;NA;"104";0;1;1996;12;31;"MFL";"";"";"";NA;NA;1996;NA
"EST";"EST010101026";"MOD";20170719;20180225;"Y";"196FJ06";"EK-9610";"P??TON 2";"L03";"LOKSA";"Y";"ES2269";"Y";"PTM";"NO";"13.2";"12.67";"14.07";"14.07";NA;NA;"104";0;1;1996;12;31;"MFL";"";"";"";NA;NA;1996;NA
"EST";"EST010101026";"RET";20180226;20180226;"N";"196FJ06";"EK-9610";"P??TON 2";"L03";"LOKSA";"Y";"ES2269";"Y";"PTM";"NO";"13.2";"12.67";"14.07";"14.07";NA;NA;"104";0;1;1996;12;31;"MFL";"";"";"";NA;NA;1996;NA
"EST";"EST010101027";"CEN";20040501;20090714;"Y";"196FJ05";"EK-9609";"P??TON 1";"L03";"LOKSA";"Y";"ES2268";"N";"OTB";"NO";"13.2";"12.67";"14.07";"14.07";NA;NA;"104";0;1;1996;12;31;"MFL";"";"";"";NA;NA;1996;NA
"EST";"EST010101027";"DES";20090715;20090715;"N";"196FJ05";"EK-9609";"P??TON 1";"L03";"LOKSA";"Y";"ES2268";"N";"OTB";"NO";"13.2";"12.67";"14.07";"14.07";NA;NA;"104";0;1;1996;12;31;"MFL";"";"";"";NA;NA;1996;NA
"EST";"EST010101028";"CEN";20040501;20060328;"Y";"199FI30";"EK-1501";"TAAT";"K01";"KABERNEEME";"Y";"ES2349";"N";"OTB";"NO";"15.73";"15.1";"13";"13";NA;NA;"54.4";0;1;1992;12;31;"MFL";"";"";"";NA;NA;1992;NA
"EST";"EST010101028";"RET";20060329;20060329;"N";"199FI30";"EK-1501";"TAAT";"K01";"KABERNEEME";"Y";"ES2349";"N";"OTB";"NO";"15.73";"15.1";"13";"13";NA;NA;"54.4";0;1;1992;12;31;"MFL";"";"";"";NA;NA;1992;NA
"EST";"EST010101029";"CEN";20040501;20060328;"Y";"199FI31";"EK-1515";"TIIR";"K01";"KABERNEEME";"Y";"ES2348";"N";"OTB";"NO";"12.98";"12.46";"12.44";"12.44";NA;NA;"54";0;1;1988;12;31;"MFL";"";"";"";NA;NA;1988;NA
"EST";"EST010101029";"RET";20060329;20060329;"N";"199FI31";"EK-1515";"TIIR";"K01";"KABERNEEME";"Y";"ES2348";"N";"OTB";"NO";"12.98";"12.46";"12.44";"12.44";NA;NA;"54";0;1;1988;12;31;"MFL";"";"";"";NA;NA;1988;NA
"EST";"EST010101030";"CEN";20040501;20070603;"Y";"1F00D20";"EK-1009";"LEA";"T01";"TALLINN";"Y";"ES2284";"N";"OTB";"NO";"12.88";"12.36";"10.97";"10.97";NA;NA;"73.5";0;1;1989;12;31;"MFL";"";"";"";NA;NA;1989;NA
"EST";"EST010101030";"RET";20070604;20070604;"N";"1F00D20";"EK-1009";"LEA";"T01";"TALLINN";"Y";"ES2284";"N";"OTB";"NO";"12.88";"12.36";"10.97";"10.97";NA;NA;"73.5";0;1;1989;12;31;"MFL";"";"";"";NA;NA;1989;NA
"EST";"EST010101031";"CEN";20040501;20080218;"Y";"197FC02";"EK-9705";"K?RSA";"T01";"TALLINN";"Y";"ES2177";"N";"OTB";"NO";"17.56";"16.86";"25";"25";NA;NA;"110";0;2;1979;12;31;"MFL";"";"";"";NA;NA;1979;NA
"EST";"EST010101031";"RET";20080219;20080219;"N";"197FC02";"EK-9705";"K?RSA";"T01";"TALLINN";"Y";"ES2177";"N";"OTB";"NO";"17.56";"16.86";"25";"25";NA;NA;"110";0;2;1979;12;31;"MFL";"";"";"";NA;NA;1979;NA
"EST";"EST010101032";"CEN";20040501;20070724;"Y";"1F00A04";"EK-1670";"MARILY";"V03";"VERGI";"Y";"ES2001";"N";"OTB";"NO";"17.56";"16.86";"29";"29";NA;NA;"110";0;2;1977;12;31;"MFL";"";"";"";NA;NA;1977;NA
"EST";"EST010101032";"DES";20070725;20070725;"N";"1F00A04";"EK-1670";"MARILY";"V03";"VERGI";"Y";"ES2001";"N";"OTB";"NO";"17.56";"16.86";"29";"29";NA;NA;"110";0;2;1977;12;31;"MFL";"";"";"";NA;NA;1977;NA
"EST";"EST010101033";"CEN";20040501;20130225;"Y";"198FH07";"EK-1514";"SIIG-4";"T01";"TALLINN";"Y";"ES2394";"N";"PTM";"NO";"13.03";"12.51";"10.84";"10.84";NA;NA;"54.5";0;1;1990;12;31;"MFL";"";"";"";NA;NA;1990;NA
"EST";"EST010101033";"MOD";20130226;20170718;"Y";"198FH07";"EK-1514";"SIIG-4";"T01";"TALLINN";"Y";"ES2394";"Y";"PTM";"NO";"13.03";"12.51";"10.84";"10.84";NA;NA;"54.5";0;1;1990;12;31;"MFL";"";"";"";NA;NA;1990;NA
