Country_Code;CFR;UVI;Event_Code;Event_Start_Date;Event_End_Date;Registration_Nbr;Ext_Marking;Vessel_Name;Port_Code;IRCS;IRCS_Code;License_Ind;Vms_Code;ERS_Code;AIS_Code;MMSI;Vessel_Type;Gear_Main_Code;Gear_1_Code;Gear_2_Code;Gear_3_Code;Gear_4_Code;Gear_5_Code;Loa;Lbp;Ton_Gt;Ton_Oth;Ton_Gts;Power_Main;Power_Aux;Hull_Material;Com_Date;Segment;Exp_Country;Exp_Type;Public_Aid_Code;Construction_Year
SWE;BEL013491989;NA;IMP;19980217;19981204;SIRW;SG76;NETANYA;365;SIRW;Y;Y;N;;;NA;FX;GND;LLD;NA;NA;NA;NA;16.55;0.00;68.00;0.00;0.00;315.00;0.00;2;1998-02-17;4M4;GBR;NA;PA;1989-01-01
SWE;BEL013491989;NA;MOD;19981205;19981230;SIRW;SG76;NETANYA;365;SIRW;Y;N;N;;;NA;FX;GND;LLD;NA;NA;NA;NA;16.55;0.00;68.00;0.00;0.00;315.00;0.00;2;1998-02-17;4M4;;NA;PA;1989-01-01
SWE;DEU000130630;NA;IMP;20150316;20150712;SFD2268;VY21;AXELIA;326;SFD2268;Y;Y;N;;;NA;FX;OTM;GNS;NA;NA;NA;NA;11.89;0.00;19.40;0.00;0.00;174.00;50.00;3;2015-03-12;MFL;DEU;NA;PA;2000-01-01
SWE;DEU000130630;NA;MOD;20150713;20161016;SFD2268;VY21;AXELIA;326;SFD2268;Y;Y;N;;;NA;FX;OTM;OTB;NA;NA;NA;NA;11.89;0.00;19.40;0.00;0.00;174.00;50.00;3;2015-03-12;MFL;;NA;PA;2000-01-01
SWE;DEU000130630;NA;MOD;20161017;20170301;SFD2268;VY21;AXELIA;326;SFD2268;Y;Y;N;;;NA;FX;OTM;OTB;NA;NA;NA;NA;11.89;0.00;19.40;0.00;0.00;174.00;50.00;3;2015-03-12;MFL;;NA;PA;2000-01-01
SWE;DEU000130630;NA;MOD;20170302;21001231;SFD2268;VY21;AXELIA;326;SFD2268;Y;Y;N;;;NA;FX;OTM;OTB;NA;NA;NA;NA;11.89;0.00;19.40;0.00;0.00;174.00;50.00;3;2015-03-12;MFL;;NA;PA;2000-01-01
SWE;DNK000001225;NA;IMP;19960701;19961231;SFC5005;KA124;SOFIE;358;SFC5005;Y;Y;N;;;NA;FX;GNS;GNS;NA;NA;NA;NA;6.66;0.00;1.33;0.00;0.00;20.59;0.00;3;1996-07-01;F31;DNK;NA;PA;1979-01-01
SWE;DNK000001225;NA;MOD;19970101;19971222;SFC5005;KA124;SOFIE;358;SFC5005;Y;Y;N;;;NA;FX;GNS;GNS;NA;NA;NA;NA;6.66;0.00;1.33;0.00;0.00;20.59;0.00;3;1996-07-01;4M1;;NA;PA;1979-01-01
SWE;DNK000001439;NA;IMP;20151217;20160207;SFD2362;LL467;GULLBRIS;662;SFD2362;Y;Y;N;;;NA;FX;OTB;OTB;NA;NA;NA;NA;10.30;0.00;8.75;0.00;0.00;81.00;0.00;1;2015-12-09;MFL;DNK;NA;PA;1958-01-01
SWE;DNK000001439;NA;MOD;20160208;20191121;SFD2362;LL467;GULLBRIS;662;SFD2362;Y;Y;N;;;NA;FX;OTB;OTB;NA;NA;NA;NA;10.30;0.00;8.75;0.00;0.00;81.00;0.00;1;2015-12-09;MFL;;NA;PA;1958-01-01
SWE;DNK000001560;NA;IMP;20080219;20131128;SFC8575;LL15;FELICIA;607;SFC8575;Y;Y;N;;;NA;FX;FPO;FPO;NA;NA;NA;NA;8.84;0.00;4.46;0.00;0.00;58.00;0.00;3;2008-02-08;MFL;DNK;NA;PA;2008-01-01
SWE;DNK000001560;NA;MOD;20131129;20220215;SFC8575;LL15;FELICIA;606;SFC8575;Y;Y;N;;;NA;FX;FPO;FPO;NA;NA;NA;NA;8.84;0.00;4.46;0.00;0.00;58.00;0.00;3;2008-02-08;MFL;;NA;PA;2008-01-01
SWE;DNK000001560;NA;MOD;20220216;21001231;SFC8575;LL15;FELICIA;SEGRD;SFC8575;Y;Y;N;N;N;NA;FX;FPO;FPO;NA;NA;NA;NA;8.84;0.00;4.46;0.00;0.00;58.00;0.00;3;2008-02-08;MFL;;NA;PA;2008-01-01
