"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"NLD";"BEL000041982";NA;"MOD";20171130;21001231;"BEL000041982";"BR-9";"BOURIC";"BR";"PA2442";"Y";"Y";"Y";"Y";"N";NA;"TU";"OTB";"FPO";NA;NA;NA;NA;"14.36";"0.00";"14.00";"0.00";"0.00";"83.00";"0.00";2;"2012-01-12";"MFL";"";NA;"";"1982-01-01"
"NLD";"BEL000071985";NA;"MOD";20190801;21001231;"BEL000071985";"OL-5";"JACOB SR.";"OL";"PDKV";"Y";"Y";"Y";"Y";"Y";244170523;"TU";"TBB";"NO";NA;NA;NA;NA;"19.10";"0.00";"57.00";"0.00";"0.00";"221.00";"0.00";2;"1985-03-22";"MFL";"";NA;"";"1985-01-01"
"NLD";"BEL001191970";8432601;"MOD";20200115;20210601;"BEL001191970";"WR-27";"VISAREND";"NLWRG";"PDPG";"Y";"Y";"Y";"Y";"Y";244052000;"MO";"TBB";"NO";NA;NA;NA;NA;"22.55";"0.00";"66.00";"0.00";"0.00";"220.00";"13.00";2;"1992-06-30";"MFL";"";NA;"";"1970-01-01"
"NLD";"BEL001391987";NA;"MOD";20110101;21001231;"BEL001391987";"TX-50";"DENEB";"TX";"";"N";"Y";"N";"";"";NA;"FX";"TBB";"OTM";NA;NA;NA;NA;"11.10";"0.00";"9.00";"0.00";"0.00";"66.00";"0.00";2;"1997-11-10";"MFL";"";NA;"";"1987-01-01"
"NLD";"BEL010821987";8431803;"MOD";20170711;21001231;"BEL010821987";"WL-18";"VRIJHEID";"WL";"PIIW";"Y";"Y";"Y";"Y";"Y";245504000;"DB";"TBB";"NO";NA;NA;NA;NA;"20.86";"0.00";"50.00";"0.00";"0.00";"221.00";"56.00";2;"1994-10-17";"MFL";"";NA;"";"1987-01-01"
"NLD";"BEL012111971";NA;"MOD";20170929;20210114;"BEL012111971";"UK-190";"GERRIT SENIOR";"UK";"PBAY";"Y";"Y";"Y";"Y";"Y";244810702;"MTG";"OTB";"NO";NA;NA;NA;NA;"14.95";"0.00";"28.00";"0.00";"0.00";"194.00";"37.00";2;"1999-08-23";"MFL";"";NA;"";"1971-01-01"
"NLD";"BEL025181998";8740797;"MOD";20190604;21001231;"BEL025181998";"UK-136";"DRAKKAR";"UK";"PBJS";"Y";"Y";"Y";"Y";"Y";244150372;"MO";"TBB";"NO";NA;NA;NA;NA;"37.81";"0.00";"384.00";"0.00";"0.00";"1471.00";"833.00";2;"1998-06-26";"MFL";"";NA;"";"1998-01-01"
"NLD";"BEL030381986";8412326;"MOD";20180813;21001231;"BEL030381986";"VD-6";"BRIGITTA";"VD";"PDGY";"Y";"Y";"Y";"Y";"Y";244165000;"TU";"TBB";"OTB";NA;NA;NA;NA;"24.54";"0.00";"75.00";"0.00";"0.00";"221.00";"0.00";2;"1995-07-06";"MFL";"";NA;"";"1986-01-01"
"NLD";"BEL032071985";NA;"MOD";20180201;21001231;"BEL032071985";"UK-368";"PETRONELLA";"UK";"PBBC";"Y";"Y";"Y";"Y";"Y";244157000;"TU";"TBB";"NO";NA;NA;NA;NA;"23.77";"0.00";"78.00";"0.00";"0.00";"221.00";"110.00";2;"2001-04-04";"MFL";"";NA;"";"1985-01-01"
"NLD";"BEL034301957";NA;"MOD";20170531;21001231;"BEL034301957";"UK-94";"JAN VAN CEES";"UK";"PBBF";"Y";"Y";"Y";"Y";"Y";244792000;"TU";"TBB";"NO";NA;NA;NA;NA;"19.75";"0.00";"51.00";"0.00";"0.00";"221.00";"65.00";2;"2000-02-17";"MFL";"";NA;"";"1957-01-01"
