Country_Code;CFR;UVI;Event_Code;Event_Start_Date;Event_End_Date;Registration_Nbr;Ext_Marking;Vessel_Name;Port_Code;IRCS;IRCS_Code;License_Ind;Vms_Code;ERS_Code;AIS_Code;MMSI;Vessel_Type;Gear_Main_Code;Gear_1_Code;Gear_2_Code;Gear_3_Code;Gear_4_Code;Gear_5_Code;Loa;Lbp;Ton_Gt;Ton_Oth;Ton_Gts;Power_Main;Power_Aux;Hull_Material;Com_Date;Segment;Exp_Country;Exp_Type;Public_Aid_Code;Construction_Year
EST;ESP000015587;8619699;IMP;20161215;20211206;772;EK-1602;LENNUK;T01;ESKT;Y;Y;Y;;;NA;TO;OTB;NO;;;NA;NA;56.20;46.00;971.00;0.00;0.00;904.00;592.00;2;1988-12-31;MFL;ESP;NA;PA;1988-01-01
EST;ESP000015587;8619699;MOD;20211207;21001231;772;EK-1602;LENNUK;EETLL;ESKT;Y;Y;Y;Y;Y;NA;TO;OTB;NO;;;NA;NA;56.20;46.00;971.00;0.00;0.00;904.00;592.00;2;1988-12-31;MFL;;NA;PA;1988-01-01
EST;EST000202119;NA;CEN;20040501;21001231;6S000219;BSA-484;BSA-484;J01;;N;Y;N;;;NA;FX;GNS;NO;;;NA;NA;5.50;5.28;0.30;0.00;0.00;0.00;0.00;1;1997-12-31;MFL;;NA;;1997-01-01
EST;EST000314164;NA;CEN;20040501;20200302;6M000099;BMA-198;BMA-198;N01;;N;Y;N;;;NA;GO;GNS;FPO;;;NA;NA;8.10;7.78;2.31;0.00;0.00;18.39;0.00;2;1990-12-31;MFL;;NA;;1990-01-01
EST;EST000314164;NA;MOD;20200303;21001231;BMA-198;BMA-198;BMA-198;N01;;N;N;N;N;N;NA;GO;GNS;FPO;;;NA;NA;8.10;7.78;2.31;0.00;0.00;18.39;0.00;2;1990-12-31;MFL;;NA;PA;1990-01-01
EST;EST000403160;NA;CEN;20040501;21001231;6M000169;BMA-263;BMA-263;N05;;N;Y;N;;;NA;FX;GNS;FPO;;;NA;NA;4.65;4.46;0.80;0.00;0.00;22.06;0.00;2;1980-12-31;MFL;;NA;;1980-01-01
EST;EST000606348;NA;CEN;20040501;20180417;3M000254;SMA-299;JOHANNA;V01;ES2427;Y;Y;N;;;NA;FX;OTB;OTM;;;NA;NA;10.28;9.87;6.90;0.00;0.00;202.00;0.00;3;1993-12-31;MFL;;NA;;1993-01-01
EST;EST000825038;NA;CEN;20040501;20060328;1F0058;EK-1516;VILLE;T01;ES2325;Y;Y;N;;;NA;FX;OTM;NO;;;NA;NA;12.60;12.10;10.60;0.00;0.00;54.00;0.00;2;1990-12-31;MFL;;NA;;1990-01-01
EST;EST000825423;NA;CEN;20040501;20060705;1F00H57;EK-9244;VIIKARI;T01;ES2120;Y;Y;N;;;NA;FX;OTM;OTB;;;NA;NA;27.10;24.82;79.00;0.00;0.00;165.00;0.00;2;1974-12-31;MFL;;NA;;1974-01-01
EST;EST000825424;NA;CEN;20040501;20101220;1F00G56;EK-3231;TOOLSE;T01;ESBR;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;25.50;23.06;117.00;0.00;0.00;221.00;0.00;2;1975-12-31;MFL;;NA;;1975-01-01
EST;EST000825424;NA;MOD;20101221;20140818;1F00G56;EK-3231;TOOLSE;T01;ESBR;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;25.50;23.06;117.00;0.00;0.00;221.00;0.00;2;1975-12-31;MFL;;NA;;1975-01-01
EST;EST000825462;NA;CEN;20040501;20090219;3F00F10;EK-9250;LIU;P01;ES2027;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;25.42;23.06;122.00;0.00;0.00;221.00;0.00;2;1984-12-31;MFL;;NA;;1984-01-01
EST;EST000825462;NA;CHA;20090303;20131229;3F00F10;EK-9250;LIU;P01;ES2027;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;25.42;23.06;122.00;0.00;0.00;221.00;0.00;2;1984-12-31;MFL;;NA;PA;1984-01-01
EST;EST000825463;NA;CEN;20040501;20141127;397FA02;EK-9702;AMAZON;N02;ES2281;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;28.30;25.50;126.00;0.00;0.00;423.00;0.00;2;1961-12-31;MFL;;NA;;1961-01-01
EST;EST000825463;NA;CHA;20141201;20171017;397FA02;EK-9702;AMAZON;N02;ES2281;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;28.30;25.50;126.00;0.00;0.00;423.00;0.00;2;1961-12-31;MFL;;NA;PA;1961-01-01
EST;EST000825464;NA;CEN;20040501;21001231;397FL13;EK-9723;HANNA;N02;ES2356;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;27.54;24.29;166.00;0.00;0.00;662.00;0.00;2;1961-12-31;MFL;;NA;;1961-01-01
EST;EST000825465;NA;CEN;20040501;20060207;397FG12;EK-9709;SOLVEIG;N02;ES2333;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;26.47;22.55;129.00;0.00;0.00;423.00;0.00;2;1961-12-31;MFL;;NA;;1961-01-01
EST;EST000826036;NA;CEN;20040501;20070312;3F00H14;EK-9412;THERESE;N02;ES2079;Y;Y;N;;;NA;FX;OTM;NO;;;NA;NA;15.37;14.76;17.00;0.00;0.00;106.70;0.00;2;1994-12-31;MFL;;NA;;1994-01-01
EST;EST000912075;NA;CEN;20040501;21001231;6M000760;BMA-787;BMA-787;A02;;N;Y;N;;;NA;FX;GNS;NO;;;NA;NA;4.65;4.46;0.74;0.00;0.00;18.39;0.00;3;1994-12-31;MFL;;NA;;1994-01-01
EST;EST001128499;NA;CEN;20040501;20060329;196FH02;EK-9607;ERIK;T01;ES2263;Y;Y;N;;;NA;FX;PTM;PS;;;NA;NA;12.98;12.46;12.44;0.00;0.00;58.00;0.00;1;1986-12-31;MFL;;NA;;1986-01-01
EST;EST001218001;NA;CEN;20040501;20040704;1F00L74;EK-9901;HELTERMAA;T01;ESGM;Y;Y;Y;;;NA;FX;OTB;NO;;;NA;NA;47.90;43.07;698.00;0.00;0.00;1325.00;860.00;2;1981-12-31;MFL;;NA;;1981-01-01
EST;EST010101010;NA;CEN;20040501;20070312;1F00D22;EK-1005;AVE;T01;ES2283;Y;Y;N;;;NA;FX;OTM;NO;;;NA;NA;15.73;15.10;17.00;0.00;0.00;73.50;0.00;1;1991-12-31;MFL;;NA;;1991-01-01
EST;EST010101011;NA;CEN;20040501;20090512;197FC01;EK-9704;KAAVI;T01;ES2176;Y;Y;N;;;NA;FX;OTM;NO;;;NA;NA;17.56;16.86;25.00;0.00;0.00;110.00;0.00;2;1979-12-31;MFL;;NA;;1979-01-01
EST;EST010101012;NA;CEN;20040501;20060328;1F00F32;EK-9409;MAJAK-5;T01;ES2103;Y;Y;N;;;NA;FX;OTM;NO;;;NA;NA;12.98;12.46;13.93;0.00;0.00;66.00;0.00;1;1976-12-31;MFL;;NA;;1976-01-01
EST;EST010101013;NA;CEN;20040501;20060328;1F00F25;EK-9410;MAJAK-6;T01;ES2104;Y;Y;N;;;NA;FX;OTM;NO;;;NA;NA;15.73;15.10;13.00;0.00;0.00;66.00;0.00;1;1986-12-31;MFL;;NA;;1986-01-01
EST;EST010101014;NA;CEN;20040501;20130116;199FJ36;EK-9222;NARVIA;N01;ESHB;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.40;23.06;117.00;0.00;0.00;220.00;0.00;2;1991-12-31;MFL;;NA;;1991-01-01
EST;EST010101014;NA;MOD;20130117;21001231;199FJ36;EK-9222;NARVIA;N01;ESHB;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;23.06;22.14;117.00;0.00;0.00;220.00;0.00;2;1991-12-31;MFL;;NA;PA;1991-01-01
EST;EST010101015;NA;CEN;20040501;20090714;195FH21;EK-9512;KELNASE-1;K05;;N;Y;N;;;NA;FX;OTM;NO;;;NA;NA;12.92;12.40;10.89;0.00;0.00;61.60;0.00;1;1995-12-31;MFL;;NA;;1995-01-01
EST;EST010101016;NA;CEN;20040501;20090512;1F00F30;EK-1506;KELNASE-5;K05;;N;Y;N;;;NA;FX;OTM;NO;;;NA;NA;12.98;12.46;9.80;0.00;0.00;44.00;0.00;1;1983-12-31;MFL;;NA;;1983-01-01
EST;EST010101017;NA;CEN;20040501;20111009;198FG01;EK-9301;AIDU;N01;ES2204;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;17.56;16.86;28.65;0.00;0.00;110.00;0.00;2;1981-12-31;MFL;;NA;;1981-01-01
EST;EST010101017;NA;MOD;20111010;20150920;198FG01;EK-9301;AIDU;N01;ES2204;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;17.56;16.86;28.65;0.00;0.00;110.00;0.00;2;1981-12-31;MFL;;NA;;1981-01-01
EST;EST010101017;NA;MOD;20150921;20161127;198FG01;EK-9301;AIDU;N01;ES2204;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;17.56;16.86;28.65;0.00;0.00;110.00;0.00;2;1981-12-31;MFL;;NA;;1981-01-01
EST;EST010101017;NA;MOD;20161128;20170703;198FG01;EK-9301;AIDU;N01;ES2204;Y;Y;Y;;;NA;FX;OTM;OTB;;;NA;NA;17.56;16.86;28.65;0.00;0.00;110.00;0.00;2;1981-12-31;MFL;;NA;;1981-01-01
EST;EST010101018;NA;CEN;20040501;20090512;199FG21;EK-2047;RANNA;N01;ES2219;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.20;22.15;75.00;0.00;0.00;367.00;0.00;2;1968-12-31;MFL;;NA;;1968-01-01
EST;EST010101019;NA;CEN;20040501;20090709;199FI32;EK-9223;VIRU;N01;ESHA;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.40;22.44;117.00;0.00;0.00;220.00;0.00;2;1989-12-31;MFL;;NA;;1989-01-01
EST;EST010101020;NA;CEN;20040501;20060330;195FD03;EK-9508;FORTUUNA;N01;ES2122;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.20;22.08;73.00;0.00;0.00;294.00;0.00;2;1972-12-31;MFL;;NA;;1972-01-01
EST;EST010101021;NA;CEN;20040501;20111116;199FG19;EK-9219;HIIESAARE;L01;ESZE;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.40;23.06;113.00;0.00;0.00;221.00;0.00;2;1981-12-31;MFL;;NA;;1981-01-01
EST;EST010101021;NA;MOD;20111117;20120125;199FG19;EK-9219;HIIESAARE;N06;ESZE;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.40;23.06;113.00;0.00;0.00;221.00;0.00;2;1981-12-31;MFL;;NA;;1981-01-01
EST;EST010101021;NA;IMP;20180226;21001231;805;EK-1801;HIIESAARE;M01;ESLA;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;23.06;22.00;113.00;0.00;0.00;368.00;0.00;2;1981-12-31;MFL;FIN;NA;PA;1981-01-01
EST;EST010101022;NA;CEN;20040501;20060228;198FI10;EK-9606;JOHNNY;T01;ES2257;Y;Y;N;;;NA;FX;OTM;NO;;;NA;NA;19.38;18.60;46.00;0.00;0.00;240.00;0.00;1;1957-12-31;MFL;;NA;;1957-01-01
EST;EST010101023;NA;CEN;20040501;20120925;3F00E05;EK-9233;KASTNA;P01;ES2135;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.42;23.06;122.00;0.00;0.00;221.00;0.00;2;1983-12-31;MFL;;NA;;1983-01-01
EST;EST010101023;NA;MOD;20120926;20130210;3F00E05;EK-9233;KASTNA;P01;ES2135;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.42;23.06;122.00;0.00;0.00;221.00;0.00;2;1983-12-31;MFL;;NA;;1983-01-01
EST;EST010101023;NA;CHA;20130214;20130512;3F00E05;EK-9233;KASTNA;P01;ES2135;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.42;23.06;122.00;0.00;0.00;221.00;0.00;2;1983-12-31;MFL;;NA;PA;1983-01-01
EST;EST010101023;NA;CHA;20130517;20140112;3F00E05;EK-9233;KASTNA;P01;ES2135;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.42;23.06;122.00;0.00;0.00;221.00;0.00;2;1983-12-31;MFL;;NA;PA;1983-01-01
EST;EST010101023;NA;MOD;20140113;21001231;3F00E05;EK-9233;KASTNA;P01;ES2135;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.42;23.06;122.00;0.00;0.00;221.00;0.00;2;1983-12-31;MFL;;NA;;1983-01-01
EST;EST010101024;NA;CEN;20040501;20060315;1F00G54;EK-9251;ILLUSTE;V02;ES2274;Y;Y;Y;;;NA;FX;OTM;NO;;;NA;NA;25.50;23.06;117.00;0.00;0.00;221.00;0.00;2;1983-12-31;MFL;;NA;;1983-01-01
EST;EST010101025;NA;CEN;20040501;20070603;199FK42;EK-9403;MAALI;T01;ES2055;Y;Y;Y;;;NA;FX;OTB;NO;;;NA;NA;25.40;23.06;117.00;0.00;0.00;221.00;0.00;2;1973-12-31;MFL;;NA;;1973-01-01
EST;EST010101025;NA;CHA;20071107;20110518;199FK42;EK-9403;MAALI;T01;ES2055;Y;Y;Y;;;NA;FX;OTB;NO;;;NA;NA;25.40;23.06;117.00;0.00;0.00;221.00;0.00;2;1973-12-31;MFL;;NA;PA;1973-01-01
