"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"IRL";"BEL010322007";NA;"MOD";20190703;21001231;"394";"SO394";"DONNA JULIE II";"IESLI";"EIQL8";"Y";"Y";"N";"N";"N";NA;"MO";"OTB";"FPO";"GNS";"DRB";"";"";"11.50";"0.00";"12.40";"0.00";"0.00";"93.26";"9.60";3;"2007-08-20";"MFL";"";NA;"PA";"2007-01-01"
"IRL";"BEL030471980";7902441;"MOD";20070330;21001231;"47";"WD47";"SATURNUS";"IEWEX";"EI8999";"Y";"Y";"Y";"Y";"Y";NA;"TO";"DRB";"NK";"";"";"";"";"27.55";"0.00";"187.00";"0.00";"0.00";"524.00";"0.00";3;"1998-10-07";"MFL";"";NA;"PA";"1980-01-01"
"IRL";"DEU302620207";9107617;"MOD";20190716;20211124;"86";"WD86";"LADY LU";"WD";"EITI9";"Y";"Y";"Y";"Y";"Y";NA;"DO";"DRB";"NK";"";"";"";"";"24.00";"0.00";"154.00";"0.00";"0.00";"221.00";"0.00";2;"1995-01-01";"MFL";"";NA;"PA";"1995-01-01"
"IRL";"DEU401220101";9019353;"MOD";20180214;21001231;"30";"WD30";"MARY KATE";"IEWEX";"EIDY9";"Y";"Y";"Y";"Y";"Y";NA;"TO";"TBB";"OTB";"";"";"";"";"28.05";"0.00";"196.00";"0.00";"0.00";"221.00";"0.00";2;"1992-01-01";"MFL";"";NA;"";"1992-01-01"
"IRL";"DEU500310102";8404848;"MOD";20201022;21001231;"323A";"WD323A";"EDE CUNZE";"IEWEX";"EIUA6";"Y";"Y";"Y";"N";"Y";NA;"DO";"DRB";"NK";"";"";"";"";"33.10";"0.00";"134.00";"0.00";"0.00";"292.00";"0.00";2;"1984-01-01";"AQU";"";NA;"PA";"1984-01-01"
"IRL";"DEU500830113";8702094;"IMP";20190924;21001231;"182A";"DA182A";"EX MARE GRATIA";"IEDRO";"EIVR2";"Y";"Y";"Y";"N";"Y";NA;"DO";"DRB";"NK";"";"";"";"";"36.00";"0.00";"186.00";"0.00";"0.00";"383.00";"0.00";2;"1987-01-01";"AQU";"GBR";NA;"PA";"1986-01-01"
"IRL";"DNK000003296";8108626;"MOD";20190201;20210103;"626";"S626";"ANDERS NEES";"IESKB";"EINC6";"Y";"Y";"Y";"Y";"Y";NA;"TO";"OTB";"SDN";"";"";"";"";"26.27";"0.00";"215.00";"0.00";"0.00";"423.00";"0.00";2;"1982-01-01";"MFL";"";NA;"PA";"1981-01-01"
"IRL";"DNK000011569";8802569;"MOD";20190114;20211121;"70";"DA70";"MIANDA";"DA";"EI8697";"Y";"Y";"Y";"Y";"Y";NA;"TO";"OTB";"NK";"";"";"";"";"25.45";"0.00";"170.00";"0.00";"0.00";"180.00";"0.00";2;"2006-01-01";"MFL";"";NA;"PA";"1987-01-01"
"IRL";"DNK000029627";9152686;"IMP";20080207;21001231;"74";"WD74";"WILLIE JOE";"IEWEX";"EIEI3";"Y";"Y";"Y";"Y";"Y";NA;"DO";"DRB";"NK";"";"";"";"";"23.95";"0.00";"139.00";"0.00";"0.00";"220.00";"85.00";2;"1997-06-01";"MFL";"DNK";NA;"PA";"1997-01-01"
"IRL";"FIN000101242";9189330;"MOD";20160824;21001231;"135";"S135";"MENHADEN";"IESKB";"EIVT";"Y";"Y";"Y";"Y";"Y";NA;"TO";"PTM";"OTM";"";"";"";"";"49.70";"0.00";"816.00";"0.00";"0.00";"895.00";"0.00";2;"1999-06-15";"MFL";"";NA;"";"1999-01-01"
"IRL";"FRA000317605";8557683;"MOD";20191014;20211121;"69";"DA69";"LE DOLMEN";"DA";"EI8578";"Y";"Y";"Y";"Y";"Y";NA;"TO";"OTB";"NK";"";"";"";"";"20.45";"0.00";"97.00";"0.00";"0.00";"309.00";"0.00";3;"1975-01-01";"MFL";"";NA;"PA";"1975-01-01"
