Country_Code;CFR;UVI;Event_Code;Event_Start_Date;Event_End_Date;Registration_Nbr;Ext_Marking;Vessel_Name;Port_Code;IRCS;IRCS_Code;License_Ind;Vms_Code;ERS_Code;AIS_Code;MMSI;Vessel_Type;Gear_Main_Code;Gear_1_Code;Gear_2_Code;Gear_3_Code;Gear_4_Code;Gear_5_Code;Loa;Lbp;Ton_Gt;Ton_Oth;Ton_Gts;Power_Main;Power_Aux;Hull_Material;Com_Date;Segment;Exp_Country;Exp_Type;Public_Aid_Code;Construction_Year
LVA;DEU000150400;8716942;IMP;20041209;20090524;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;199.41;0.00;700.00;0.00;2;1988-06-30;MFL;DEU;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20090525;20140313;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;80.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20140314;20140818;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20140819;20141209;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;N;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20141210;20150820;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20150821;20151203;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;N;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20151204;20151230;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20151231;20151231;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;N;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20160101;20161130;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20161201;20170820;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20170821;20170828;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;N;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20170829;20171130;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20171201;20171207;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;N;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20171208;20190622;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20190623;20190710;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;N;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20190711;20200701;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DEU000150400;8716942;MOD;20200702;21001231;LVV1551;LVV1551;HARENGUS;LVVNT;YLBH;Y;Y;Y;;Y;275312000;FX;OTB;OTM;NA;NA;NA;NA;30.71;26.25;296.00;0.00;0.00;700.00;120.00;2;1988-06-30;MFL;;NA;NA;1988-01-01
LVA;DNK000006781;8612108;IMP;20120515;20140313;LVR0842;LVR0842;SIRIUS;LVRIX;YL2771;Y;Y;Y;;Y;NA;FX;OTB;OTM;NA;NA;NA;NA;33.50;0.00;246.00;0.00;0.00;633.00;221.00;2;2012-05-15;MFL;DNK;NA;NA;1985-01-01
