Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
LTU;DEU000100601;8707745;MOD;2021-01-05;2023-06-22;759;KL 759;NIDA;LTKLJ;Klaipeda;LYSA;Y;Y;Y;Y;;Y;277336000;FX;OTM;NK;;;;;62.22;56.11;1943.00;0.00;0.00;1764.00;1244.00;2;1987-06-26;MFL;;;;1986-12-31
LTU;DEU000100601;8707745;DES;2023-06-23;2023-06-23;759;KL 759;NIDA;LTKLJ;Klaipeda;LYSA;Y;N;Y;Y;N;Y;277336000;FX;OTM;NK;;;;;62.22;56.11;1943.00;0.00;0.00;1764.00;1244.00;2;1987-06-25;MFL;;;PA;1987-01-01
LTU;DEU101000402;;IMP;2009-07-03;2009-08-23;817;KL 817;ROJUS;LTKLJ;Klaipeda;LYTF;Y;N;Y;N;;N;;FX;OTM;NK;;;;;125.53;117.29;7646.00;0.00;0.00;6000.00;5755.00;2;1988-12-01;MFL;DEU;;;1987-12-31
LTU;DEU101000402;;EXP;2009-08-24;2009-08-24;817;KL 817;ROJUS;LTKLJ;Klaipeda;LYTF;Y;N;Y;N;;N;;FX;OTM;NK;;;;;125.53;117.29;7646.00;0.00;0.00;6000.00;5755.00;2;1988-12-01;MFL;DEU;EX;PA;1987-12-31
LTU;DNK000013689;8413394;IMP;2017-08-07;2017-11-26;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;PTM;PTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-06-01;MFL;DNK;;PA;1984-12-31
LTU;DNK000013689;8413394;MOD;2017-11-27;2018-10-01;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-06-01;MFL;;;PA;1984-12-31
LTU;DNK000013689;8413394;MOD;2018-10-02;2018-11-12;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-06-01;MFL;;;PA;1984-12-31
LTU;DNK000013689;8413394;MOD;2018-11-13;2019-11-21;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-06-01;MFL;;;PA;1984-12-31
LTU;DNK000013689;8413394;MOD;2019-11-22;2020-12-16;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-06-01;MFL;;;PA;1984-12-31
LTU;DNK000013689;8413394;MOD;2020-12-17;2021-03-08;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-06-01;MFL;;;PA;1984-12-31
LTU;DNK000013689;8413394;MOD;2021-03-09;2021-12-31;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-06-01;MFL;;;PA;1984-12-31
LTU;DNK000013689;8413394;MOD;2022-01-01;2022-01-20;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-05-31;MFL;;;;1984-12-31
LTU;DNK000013689;8413394;MOD;2022-01-21;2023-11-07;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;;Y;277547000;FX;OTM;OTB;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-05-31;MFL;;;;1984-12-31
LTU;DNK000013689;8413394;MOD;2023-11-08;2100-12-31;904;KL 904;INSĖ;LTKLJ;Klaipeda;LYBB;Y;Y;Y;Y;N;Y;277547000;FX;OTM;PTM;;;;;39.05;36.00;442.00;0.00;0.00;809.00;210.00;2;1985-05-31;MFL;;;;1985-01-01
LTU;DNK000013944;7003829;IMP;2007-04-02;2012-12-04;776;KL 776;GILIJA;LTKLJ;Klaipeda;LYSK;Y;Y;Y;Y;;Y;277354000;FX;OTM;NK;;;;;50.50;46.44;543.00;0.00;0.00;1400.00;1175.00;2;1973-12-31;MFL;DNK;;PA;1972-12-31
LTU;DNK000013944;7003829;MOD;2012-12-05;2015-04-21;776;KL 776;GILIJA;LTKLJ;Klaipeda;LYSK;Y;Y;Y;Y;;Y;277354000;FX;OTM;NK;;;;;50.50;46.44;543.00;0.00;0.00;1400.00;1175.00;2;1973-12-31;MFL;;;;1972-12-31
LTU;DNK000013944;7003829;MOD;2015-04-22;2019-10-06;886;KL 886;GILIJA;LTKLJ;Klaipeda;LYSK;Y;Y;Y;Y;;Y;277354000;FX;OTM;NK;;;;;50.50;46.44;543.00;0.00;0.00;1400.00;1175.00;2;1973-12-31;MFL;;;;1972-12-31
LTU;DNK000013944;7003829;MOD;2019-10-07;2019-10-07;886;KL 886;GILIJA;LTKLJ;Klaipeda;LYSK;Y;Y;Y;Y;;Y;277354000;FX;OTM;NK;;;;;50.50;46.44;543.00;0.00;0.00;1400.00;1175.00;2;1973-12-31;MFL;;;;1972-12-31
LTU;DNK000013944;7003829;MOD;2019-10-08;2020-03-29;886;KL 886;GILIJA;LTKLJ;Klaipeda;LYSK;Y;Y;Y;Y;;Y;277354000;FX;OTM;NK;;;;;50.50;46.44;543.00;0.00;0.00;1400.00;1175.00;2;1973-12-31;MFL;;;;1972-12-31
LTU;DNK000013944;7003829;MOD;2020-03-30;2020-10-11;886;KL 886;GILIJA;LTKLJ;Klaipeda;LYSK;Y;Y;Y;Y;;Y;277354000;FX;OTM;NK;;;;;50.50;46.44;543.00;0.00;0.00;1400.00;1175.00;2;1973-12-31;MFL;;;;1972-12-31
LTU;DNK000013944;7003829;MOD;2020-10-12;2100-12-31;886;KL 886;GILIJA;LTKLJ;Klaipeda;LYSK;Y;Y;Y;Y;;Y;277354000;FX;OTM;NK;;;;;50.50;46.44;543.00;0.00;0.00;1400.00;1175.00;2;1973-12-31;MFL;;;;1972-12-31
LTU;DNK000014198;5362087;IMP;2007-02-02;2007-09-12;768;KL 768;LEONA;LTKLJ;Klaipeda;LYSF;Y;Y;Y;Y;;Y;277346000;FX;OTM;OTB;;;;;35.95;31.20;296.00;0.00;0.00;638.00;360.00;2;1961-01-01;MFL;DNK;;PA;1960-12-31
LTU;DNK000014198;5362087;MOD;2007-09-13;2007-10-17;785;KL 785;LEONA;LTKLJ;Klaipeda;LYSF;Y;Y;Y;Y;;Y;277346000;FX;OTM;OTB;;;;;35.95;31.20;296.00;0.00;0.00;638.00;360.00;2;1961-01-01;MFL;;;;1960-12-31
LTU;DNK000014198;5362087;MOD;2007-10-18;2018-10-02;788;KL 788;TOVĖ;LTKLJ;Klaipeda;LYSF;Y;Y;Y;Y;;Y;277346000;FX;OTM;NK;;;;;35.95;31.20;296.00;0.00;0.00;638.00;360.00;2;1961-01-01;MFL;;;;1960-12-31
LTU;DNK000014198;5362087;MOD;2018-10-03;2019-11-04;788;KL 788;TOVĖ;LTKLJ;Klaipeda;LYSF;Y;Y;Y;Y;;Y;277346000;FX;OTM;PTM;;;;;35.95;31.20;296.00;0.00;0.00;638.00;360.00;2;1961-01-01;MFL;;;;1960-12-31
LTU;DNK000014198;5362087;MOD;2019-11-05;2100-12-31;788;KL 788;TOVĖ;LTKLJ;Klaipeda;LYSF;Y;Y;Y;Y;;Y;277346000;FX;OTM;PTM;;;;;35.95;31.20;296.00;0.00;0.00;638.00;360.00;2;1961-01-01;MFL;;;;1960-12-31
LTU;DNK000014292;6714809;IMP;2013-04-05;2017-11-30;856;KL-856;MINGĖ;LTKLJ;Klaipeda;LYAB;Y;Y;Y;Y;;Y;277029000;FX;OTM;NK;;;;;40.50;37.15;378.00;0.00;0.00;735.00;672.00;2;1967-12-31;MFL;DEU;;PA;1966-12-31
LTU;DNK000014292;6714809;MOD;2017-12-01;2018-11-11;856;KL-856;MINGĖ;LTKLJ;Klaipeda;LYAB;Y;Y;Y;Y;;Y;277029000;FX;PTM;OTM;;;;;40.50;37.15;378.00;0.00;0.00;735.00;672.00;2;1967-12-31;MFL;;;PA;1966-12-31
LTU;DNK000014292;6714809;MOD;2018-11-12;2020-04-13;856;KL-856;MINGĖ;LTKLJ;Klaipeda;LYAB;Y;Y;Y;Y;;Y;277029000;FX;PTM;OTM;;;;;40.50;37.15;378.00;0.00;0.00;735.00;672.00;2;1967-12-31;MFL;;;PA;1966-12-31
LTU;DNK000014292;6714809;MOD;2020-04-14;2020-12-31;856;KL-856;MINGĖ;LTKLJ;Klaipeda;LYAB;Y;Y;Y;Y;;Y;277029000;FX;PTM;OTM;;;;;40.50;37.15;378.00;0.00;0.00;735.00;672.00;2;1967-12-31;MFL;;;PA;1966-12-31
LTU;DNK000014292;6714809;MOD;2021-01-01;2021-04-08;856;KL-856;MINGĖ;LTKLJ;Klaipeda;LYAB;Y;Y;Y;Y;;Y;277029000;FX;PTM;OTM;;;;;40.50;37.15;378.00;0.00;0.00;735.00;672.00;2;1967-12-31;MFL;;;PA;1966-12-31
LTU;DNK000014292;6714809;MOD;2021-04-09;2021-12-31;856;KL-856;MINGĖ;LTKLJ;Klaipeda;LYAB;Y;Y;Y;Y;;Y;277029000;FX;PTM;OTM;;;;;40.50;37.15;378.00;0.00;0.00;735.00;672.00;2;1967-12-31;MFL;;;PA;1966-12-31
LTU;DNK000014292;6714809;MOD;2022-01-01;2100-12-31;856;KL-856;MINGĖ;LTKLJ;Klaipeda;LYAB;Y;Y;Y;Y;;Y;277029000;FX;PTM;OTM;;;;;40.50;37.15;378.00;0.00;0.00;735.00;672.00;2;1967-12-30;MFL;;;;1966-12-31
LTU;EST010101056;8411023;IMP;2016-10-26;2100-12-31;898;KL 898;TAURUS;LTKLJ;Klaipeda;LYAY;Y;Y;Y;Y;;Y;277544000;FX;OTB;NK;;;;;58.00;52.05;1780.00;0.00;0.00;2475.00;1415.00;2;1985-01-01;MFL;EST;;PA;1984-12-31
LTU;EST010101150;8315956;IMP;2018-02-22;2019-09-24;913;KL 913;ONTIKA;LTKLJ;Klaipeda;LYBG;Y;Y;Y;Y;;Y;277553000;FX;OTB;NK;;;;;63.83;58.11;1410.00;0.00;0.00;2355.00;1380.00;2;1984-12-31;MFL;EST;;PA;1984-01-01
LTU;EST010101150;8315956;EXP;2019-09-25;2019-09-25;913;KL 913;ONTIKA;LTKLJ;Klaipeda;LYBG;Y;N;Y;Y;;Y;277553000;FX;OTB;NK;;;;;63.83;58.11;1410.00;0.00;0.00;2355.00;1380.00;2;1984-12-31;MFL;EST;EX;PA;1984-01-01
LTU;EST010101457;8877916;IMP;2006-03-28;2013-08-31;760;KL 760;PREILA;LTKLJ;Klaipeda;LYSB;Y;N;Y;N;;N;;FX;OTM;OTB;;;;;25.40;24.38;117.00;0.00;0.00;221.00;25.00;2;1977-12-31;MFL;EST;;;1976-12-31
LTU;EST010101457;8877916;MOD;2013-09-01;2014-10-21;859;KL 859;PREILA;LTKLJ;Klaipeda;LYSB;Y;N;Y;N;;N;;FX;OTM;OTB;;;;;25.40;24.38;117.00;0.00;0.00;221.00;25.00;2;1977-12-31;MFL;;;;1976-12-31
LTU;EST010101457;8877916;EXP;2014-10-22;2014-10-22;859;KL-859;PREILA;LTKLJ;Klaipeda;LYSB;Y;Y;N;N;;N;;FX;OTM;OTB;;;;;25.40;24.38;117.00;0.00;0.00;221.00;25.00;2;1977-12-31;MFL;EST;EX;PA;1976-12-31
LTU;FIN000021431;;IMP;2010-09-15;2016-07-18;LT-2743;KL LT-2743;LT-2743;LTKLJ;Klaipeda;;N;Y;N;N;;N;;FX;GNS;LLS;;;;;7.77;0.00;2.83;0.00;0.00;125.00;0.00;3;2000-12-31;MFL;FIN;;;1999-12-31
LTU;FIN000021431;;RET;2016-07-19;2016-07-19;LT-2743;KL LT-2743;LT-2743;LTKLJ;Klaipeda;;N;N;N;N;;N;;FX;GNS;LLS;;;;;7.77;0.00;2.83;0.00;0.00;125.00;0.00;3;2000-12-31;MFL;;;PA;1999-12-31
LTU;FIN000101175;6726280;IMP;2016-10-21;2017-11-23;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;FIN;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2017-11-24;2017-12-31;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2018-01-01;2018-02-27;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2018-02-28;2018-09-23;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2018-09-24;2018-10-29;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2018-10-30;2018-12-31;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2019-01-01;2019-04-15;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2019-04-16;2019-05-06;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;PA;1966-12-31
LTU;FIN000101175;6726280;MOD;2019-05-07;2019-09-24;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;;1966-12-31
LTU;FIN000101175;6726280;MOD;2019-09-25;2100-12-31;897;KL 897;RAMUS;LTKLJ;Klaipeda;LYAX;Y;Y;Y;Y;;Y;277543000;FX;OTM;OTB;;;;;33.60;30.00;233.00;0.00;0.00;736.00;268.00;2;1967-01-01;MFL;;;;1966-12-31
LTU;LTU000000001;8876780;CEN;2004-05-01;2004-12-31;461;KL 461;LBB - 1032;LTKLJ;Klaipeda;LYNI;Y;Y;Y;Y;;Y;277207000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1976-09-27;MFL;;;;1976-01-01
LTU;LTU000000001;8876780;MOD;2005-01-01;2005-03-08;461;KL 461;LBB - 1032;LTKLJ;Klaipeda;LYNI;Y;Y;Y;Y;;Y;277207000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1976-09-27;MFL;;;;1976-01-01
LTU;LTU000000001;8876780;MOD;2005-03-09;2007-06-07;461;KL 461;LBB - 1032;LTKLJ;Klaipeda;LYNI;Y;Y;Y;Y;;Y;277207000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1976-09-27;MFL;;;;1976-01-01
LTU;LTU000000001;8876780;MOD;2007-06-08;2008-03-13;461;KL 461;LBB - 1032;LTKLJ;Klaipeda;LYNI;Y;Y;Y;Y;;Y;277207000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1976-09-27;MFL;;;;1976-01-01
LTU;LTU000000001;8876780;MOD;2008-03-14;2008-06-21;461;KL 461;LBB - 1032;LTKLJ;Klaipeda;LYNI;Y;Y;Y;Y;;Y;277207000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1976-09-27;MFL;;;;1976-01-01
LTU;LTU000000001;8876780;MOD;2008-06-22;2021-10-19;461;KL 461;LBB - 1032;LTKLJ;Klaipeda;LYNI;Y;Y;Y;Y;;Y;277207000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1976-09-27;MFL;;;;1976-01-01
LTU;LTU000000001;8876780;EXP;2021-10-20;2021-10-20;461;KL 461;LBB - 1032;LTKLJ;Klaipeda;LYNI;Y;N;N;Y;;Y;277207000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1976-09-26;MFL;LVA;EX;PA;1976-01-01
LTU;LTU000000002;;CEN;2004-05-01;2005-02-08;413;KL 413;LBB - 1036;LTKLJ;Klaipeda;LYNJ;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;29.20;2;1976-07-30;MFL;;;;1975-12-31
LTU;LTU000000002;;DES;2005-02-09;2005-02-09;413;KL 413;LBB - 1036;LTKLJ;Klaipeda;LYNJ;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;29.20;2;1976-07-30;MFL;;;AC;1975-12-31
LTU;LTU000000003;;CEN;2004-05-01;2004-12-31;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;;1976-12-31
LTU;LTU000000003;;MOD;2005-01-01;2005-03-07;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;AC;1976-12-31
LTU;LTU000000003;;MOD;2005-03-08;2006-08-31;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;AC;1976-12-31
LTU;LTU000000003;;MOD;2006-09-01;2006-12-31;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;AC;1976-12-31
LTU;LTU000000003;;MOD;2007-01-01;2007-11-26;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;;1976-12-31
LTU;LTU000000003;;MOD;2007-11-27;2007-12-19;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;;1976-12-31
LTU;LTU000000003;;MOD;2007-12-20;2007-12-31;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;;1976-12-31
LTU;LTU000000003;;DES;2008-01-01;2008-01-01;404;KL 404;LBB - 1042;LTKLJ;Klaipeda;LYNK;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;32.00;2;1977-12-30;MFL;;;AC;1976-12-31
LTU;LTU000000004;8876649;CEN;2004-05-01;2009-06-30;431;KL 431;LBB - 1044;LTKLJ;Klaipeda;LYNO;Y;Y;Y;Y;N;Y;277213000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1977-06-28;MFL;;;;1977-01-01
LTU;LTU000000004;8876649;MOD;2009-07-01;2100-12-31;431;KL 431;LBB - 1044;LTKLJ;Klaipeda;LYNO;Y;Y;Y;Y;N;Y;277213000;FX;OTB;OTM;;;;;25.50;0.00;118.00;0.00;0.00;221.00;25.20;2;1977-06-28;MFL;;;;1977-01-01
LTU;LTU000000005;8876651;CEN;2004-05-01;2006-04-17;412;KL 412;LBB - 1066;LTKLJ;Klaipeda;LYNP;Y;Y;Y;Y;;Y;277213000;FX;OTB;OTM;;;;;25.50;22.00;118.00;0.00;0.00;221.00;25.20;2;1981-10-31;MFL;;;;1980-12-31
LTU;LTU000000005;8876651;MOD;2006-04-18;2021-10-19;412;KL 412;LBB - 1066;LTKLJ;Klaipeda;LYNP;Y;Y;Y;Y;;Y;277213000;FX;OTB;OTM;;;;;25.50;22.00;118.00;0.00;0.00;221.00;25.20;2;1981-10-31;MFL;;;;1980-12-31
LTU;LTU000000005;8876651;EXP;2021-10-20;2021-10-20;412;KL 412;LBB - 1066;LTKLJ;Klaipeda;LYNP;Y;N;N;Y;;Y;277213000;FX;OTB;OTM;;;;;25.50;22.00;118.00;0.00;0.00;221.00;25.20;2;1981-10-30;MFL;LVA;EX;PA;1980-12-31
LTU;LTU000000006;;CEN;2004-05-01;2006-04-14;401;KL 401;LBB - 1101;LTKLJ;Klaipeda;LYNM;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;22.00;117.00;0.00;0.00;220.00;25.20;2;1985-12-25;MFL;;;;1984-12-31
LTU;LTU000000006;;MOD;2006-04-15;2006-04-17;401;KL 401;LBB - 1101;LTKLJ;Klaipeda;LYNM;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;22.00;117.00;0.00;0.00;220.00;25.20;2;1985-12-25;MFL;;;;1984-12-31
LTU;LTU000000006;;MOD;2006-04-18;2008-07-21;401;KL 401;LBB - 1101;LTKLJ;Klaipeda;LYNM;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;22.00;117.00;0.00;0.00;220.00;25.20;2;1985-12-25;MFL;;;;1984-12-31
LTU;LTU000000006;;DES;2008-07-22;2008-07-22;401;KL 401;LBB - 1101;LTKLJ;Klaipeda;LYNM;Y;N;Y;N;;N;;FX;OTB;OTM;;;;;25.50;22.00;117.00;0.00;0.00;220.00;25.20;2;1985-12-25;MFL;;;AC;1984-12-31
LTU;LTU000000007;8330449;CEN;2004-05-01;2008-06-03;423;KL 423;LBB - 1094;LTKLJ;Klaipeda;LYNN;Y;Y;Y;Y;;Y;277212000;FX;OTB;OTM;;;;;25.50;22.00;117.00;0.00;0.00;220.00;25.20;2;1984-12-31;MFL;;;;1983-12-31
