Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
EST;EST031015132;;MOD;2013-10-30;2021-09-06;4M020020;PMA-507;PMA-507;EEVSG;;;N;Y;N;N;;N;;WO;GNS;FPO;;;;;9.53;9.15;3.64;0.00;0.00;29.40;0.00;1;1990-12-31;MFL;;;PA;1990-01-01
EST;EST031015132;;MOD;2021-09-07;2100-12-31;PMA-507;PMA-507;PMA-507;EEHYA;;;N;Y;N;N;;N;;WO;FPO;GNS;;;;;9.53;9.15;3.64;0.00;0.00;29.40;0.00;1;1990-12-31;MFL;;;PA;1990-01-01
EST;EST031015133;;CEN;2004-05-01;2018-05-23;4M000129;PMA-205;PMA-205;EEPRN;Pärnu;;N;Y;N;N;;N;;WO;FPO;NO;;;;;5.50;5.28;1.06;0.00;0.00;36.77;0.00;3;1996-12-31;MFL;;;;1996-01-01
EST;EST031015133;;MOD;2018-05-24;2100-12-31;PMA-205;PMA-205;PMA-205;EEULU;Uulu;;N;Y;N;N;;N;;WO;FPO;GNS;LLS;;;;5.50;5.28;1.06;0.00;0.00;36.77;0.00;3;1996-12-31;MFL;;;PA;1996-01-01
EST;EST031015134;;CEN;2004-05-01;2020-09-02;4M030003;PMA-577;PMA-577;EEVSG;;;N;Y;N;N;;N;;WO;FPO;NO;;;;;6.20;5.95;1.75;0.00;0.00;19.50;0.00;3;2002-12-31;MFL;;;;2002-01-01
EST;EST031015134;;RET;2020-09-03;2020-09-03;PMA-577;PMA-577;PMA-577;EEVSG;;;N;N;N;N;;N;;WO;FPO;NO;;;;;6.20;5.95;1.75;0.00;0.00;19.50;0.00;3;2002-12-31;MFL;;;PA;2002-01-01
EST;EST031015135;;CEN;2004-05-01;2012-01-11;4M000197;PMA-272;PMA-272;EERNM;Rannametsa;;N;Y;N;N;;N;;SO;PS;NO;;;;;12.69;12.18;7.50;0.00;0.00;51.48;0.00;1;1992-12-31;MFL;;;;1992-01-01
EST;EST031015135;;DES;2012-01-12;2012-01-12;4M000197;PMA-272;PMA-272;EERNM;Rannametsa;;N;N;N;N;;N;;SO;;NO;;;;;12.69;12.18;7.50;0.00;0.00;51.48;0.00;1;1992-12-31;MFL;;;PA;1992-01-01
EST;EST031015136;;CEN;2004-05-01;2017-09-05;4M000124;PMA-200;PMA-200;EELIU;Liu;;N;Y;N;N;;N;;GO;GNS;NO;;;;;9.23;8.86;3.50;0.00;0.00;29.42;0.00;1;1996-12-31;MFL;;;;1996-01-01
EST;EST031015136;;MOD;2017-09-06;2020-01-14;PMA-200;PMA-200;PMA-200;EELIU;Liu;;N;Y;N;N;;N;;GO;GNS;NO;;;;;9.23;8.86;3.50;0.00;0.00;29.42;0.00;1;1996-12-31;MFL;;;;1996-01-01
EST;EST031015136;;RET;2020-01-15;2020-01-15;PMA-200;PMA-200;PMA-200;EELIU;Liu;;N;N;N;N;;N;;GO;GNS;NO;;;;;9.23;8.86;3.50;0.00;0.00;29.42;0.00;1;1996-12-31;MFL;;;PA;1996-01-01
EST;EST031015136;;CHA;2020-12-09;2100-12-31;PMA-200;PMA-200;PMA-200;EEKSK;;;N;Y;N;N;;N;;WO;FPO;GNS;LLS;;;;9.10;8.74;3.24;0.00;0.00;2.00;0.00;1;1996-12-31;MFL;;;PA;1996-01-01
EST;EST031015378;;CEN;2004-05-01;2020-09-22;4S030029;PSA-434;PSA-434;EERKL;Raeküla;;N;Y;N;N;;N;;GO;GNS;FPO;;;;;5.08;4.88;0.75;0.00;0.00;6.00;0.00;3;2003-12-31;MFL;;;;2003-01-01
EST;EST031015378;;MOD;2020-09-23;2100-12-31;PSA-434;PSA-434;PSA-434;EERKL;Raeküla;;N;Y;N;N;;N;;GO;GNS;FPO;;;;;5.08;4.88;0.75;0.00;0.00;6.32;0.00;3;2003-12-31;MFL;;;PA;2003-01-01
EST;EST031015379;;CEN;2004-05-01;2009-12-14;4S000034;PSA-060;PSA-060;EEVSG;;;N;Y;N;N;;N;;GO;FPO;GNS;;;;;4.56;4.38;0.64;0.00;0.00;6.00;0.00;3;1998-12-31;MFL;;;;1998-01-01
EST;EST031015379;;DES;2009-12-15;2009-12-15;4S000034;PSA-060;PSA-060;EEVSG;;;N;N;N;N;;N;;GO;;NO;;;;;4.56;4.38;0.64;0.00;0.00;6.00;0.00;3;1998-12-31;MFL;;;PA;1998-01-01
EST;EST031015380;;CEN;2004-05-01;2100-12-31;4M000194;PMA-269;PMA-269;EERNM;Rannametsa;;N;Y;N;N;;N;;GO;LLS;GNS;;;;;7.24;6.95;1.41;0.00;0.00;5.15;0.00;1;1984-12-31;MFL;;;;1984-01-01
EST;EST031015382;;CEN;2004-05-01;2012-01-19;4M000115;PMA-191;PMA-191;EESNA;Suuna;;N;Y;N;N;;N;;GO;GNS;FPO;;;;;4.40;4.22;0.50;0.00;0.00;22.06;0.00;3;1996-12-31;MFL;;;;1996-01-01
EST;EST031015382;;MOD;2012-01-20;2100-12-31;4M000115;PMA-191;PMA-191;kihnu;;;N;Y;N;N;;N;;GO;GNS;LLS;;;;;4.40;4.22;0.50;0.00;0.00;12.00;0.00;3;1996-12-31;MFL;;;PA;1996-01-01
EST;EST031015383;;CEN;2004-05-01;2017-10-25;2M000084;PMA-488;PMA-488;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;PS;FPO;;;;;11.62;11.16;6.11;0.00;0.00;44.10;0.00;1;1989-12-31;MFL;;;;1989-01-01
EST;EST031015383;;RET;2017-10-26;2017-10-26;2M000084;PMA-488;PMA-488;EEKHN;Kihnu;;N;N;N;N;;N;;WO;PS;FPO;;;;;11.62;11.16;6.11;0.00;0.00;44.10;0.00;1;1989-12-31;MFL;;;PA;1989-01-01
EST;EST031015384;;CEN;2004-05-01;2100-12-31;4M000044;PMA-120;PMA-120;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;GNS;;;;;8.53;8.19;2.75;0.00;0.00;15.45;0.00;1;1994-12-31;MFL;;;;1994-01-01
EST;EST031015385;;CEN;2004-05-01;2100-12-31;4M000291;PMA-364;PMA-364;EEKSN;Kastna;;N;Y;N;N;;N;;GO;FPO;GNS;;;;;4.70;4.51;0.70;0.00;0.00;22.00;0.00;2;1980-12-31;MFL;;;;1980-01-01
EST;EST031015386;;CEN;2004-05-01;2100-12-31;4M990045;PMA-042;PMA-042;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;GNS;;;;;8.22;7.89;2.54;0.00;0.00;14.71;0.00;1;1992-12-31;MFL;;;;1992-01-01
EST;EST031015387;;CEN;2004-05-01;2100-12-31;4M010040;PMA-448;PMA-448;EEPRI;Peerni;;N;Y;N;N;;N;;GO;FPO;GNS;;;;;4.32;4.15;0.54;0.00;0.00;22.00;0.00;2;1983-12-31;MFL;;;;1983-01-01
EST;EST031015607;;CEN;2004-05-01;2100-12-31;4S00055;PSA-081;PSA-081;EEPRN;Pärnu;;N;Y;N;N;;N;;GO;GTR;GND;GNS;;;;4.28;4.11;0.47;0.00;0.00;7.35;0.00;3;1996-12-31;MFL;;;;1996-01-01
EST;EST031015608;;CEN;2004-05-01;2100-12-31;4S030046;PSA-451;PSA-451;EEVSG;;;N;Y;N;N;;N;;GO;PS;LLS;GNS;;;;3.80;3.65;0.36;0.00;0.00;0.00;0.00;3;1998-12-31;MFL;;;;1998-01-01
EST;EST031015609;;CEN;2004-05-01;2020-02-05;4S010069;PSA-296;PSA-296;EEPRN;Pärnu;;N;Y;N;N;;N;;GO;LLS;OFG;GNS;;;;4.40;4.22;0.49;0.00;0.00;6.00;0.00;3;1985-12-31;MFL;;;;1985-01-01
EST;EST031015609;;MOD;2020-02-06;2100-12-31;PSA-296;PSA-296;PSA-296;EEPRN;Pärnu;;N;Y;N;N;;N;;GO;GNS;FPO;LLS;;;;4.40;4.22;0.49;0.00;0.00;6.00;0.00;3;1985-12-31;MFL;;;PA;1985-01-01
EST;EST031015610;;CEN;2004-05-01;2021-08-18;4M000195;PMA-270;PMA-270;EERNM;Rannametsa;;N;Y;N;N;;N;;GO;PS;GNS;LLS;;;;9.50;9.12;3.13;0.00;0.00;18.39;0.00;1;1985-12-31;MFL;;;;1985-01-01
EST;EST031015610;;RET;2021-08-19;2021-08-19;PMA-270;PMA-270;PMA-270;EERNM;Rannametsa;;N;N;N;N;;N;;GO;GNS;PS;LLS;;;;9.50;9.12;3.13;0.00;0.00;18.39;0.00;1;1985-12-31;MFL;;;PA;1985-01-01
EST;EST031015611;;CEN;2004-05-01;2021-08-18;4M000196;PMA-271;PMA-271;EERNM;Rannametsa;;N;Y;N;N;;N;;GO;LLS;PS;GNS;;;;8.34;8.01;3.01;0.00;0.00;18.39;0.00;1;1983-12-31;MFL;;;;1983-01-01
EST;EST031015611;;RET;2021-08-19;2021-08-19;PMA-271;PMA-271;PMA-271;EERNM;Rannametsa;;N;N;N;N;;N;;GO;GNS;LLS;PS;;;;8.34;8.01;3.01;0.00;0.00;18.39;0.00;1;1983-12-31;MFL;;;PA;1983-01-01
EST;EST031015612;;CEN;2004-05-01;2020-01-27;4M000234;PMA-308;PMA-308;EEPRN;Pärnu;;N;Y;N;N;;N;;GO;OFG;GNS;LLS;;;;7.50;7.20;2.77;0.00;0.00;25.00;0.00;3;1990-12-31;MFL;;;;1990-01-01
EST;EST031015612;;MOD;2020-01-28;2100-12-31;PMA-308;PMA-308;PMA-308;EEPRN;Pärnu;;N;Y;N;N;;N;;WO;FPO;GNS;LLS;;;;7.50;7.20;2.77;0.00;0.00;25.00;0.00;3;1990-12-31;MFL;;;PA;1990-01-01
EST;EST031015613;;CEN;2004-05-01;2010-03-18;4M010025;PMA-432;PMA-432;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;BTF;GNS;LLS;;;;12.18;11.69;8.13;0.00;0.00;75.00;0.00;1;2001-12-31;MFL;;;;2001-01-01
EST;EST031015613;;MOD;2010-03-19;2011-06-14;4M010025;PMA-432;PMA-432;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;GNS;LLS;;;;;12.18;11.69;8.13;0.00;0.00;75.00;0.00;1;2001-12-31;MFL;;;;2001-01-01
EST;EST031015613;;MOD;2011-06-15;2019-06-06;4M010025;PMA-432;PMA-432;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;BTF;GNS;LLS;;;;11.98;11.50;8.13;0.00;0.00;75.00;0.00;1;2001-12-31;MFL;;;PA;2001-01-01
EST;EST031015613;;MOD;2019-06-07;2100-12-31;PMA-432;PMA-432;PMA-432;EESUA;;;N;Y;N;N;;N;;WO;FPO;LLS;GNS;;;;11.98;11.50;8.13;0.00;0.00;75.00;0.00;1;2001-12-31;MFL;;;PA;2001-01-01
EST;EST031015614;;CEN;2004-05-01;2012-01-02;4M000094;PMA-170;PMA-170;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;OFG;LLS;;;;9.19;8.82;3.78;0.00;0.00;18.39;0.00;1;1999-12-31;MFL;;;;1999-01-01
EST;EST031015614;;MOD;2012-01-03;2100-12-31;4M000094;PMA-170;PMA-170;EEVOI;Võiste;;N;Y;N;N;;N;;GO;LLS;GNS;FPO;;;;9.19;8.82;3.78;0.00;0.00;18.39;0.00;1;1999-12-31;MFL;;;PA;1999-01-01
EST;EST031015615;;CEN;2004-05-01;2023-04-13;4M000080;PMA-156;PMA-156;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;OFG;LLS;;;;9.10;8.74;3.16;0.00;0.00;18.39;0.00;1;1989-12-31;MFL;;;;1989-01-01
EST;EST031015615;;MOD;2023-04-14;2100-12-31;PMA-156;PMA-156;PMA-156;EEVSG;;;N;Y;N;N;;N;;GO;GNS;FPO;LLS;;;;9.10;8.74;3.16;0.00;0.00;18.39;0.00;1;1989-12-31;MFL;;;PA;1989-01-01
EST;EST031015616;;CEN;2004-05-01;2100-12-31;4M000209;PMA-284;PMA-284;EEKBL;Kabli;;N;Y;N;N;;N;;GO;OFG;GNS;LLS;;;;4.50;4.32;0.46;0.00;0.00;8.80;0.00;3;1993-12-31;MFL;;;;1993-01-01
EST;EST031015617;;CEN;2004-05-01;2020-02-02;4M020076;PMA-563;PMA-563;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;OFG;LLS;GNS;;;;4.44;4.26;0.48;0.00;0.00;3.68;0.00;3;2002-12-31;MFL;;;;2002-01-01
EST;EST031015617;;MOD;2020-02-03;2100-12-31;PMA-563;PMA-563;PMA-563;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;LLS;FPO;;;;4.44;4.26;0.48;0.00;0.00;3.68;0.00;3;2002-12-31;MFL;;;PA;2002-01-01
EST;EST031015618;;CEN;2004-05-01;2018-10-08;4M990035;PMA-032;PMA-032;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;FPO;LLS;;;;4.44;4.26;0.46;0.00;0.00;14.71;0.00;3;1996-12-31;MFL;;;;1996-01-01
EST;EST031015618;;MOD;2018-10-09;2100-12-31;PMA-032;PMA-032;PMA-032;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;FPO;LLS;;;;4.44;4.26;0.46;0.00;0.00;14.70;0.00;3;1996-12-31;MFL;;;PA;1996-01-01
EST;EST031015619;;CEN;2004-05-01;2023-03-19;4M000117;PMA-193;PMA-193;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;OFG;LLS;GNS;;;;4.23;4.06;0.52;0.00;0.00;22.06;0.00;2;1972-12-31;MFL;;;;1972-01-01
EST;EST031015619;;MOD;2023-03-20;2100-12-31;PMA-193;PMA-193;PMA-193;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;FPO;LLS;;;;4.23;4.06;0.52;0.00;0.00;22.00;0.00;2;1972-12-31;MFL;;;PA;1972-01-01
EST;EST031015620;;CEN;2004-05-01;2023-03-19;4M000027;PMA-103;PMA-103;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;OFG;GNS;LLS;;;;5.73;5.50;1.13;0.00;0.00;8.83;0.00;3;1955-12-31;MFL;;;;1955-01-01
EST;EST031015620;;MOD;2023-03-20;2100-12-31;PMA-103;PMA-103;PMA-103;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;LLS;FPO;;;;5.73;5.50;1.13;0.00;0.00;6.00;0.00;3;1955-12-31;MFL;;;PA;1955-01-01
EST;EST031015621;;CEN;2004-05-01;2020-07-21;4M000217;PMA-292;PMA-292;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;FPO;OFG;GNS;;;;4.20;4.03;0.53;0.00;0.00;22.06;0.00;2;1997-12-31;MFL;;;;1997-01-01
EST;EST031015621;;MOD;2020-07-22;2023-05-02;PMA-292;PMA-292;PMA-292;EEJGP;Jaagupi;;N;Y;N;N;;N;;GO;GNS;LLS;FPO;;;;4.20;4.03;0.53;0.00;0.00;22.00;0.00;2;1997-12-31;MFL;;;PA;1997-01-01
EST;EST031015621;;RET;2023-05-03;2023-05-03;PMA-292;PMA-292;PMA-292;EEJGP;Jaagupi;;N;N;N;N;;N;;GO;GNS;FPO;LLS;;;;4.20;4.03;0.53;0.00;0.00;22.00;0.00;2;1997-12-31;MFL;;;PA;1997-01-01
EST;EST031015622;;CEN;2004-05-01;2009-09-01;4M000199;PMA-274;PMA-274;EEKHN;Kihnu;;N;Y;N;N;;N;;LO;LLS;GNS;PS;;;;11.53;11.07;6.13;0.00;0.00;44.13;0.00;1;1988-12-31;MFL;;;;1988-01-01
EST;EST031015622;;MOD;2009-09-02;2019-05-19;4M000199;PMA-274;PMA-274;EEKHN;Kihnu;;N;Y;N;N;;N;;LO;PS;LLS;;;;;11.53;11.07;6.13;0.00;0.00;44.13;0.00;1;1988-12-31;MFL;;;;1988-01-01
EST;EST031015622;;MOD;2019-05-20;2100-12-31;PMA-274;PMA-274;PMA-274;EESUA;;;N;Y;N;N;;N;;WO;FPO;GNS;LLS;;;;11.53;11.07;6.13;0.00;0.00;44.13;0.00;1;1988-12-31;MFL;;;PA;1988-01-01
EST;EST031015623;;CEN;2004-05-01;2017-10-25;4M000042;PMA-118;PMA-118;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;PS;GNS;LLS;;;;11.70;11.23;6.64;0.00;0.00;44.13;0.00;1;1988-12-31;MFL;;;;1988-01-01
EST;EST031015623;;MOD;2017-10-26;2018-10-08;PMA-118;PMA-118;PMA-118;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;GNS;FPO;LLS;;;;11.70;11.23;6.64;0.00;0.00;10.13;0.00;1;1988-12-31;MFL;;;PA;1988-01-01
EST;EST031015623;;RET;2018-10-09;2018-10-09;PMA-118;PMA-118;PMA-118;EEKHN;Kihnu;;N;N;N;N;;N;;WO;FPO;LLS;GNS;;;;11.70;11.23;6.64;0.00;0.00;10.13;0.00;1;1988-12-31;MFL;;;PA;1988-01-01
EST;EST031015624;;CEN;2004-05-01;2016-06-27;4M000200;PMA-275;PMA-275;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;GNS;LLS;OFG;;;;6.90;6.62;1.32;0.00;0.00;8.83;0.00;1;1992-12-31;MFL;;;;1992-01-01
EST;EST031015624;;RET;2016-06-28;2016-06-28;4M000200;PMA-275;PMA-275;EEKHN;Kihnu;;N;N;N;N;;N;;GO;OFG;GNS;LLS;;;;6.90;6.62;1.32;0.00;0.00;8.83;0.00;1;1992-12-31;MFL;;;PA;1992-01-01
EST;EST031015624;;CHA;2017-10-26;2100-12-31;PMA-275;PMA-275;PMA-275;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;FPO;GNS;;;;;6.90;6.62;1.32;0.00;0.00;15.00;0.00;1;1992-12-31;MFL;;;PA;1992-01-01
EST;EST031015625;;CEN;2004-05-01;2017-10-23;4M000111;PMA-187;PMA-187;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;PS;GNS;;;;11.57;11.11;6.10;0.00;0.00;52.00;0.00;1;1993-12-31;MFL;;;;1993-01-01
EST;EST031015625;;MOD;2017-10-24;2022-07-28;PMA-187;PMA-187;PMA-187;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;GNS;LLS;FPO;;;;11.57;11.11;6.10;0.00;0.00;52.00;0.00;1;1993-12-31;MFL;;;;1993-01-01
EST;EST031015625;;MOD;2022-07-29;2100-12-31;PMA-187;PMA-187;PMA-187;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;FPO;GNS;LLS;;;;11.57;11.11;6.10;0.00;0.00;39.00;0.00;1;1993-12-31;MFL;;;PA;1993-01-01
EST;EST031015626;;CEN;2004-05-01;2023-03-08;4M0001100;PMA-186;PMA-186;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;BTF;GNS;;;;8.72;8.37;3.10;0.00;0.00;18.39;0.00;1;1997-12-31;MFL;;;;1997-01-01
EST;EST031015626;;MOD;2023-03-09;2100-12-31;PMA-186;PMA-186;PMA-186;EEVOI;Võiste;;N;Y;N;N;;N;;WO;FPO;LLS;GNS;;;;8.72;8.37;3.10;0.00;0.00;18.39;0.00;1;1997-12-31;MFL;;;PA;1997-01-01
EST;EST031015627;;CEN;2004-05-01;2015-11-29;4M990037;PMA-034;PMA-034;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;GNS;LLS;OFG;;;;8.60;8.26;2.69;0.00;0.00;18.39;0.00;1;1993-12-31;MFL;;;;1993-01-01
EST;EST031015627;;MOD;2015-11-30;2016-07-07;PMA-034;PMA-034;PMA-034;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;GNS;LLS;;;;;8.60;8.26;2.69;0.00;0.00;18.39;0.00;1;1993-12-31;MFL;;;PA;1993-01-01
EST;EST031015627;;RET;2016-07-08;2016-07-08;PMA-034;PMA-034;PMA-034;EEKHN;Kihnu;;N;N;N;N;;N;;GO;LLS;GNS;;;;;8.60;8.26;2.69;0.00;0.00;18.39;0.00;1;1993-12-31;MFL;;;PA;1993-01-01
EST;EST031015628;;CEN;2004-05-01;2100-12-31;4M000122;PMA-198;PMA-198;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;GNS;PS;;;;8.16;7.83;2.63;0.00;0.00;18.39;0.00;1;1993-12-31;MFL;;;;1993-01-01
EST;EST031015629;;CEN;2004-05-01;2009-09-01;4M000241;PMA-315;PMA-315;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;PS;GNS;;;;8.35;8.02;2.54;0.00;0.00;18.39;0.00;1;1989-12-31;MFL;;;;1989-01-01
EST;EST031015629;;MOD;2009-09-02;2100-12-31;4M000241;PMA-315;PMA-315;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;PS;GNS;;;;;8.35;8.02;2.54;0.00;0.00;18.39;0.00;1;1989-12-31;MFL;;;;1989-01-01
EST;EST031015630;;CEN;2004-05-01;2100-12-31;4M000169;PMA-246;PMA-246;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;PS;GNS;LLS;;;;11.63;11.16;6.20;0.00;0.00;44.13;0.00;1;1990-12-31;MFL;;;;1990-01-01
EST;EST031015631;;CEN;2004-05-01;2014-04-23;4M000165;PMA-240;PMA-240;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;SSC;LLS;GNS;;;;8.58;8.24;2.65;0.00;0.00;18.39;0.00;1;1995-12-31;MFL;;;;1995-01-01
EST;EST031015631;;MOD;2014-04-24;2018-05-02;PMA-240;PMA-240;PMA-240;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;GNS;LLS;FPO;;;;8.58;8.24;2.65;0.00;0.00;17.00;0.00;1;1995-12-31;MFL;;;PA;1995-01-01
EST;EST031015631;;MOD;2018-05-03;2100-12-31;PMA-240;PMA-240;PMA-240;EERKL;Raeküla;;N;Y;N;N;;N;;WO;FPO;LLS;GNS;;;;8.58;8.24;2.65;0.00;0.00;17.00;0.00;1;1995-12-31;MFL;;;PA;1995-01-01
EST;EST031015632;;CEN;2004-05-01;2012-11-08;4M000108;PMA-184;PMA-184;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;SSC;GNS;FPO;;;;8.36;8.03;2.96;0.00;0.00;18.39;0.00;1;1988-12-31;MFL;;;;1988-01-01
EST;EST031015632;;MOD;2012-11-09;2100-12-31;PMA-184;PMA-184;PMA-184;EELIN;Lindi;;N;Y;N;N;;N;;GO;GNS;FPO;;;;;8.36;8.03;2.95;0.00;0.00;18.00;0.00;1;1988-12-31;MFL;;;PA;1988-01-01
EST;EST031015633;;CEN;2004-05-01;2015-10-29;4M000189;PMA-264;PMA-264;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;SSC;GNS;;;;7.30;7.01;1.71;0.00;0.00;8.83;0.00;1;1986-12-31;MFL;;;;1986-01-01
EST;EST031015633;;MOD;2015-10-30;2016-03-28;PMA-264;PMA-264;PMA-264;EEKHN;Kihnu;;N;Y;N;N;;N;;LO;LLS;GNS;;;;;7.30;7.01;1.71;0.00;0.00;8.83;0.00;1;1986-12-31;MFL;;;PA;1986-01-01
EST;EST031015633;;RET;2016-03-29;2016-03-29;PMA-264;PMA-264;PMA-264;EEKHN;Kihnu;;N;N;N;N;;N;;LO;GNS;LLS;;;;;7.30;7.01;1.71;0.00;0.00;8.83;0.00;1;1986-12-31;MFL;;;PA;1986-01-01
EST;EST031015634;;CEN;2004-05-01;2013-02-28;4M000109;PMA-185;PMA-185;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;FPO;SSC;GNS;;;;11.58;11.12;6.16;0.00;0.00;55.16;0.00;1;1996-12-31;MFL;;;;1996-01-01
EST;EST031015634;;MOD;2013-03-01;2018-03-07;PMA-185;PMA-185;PMA-185;EEKHN;Kihnu;;N;Y;N;N;;N;;WO;FPO;GNS;;;;;11.58;11.12;6.16;0.00;0.00;55.16;0.00;1;1996-12-31;MFL;;;PA;1996-01-01
EST;EST031015634;;RET;2018-03-08;2018-03-08;PMA-185;PMA-185;PMA-185;EEKHN;Kihnu;;N;N;N;N;;N;;WO;FPO;GNS;;;;;11.58;11.12;6.16;0.00;0.00;55.16;0.00;1;1996-12-31;MFL;;;PA;1996-01-01
EST;EST031015636;;CEN;2004-05-01;2012-10-23;4M000064;PMA-140;PMA-140;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;GNS;BTF;;;;4.73;4.54;0.70;0.00;0.00;22.00;0.00;2;1973-12-31;MFL;;;;1973-01-01
EST;EST031015636;;MOD;2012-10-24;2017-10-25;PMA-140;PMA-140;PMA-140;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;FPO;GNS;;;;4.73;4.54;0.70;0.00;0.00;16.11;0.00;2;1973-12-31;MFL;;;PA;1973-01-01
EST;EST031015636;;MOD;2017-10-26;2018-10-08;PMA-140;PMA-140;PMA-140;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;FPO;GNS;LLS;;;;4.73;4.54;0.70;0.00;0.00;5.11;0.00;2;1973-12-31;MFL;;;PA;1973-01-01
EST;EST031015636;;MOD;2018-10-09;2100-12-31;PMA-140;PMA-140;PMA-140;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;GNS;LLS;FPO;;;;4.73;4.54;0.70;0.00;0.00;10.11;0.00;2;1973-12-31;MFL;;;PA;1973-01-01
EST;EST031015637;;CEN;2004-05-01;2012-01-22;4M000071;PMA-147;PMA-147;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;BTF;GNS;LLS;;;;11.70;11.23;6.64;0.00;0.00;44.13;0.00;1;1988-12-31;MFL;;;;1988-01-01
EST;EST031015637;;RET;2012-01-23;2012-01-23;4M000071;PMA-147;PMA-147;EEKHN;Kihnu;;N;N;N;N;;N;;GO;;NO;;;;;11.70;11.23;6.64;0.00;0.00;44.13;0.00;1;1988-12-31;MFL;;;PA;1988-01-01
EST;EST031015638;;CEN;2004-05-01;2016-10-23;4M000072;PMA-148;PMA-148;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;GNS;LLS;BTF;;;;8.73;8.38;3.29;0.00;0.00;18.39;0.00;1;1993-12-31;MFL;;;;1993-01-01
EST;EST031015638;;MOD;2016-10-24;2100-12-31;PMA-148;PMA-148;PMA-148;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;GNS;SB;LLS;;;;8.73;8.38;3.29;0.00;0.00;16.00;0.00;1;1993-12-31;MFL;;;PA;1993-01-01
EST;EST031015639;;CEN;2004-05-01;2012-10-23;4M000065;PMA-141;PMA-141;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;GNS;BTF;;;;8.53;8.19;2.65;0.00;0.00;14.71;0.00;1;1993-12-31;MFL;;;;1993-01-01
EST;EST031015639;;MOD;2012-10-24;2100-12-31;PMA-141;PMA-141;PMA-141;EEKHN;Kihnu;;N;Y;N;N;;N;;GO;LLS;FPO;GNS;;;;8.53;8.19;2.65;0.00;0.00;20.60;0.00;1;1993-12-31;MFL;;;PA;1993-01-01
EST;EST031015640;;CEN;2004-05-01;2019-05-19;4M000043;PMA-119;PMA-119;EEKHN;Kihnu;;N;Y;N;N;;N;;LO;GNS;CTB;LLS;;;;8.21;7.88;2.76;0.00;0.00;18.39;0.00;1;1993-12-31;MFL;;;;1993-01-01
