Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
LVA;LVA000000400;;CEN;2004-05-01;2008-01-16;EE011;EE011;EE011;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;7.00;0.00;1.56;0.00;0.00;5.90;0.00;1;1991-12-31;MFL;;;;1991-01-01
LVA;LVA000000400;;MOD;2008-01-17;2011-04-27;EE011;EE011;EE011       ;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;7.00;0.00;1.56;0.00;0.00;5.90;0.00;1;1991-12-31;MFL;;;;1991-01-01
LVA;LVA000000400;;DES;2011-04-28;2011-04-28;EE011;EE011;EE011       ;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;7.00;0.00;1.56;0.00;0.00;5.90;0.00;1;1991-12-31;MFL;;;AC;1991-01-01
LVA;LVA000000401;;CEN;2004-05-01;2007-02-14;EE012;EE012;EE012;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;18.00;0.00;1;1995-12-31;MFL;;;;1995-01-01
LVA;LVA000000401;;MOD;2007-02-15;2011-04-17;EE012;EE012;EE012      ;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;18.00;0.00;1;1995-12-31;MFL;;;;1995-01-01
LVA;LVA000000401;;DES;2011-04-18;2011-04-18;EE012;EE012;EE012      ;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;18.00;0.00;1;1995-12-31;MFL;;;AC;1995-01-01
LVA;LVA000000402;;CEN;2004-05-01;2014-12-30;EE013;EE013;EE013;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-12-31;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2014-12-31;2015-01-21;EE013;EE013;EE013;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2015-01-22;2015-12-30;EE013;EE013;EE013;LV999;;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2015-12-31;2016-01-31;EE013;EE013;EE013;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2016-02-01;2016-11-30;EE013;EE013;EE013;LV999;;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2016-12-01;2016-12-30;EE013;EE013;EE013;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2016-12-31;2016-12-31;EE013;EE013;EE013;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2017-01-01;2017-12-30;EE013;EE013;EE013;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2017-12-31;2017-12-31;EE013;EE013;EE013;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2018-01-01;2018-05-01;EE013;EE013;EE013;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2018-05-02;2018-05-02;EE013;EE013;EE013;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2018-05-03;2018-12-30;EE013;EE013;EE013;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2018-12-31;2018-12-31;EE013;EE013;EE013;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2019-01-01;2019-12-30;EE013;EE013;EE013;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2019-12-31;2019-12-31;EE013;EE013;EE013;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2020-01-01;2020-12-30;EE013;EE013;EE013;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2020-12-31;2023-05-19;EE013;EE013;EE013;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;0.00;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000402;;MOD;2023-05-20;2100-12-31;EE013;EE013;EE013;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.15;0.00;0.35;0.00;0.00;7.38;0.00;3;1992-01-01;MFL;;;;1992-01-01
LVA;LVA000000403;;CEN;2004-05-01;2014-03-13;EE014;EE014;EE014;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;4.63;0.00;0.51;0.00;0.00;6.00;0.00;2;1977-12-31;MFL;;;;1977-01-01
LVA;LVA000000403;;MOD;2014-03-14;2014-08-05;EE014;EE014;EE014;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.63;0.00;0.51;0.00;0.00;6.00;0.00;2;1977-01-01;MFL;;;;1977-01-01
LVA;LVA000000403;;MOD;2014-08-06;2016-11-30;EE014;EE014;EE014;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.63;0.00;0.51;0.00;0.00;6.00;0.00;2;1977-01-01;MFL;;;;1977-01-01
LVA;LVA000000403;;MOD;2016-12-01;2100-12-31;EE014;EE014;EE014;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.63;0.00;0.51;0.00;0.00;6.00;0.00;2;1977-01-01;MFL;;;;1977-01-01
LVA;LVA000000404;;CEN;2004-05-01;2013-04-01;EE015;EE015;EE015;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-12-31;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2013-04-02;2014-12-30;EE015;EE015;EE015;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-12-31;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2014-12-31;2015-07-09;EE015;EE015;EE015;LV999;;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2015-07-10;2015-12-30;EE015;EE015;EE015;LV999;;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2015-12-31;2016-05-17;EE015;EE015;EE015;LV999;;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2016-05-18;2016-11-30;EE015;EE015;EE015;LV999;;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2016-12-01;2016-12-30;EE015;EE015;EE015;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2016-12-31;2017-03-02;EE015;EE015;EE015;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2017-03-03;2017-12-30;EE015;EE015;EE015;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2017-12-31;2018-01-10;EE015;EE015;EE015;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2018-01-11;2018-01-25;EE015;EE015;EE015;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2018-01-26;2018-12-30;EE015;EE015;EE015;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;MOD;2018-12-31;2019-04-17;EE015;EE015;EE015;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
LVA;LVA000000404;;RET;2019-04-18;2019-04-18;EE015;EE015;EE015;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.10;0.00;0.81;0.00;0.00;0.00;0.00;3;1991-01-01;MFL;;;AE;1991-01-01
LVA;LVA000000405;;CEN;2004-05-01;2016-11-30;EE016;EE016;EE016;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;4.36;0.00;0.39;0.00;0.00;0.00;0.00;4;1972-12-31;MFL;;;;1972-01-01
LVA;LVA000000405;;MOD;2016-12-01;2100-12-31;EE016;EE016;EE016;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.36;0.00;0.39;0.00;0.00;0.00;0.00;3;1972-01-01;MFL;;;;1972-01-01
LVA;LVA000000406;;CEN;2004-05-01;2006-03-05;EE017;EE017;EE017;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-12-31;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2006-03-06;2011-01-26;EE017;EE017;EE017 ;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-12-31;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2011-01-27;2014-12-30;EE017;EE017;EE017 ;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-12-31;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2014-12-31;2015-01-21;EE017;EE017;EE017;LV999;;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2015-01-22;2015-05-04;EE017;EE017;EE017;LV999;;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2015-05-05;2015-05-05;EE017;EE017;EE017;LV999;;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2015-05-06;2015-12-30;EE017;EE017;EE017;LV999;;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2015-12-31;2016-02-02;EE017;EE017;EE017;LV999;;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2016-02-03;2016-11-30;EE017;EE017;EE017;LV999;;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2016-12-01;2016-12-30;EE017;EE017;EE017;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2016-12-31;2017-01-05;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2017-01-06;2017-12-30;EE017;EE017;EE017;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2017-12-31;2017-12-31;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2018-01-01;2018-06-13;EE017;EE017;EE017;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2018-06-14;2018-12-30;EE017;EE017;EE017;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2018-12-31;2019-01-16;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2019-01-17;2019-04-29;EE017;EE017;EE017;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2019-04-30;2019-12-31;EE017;EE017;EE017;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2020-01-01;2021-05-10;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2021-05-11;2021-09-08;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2021-09-09;2022-10-28;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2022-10-29;2023-05-22;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;0.00;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000406;;MOD;2023-05-23;2100-12-31;EE017;EE017;EE017;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;NK;;;;;5.50;0.00;0.62;0.00;0.00;14.70;0.00;3;1993-01-01;MFL;;;;1993-01-01
LVA;LVA000000407;;CEN;2004-05-01;2014-03-13;EE018;EE018;EE018;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-12-31;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2014-03-14;2014-08-05;EE018;EE018;EE018;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2014-08-06;2015-02-01;EE018;EE018;EE018;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2015-02-02;2015-12-30;EE018;EE018;EE018;LV999;;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2015-12-31;2016-02-02;EE018;EE018;EE018;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2016-02-03;2016-11-30;EE018;EE018;EE018;LV999;;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2016-12-01;2016-12-30;EE018;EE018;EE018;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2016-12-31;2017-01-04;EE018;EE018;EE018;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2017-01-05;2017-12-30;EE018;EE018;EE018;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2017-12-31;2018-01-10;EE018;EE018;EE018;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2018-01-11;2018-12-30;EE018;EE018;EE018;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2018-12-31;2019-01-06;EE018;EE018;EE018;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2019-01-07;2019-12-30;EE018;EE018;EE018;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2019-12-31;2020-01-05;EE018;EE018;EE018;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2020-01-06;2020-12-30;EE018;EE018;EE018;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2020-12-31;2021-03-09;EE018;EE018;EE018;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000407;;MOD;2021-03-10;2100-12-31;EE018;EE018;EE018;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;0.47;0.00;0.00;18.00;0.00;2;1975-01-01;MFL;;;;1975-01-01
LVA;LVA000000408;;CEN;2004-05-01;2014-03-13;EE019;EE019;EE019;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-12-31;MFL;;;;1999-01-01
LVA;LVA000000408;;MOD;2014-03-14;2014-09-09;EE019;EE019;EE019;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-01-01;MFL;;;;1999-01-01
LVA;LVA000000408;;MOD;2014-09-10;2014-12-30;EE019;EE019;EE019;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-01-01;MFL;;;;1999-01-01
LVA;LVA000000408;;MOD;2014-12-31;2015-02-01;EE019;EE019;EE019;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-01-01;MFL;;;;1999-01-01
LVA;LVA000000408;;MOD;2015-02-02;2015-04-23;EE019;EE019;EE019;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-01-01;MFL;;;;1999-01-01
LVA;LVA000000408;;MOD;2015-04-24;2015-05-10;EE019;EE019;EE019;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-01-01;MFL;;;;1999-01-01
LVA;LVA000000408;;MOD;2015-05-11;2015-10-28;EE019;EE019;EE019;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-01-01;MFL;;;;1999-01-01
LVA;LVA000000408;;RET;2015-10-29;2015-10-29;EE019;EE019;EE019;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;7.00;0.00;2.08;0.00;0.00;6.00;0.00;1;1999-01-01;MFL;;;PA;1999-01-01
LVA;LVA000000409;;CEN;2004-05-01;2014-03-13;EE020;EE020;EE020;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;NK;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-12-31;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2014-03-14;2015-12-17;EE020;EE020;EE020;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2015-12-18;2016-03-15;EE020;EE020;EE020;LV999;;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2016-03-16;2016-11-30;EE020;EE020;EE020;LV999;;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2016-12-01;2016-12-30;EE020;EE020;EE020;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2016-12-31;2017-02-22;EE020;EE020;EE020;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2017-02-23;2017-12-30;EE020;EE020;EE020;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2017-12-31;2018-02-04;EE020;EE020;EE020;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2018-02-05;2018-12-30;EE020;EE020;EE020;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2018-12-31;2019-08-20;EE020;EE020;EE020;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;4.50;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2019-08-21;2020-01-01;EE020;EE020;EE020;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;5.90;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2020-01-02;2020-12-30;EE020;EE020;EE020;EE;Engure;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;5.90;0.00;3;1980-01-01;MFL;;;;1980-01-01
LVA;LVA000000409;;MOD;2020-12-31;2100-12-31;EE020;EE020;EE020;EE;Engure;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.40;0.00;0.79;0.00;0.00;5.90;0.00;3;1980-01-01;MFL;;;;1980-01-01
