"Country_Code";"CFR";"Event_Code";"Event_Start_Date";"Event_End_Date";"License_Ind";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"Port_Name";"IRCS_Code";"IRCS";"Vms_Code";"Gear_Main_Code";"Gear_Sec_Code";"Loa";"Lbp";"Ton_Ref";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Year";"Com_Month";"Com_Day";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Decision_Date";"Decision_Seg_Code";"Construction_Year";"Construction_Place"
"POL";"DEU300540207";"IMP";20050310;20061221;"Y";"PL01995";"WLA-44";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"N";"";"N";"GNS";"GND";"10.52";"9.55";"9.48";"9.48";"";NA;"50";"0";3;1983;5;20;"MFL";"DEU";"";"";NA;NA;1983;NA
"POL";"DEU300540207";"MOD";20061222;20150915;"Y";"PL01995";"WLA-44";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"N";"";"N";"GNS";"LLS";"10.52";"9.55";"9.48";"9.48";"";NA;"50";"0";3;1983;5;20;"MFL";"";"";"";NA;NA;1983;NA
"POL";"DEU300540207";"MOD";20150916;21001231;"Y";"PL01995";"WLA-44";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"Y";"SPG2761";"N";"GNS";"LLS";"10.52";"9.55";"9.48";"9.48";"";NA;"50";"0";3;1983;5;20;"MFL";"";"";"";NA;NA;1983;NA
"POL";"DEU300590207";"CEN";20040501;20040620;"Y";"PL00002";"KOL-184";"LAGUNA";225;"KOLOBRZEG";"Y";"SPS2434";"Y";"OTM";"OTB";"29.95";"27.53";"184";"184";"";NA;"588";"0";2;1965;12;31;"MFL";"";"";"";NA;NA;2065;NA
"POL";"DEU300590207";"MOD";20040621;20040720;"Y";"PL00002";"WLA-54";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"Y";"SPS2434";"Y";"OTM";"OTB";"29.95";"27.53";"184";"184";"";NA;"588";"0";2;1965;12;31;"MFL";"";"";"";NA;NA;2065;NA
"POL";"DEU300590207";"MOD";20040721;20080218;"Y";"PL00002";"WLA-54";"LAGUNA";345;"WLADYSLAWOWO";"Y";"SPS2434";"Y";"OTM";"OTB";"29.95";"27.53";"184";"184";"";NA;"588";"0";2;1965;12;31;"MFL";"";"";"";NA;NA;2065;NA
"POL";"DEU300590207";"MOD";20080219;20091026;"Y";"PL00002";"WLA-54";"LAGUNA";345;"WLADYSLAWOWO";"Y";"SPS2434";"Y";"OTM";"OTB";"29.95";"27.53";"184";"184";"";NA;"588";"0";2;1965;12;31;"MFL";"";"";"";NA;NA;2065;NA
"POL";"DEU300590207";"DES";20091027;20091027;"N";"PL00002";"WLA-54";"LAGUNA";345;"WLADYSLAWOWO";"Y";"SPS2434";"N";"OTM";"OTB";"29.95";"27.53";"184";"184";"";NA;"588";"0";2;1965;12;31;"MFL";"";"";"";NA;NA;2065;NA
"POL";"DEU300740207";"CEN";20040501;20050105;"Y";"PL00021";"MRZ-10";"BORNEO";123;"MRZEZYNO";"Y";"SPS2466";"N";"OTB";"OTM";"18.1";"16.84";"44";"44";"";NA;"221";"0";1;2003;10;13;"MFL";"";"";"";NA;NA;2051;NA
"POL";"DEU300740207";"MOD";20050106;20071016;"Y";"PL00021";"MRZ-10";"BORNEO";123;"MRZEZYNO";"Y";"SPS2466";"Y";"OTB";"OTM";"18.1";"16.84";"44";"44";"";NA;"221";"0";1;2003;10;13;"MFL";"";"";"";NA;NA;2051;NA
"POL";"DEU300740207";"MOD";20071017;20081116;"Y";"PL00021";"MRZ-10";"BORNEO";123;"MRZEZYNO";"Y";"SPS2466";"Y";"OTB";"OTM";"18.1";"16.84";"44";"44";"";NA;"221";"0";1;2003;10;13;"MFL";"";"";"";NA;NA;2051;NA
"POL";"DEU300740207";"DES";20081117;20081117;"N";"PL00021";"MRZ-10";"BORNEO";123;"MRZEZYNO";"Y";"SPS2466";"Y";"OTB";"OTM";"18.1";"16.84";"44";"44";"";NA;"221";"0";1;2003;10;13;"MFL";"";"";"";NA;NA;2051;NA
"POL";"DNK000012227";"IMP";20100331;20111228;"Y";"PL02144";"JAS-79";"<NO NAME GIVEN>";338;"JASTARNIA";"Y";"SPG3293";"N";"OTB";"LLS";"13.25";"12.28";"19.77";"19.77";"";NA;"121";"0";1;1960;7;1;"MFL";"DNK";"";"";NA;NA;2060;NA
"POL";"DNK000012227";"MOD";20111229;20170517;"Y";"PL02144";"JAS-79";"<NO NAME GIVEN>";338;"JASTARNIA";"Y";"SPG3293";"Y";"OTB";"LLS";"13.25";"12.28";"19.77";"19.77";"";NA;"121";"0";1;1960;7;1;"MFL";"";"";"";NA;NA;2060;NA
"POL";"DNK000012227";"MOD";20170518;21001231;"Y";"PL02144";"JAS-79";"<NO NAME GIVEN>";338;"JASTARNIA";"Y";"SPG3293";"Y";"OTB";"LLS";"13.56";"12.28";"20.38";"20.38";"";NA;"121";"0";1;1960;7;1;"MFL";"";"";"";NA;NA;2060;NA
"POL";"DNK000012260";"IMP";20090529;20110728;"Y";"PL02114";"LEB-49";"<NO NAME GIVEN>";236;"LEBA";"N";"";"N";"GNS";"OTB";"8.26";"7.45";"4.11";"4.11";"";NA;"32.5";"0";3;1987;10;15;"MFL";"DNK";"";"";NA;NA;1977;NA
"POL";"DNK000012260";"MOD";20110729;20170508;"Y";"PL02114";"LEB-49";"<NO NAME GIVEN>";236;"LEBA";"N";"";"N";"GNS";"LLS";"8.26";"7.45";"4.11";"4.11";"";NA;"32.5";"0";3;1987;10;15;"MFL";"";"";"";NA;NA;1977;NA
"POL";"DNK000012260";"MOD";20170509;21001231;"Y";"PL02114";"LEB-49";"<NO NAME GIVEN>";236;"LEBA";"N";"";"N";"GNS";"LLS";"8.26";"7.45";"4.11";"4.11";"";NA;"32.5";"0";3;1987;10;15;"MFL";"";"";"";NA;NA;1977;NA
"POL";"DNK000012439";"IMP";20070430;20081019;"N";"PL02029";"UST-46";"<NO NAME GIVEN>";234;"USTKA";"N";"";"N";"OTB";"GNS";"13.41";"12.31";"23.77";"23.77";"";NA;"106";"0";1;1964;11;4;"MFL";"DNK";"";"";NA;NA;2064;NA
"POL";"DNK000012439";"MOD";20081020;20111201;"Y";"PL02029";"KOL-117";"<NO NAME GIVEN>";225;"KOLOBRZEG";"N";"";"N";"OTB";"GNS";"13.6";"12.25";"23.77";"23.77";"";NA;"106";"0";1;1964;11;4;"MFL";"";"";"";NA;NA;2064;NA
"POL";"DNK000012439";"MOD";20111202;20111228;"Y";"PL02029";"KOL-117";"<NO NAME GIVEN>";225;"KOLOBRZEG";"Y";"SPS2720";"N";"OTB";"GNS";"13.6";"12.25";"23.77";"23.77";"";NA;"106";"0";1;1964;11;4;"MFL";"";"";"";NA;NA;2064;NA
"POL";"DNK000012439";"MOD";20111229;20130912;"Y";"PL02029";"KOL-117";"<NO NAME GIVEN>";225;"KOLOBRZEG";"Y";"SPS2720";"Y";"OTB";"GNS";"13.6";"12.25";"23.77";"23.77";"";NA;"106";"0";1;1964;11;4;"MFL";"";"";"";NA;NA;2064;NA
"POL";"DNK000012439";"MOD";20130913;20140630;"Y";"PL02029";"KOL-117";"<NO NAME GIVEN>";225;"KOLOBRZEG";"Y";"SPS2720";"Y";"OTB";"GNS";"13.6";"12.25";"23.77";"23.77";"";NA;"106";"0";1;1964;11;4;"MFL";"";"";"";NA;NA;2064;NA
"POL";"DNK000012439";"RET";20140701;20140701;"N";"PL02029";"KOL-117";"<NO NAME GIVEN>";225;"KOLOBRZEG";"Y";"SPS2720";"Y";"OTB";"GNS";"13.6";"12.25";"23.77";"23.77";"";NA;"106";"0";1;1964;11;4;"MFL";"";"";"";NA;NA;2064;NA
"POL";"DNK000013165";"IMP";20180412;21001231;"Y";"PL02314";"DAR-348";"<NO NAME GIVEN>";232;"DARLOWO";"Y";"SPS3574";"N";"GNS";"LLS";"8.88";"7.64";"3.8";"3.8";"";NA;"63";"0";NA;1986;1;1;"MFL";"DNK";"";"";NA;NA;NA;NA
"POL";"DNK000013667";"IMP";20171009;21001231;"Y";"PL02311";"WLA-187";"WLA-187 AUGUSTYN";345;"WLADYSLAWOWO";"Y";"SPG4557";"Y";"OTM";"OTB";"19.09";"16.19";"61";"61";"";NA;"294";"21.51";2;1982;12;1;"MFL";"DNK";"";"";NA;NA;1982;NA
"POL";"DNK000013985";"IMP";20080606;20111229;"Y";"PL02051";"SWI-24";"<NO NAME GIVEN>";118;"SWINOUJSCIE";"N";"";"N";"OTB";"GNS";"13.9";"12.69";"23.98";"23.98";"";NA;"169";"0";1;1961;9;19;"MFL";"DNK";"";"";NA;NA;2061;NA
"POL";"DNK000013985";"MOD";20111230;20130715;"Y";"PL02051";"SWI-24";"<NO NAME GIVEN>";118;"SWINOUJSCIE";"N";"";"Y";"OTB";"GNS";"13.9";"12.69";"23.98";"23.98";"";NA;"169";"0";1;1961;9;19;"MFL";"";"";"";NA;NA;2061;NA
"POL";"DNK000013985";"MOD";20130716;20170508;"Y";"PL02051";"SWI-24";"<NO NAME GIVEN>";118;"SWINOUJSCIE";"Y";"SPS2662";"Y";"OTB";"GNS";"13.9";"12.69";"23.98";"23.98";"";NA;"169";"0";1;1961;9;19;"MFL";"";"";"";NA;NA;2061;NA
"POL";"DNK000013985";"MOD";20170509;21001231;"Y";"PL02051";"SWI-24";"<NO NAME GIVEN>";118;"SWINOUJSCIE";"Y";"SPS2662";"Y";"OTB";"GNS";"13.9";"12.69";"23.98";"23.98";"";NA;"169";"0";1;1961;9;19;"MFL";"";"";"";NA;NA;2061;NA
"POL";"FIN000010029";"IMP";20071116;20071218;"Y";"PL02043";"WLA-100";"SUZANNE KRYSTYNA";345;"WLADYSLAWOWO";"Y";"SPG3022";"N";"OTB";"OTM";"31.3";"27.89";"197";"197";"";NA;"596";"88.26";2;1973;10;30;"MFL";"FIN";"";"";NA;NA;1973;NA
"POL";"FIN000010029";"MOD";20071219;20080909;"Y";"PL02043";"WLA-100";"SUZANNE KRYSTYNA";345;"WLADYSLAWOWO";"Y";"SPG3022";"Y";"OTB";"OTM";"31.3";"27.89";"197";"197";"";NA;"596";"88.26";2;1973;10;30;"MFL";"";"";"";NA;NA;1973;NA
"POL";"FIN000010029";"MOD";20080910;20100929;"Y";"PL02043";"WLA-100";"SUZANNE KRYSTYNA";345;"WLADYSLAWOWO";"Y";"SPG3022";"Y";"OTB";"OTM";"31.3";"27.89";"197";"197";"";NA;"596";"88.26";2;1973;10;30;"MFL";"";"";"";NA;NA;1973;NA
"POL";"FIN000010029";"MOD";20100930;20110816;"Y";"PL02043";"WLA-100";"SUZANNE KRYSTYNA";345;"WLADYSLAWOWO";"Y";"SPG3022";"Y";"OTB";"OTM";"31.3";"27.89";"281";"281";"";84;"596";"88.26";2;1973;10;30;"MFL";"";"";"";NA;NA;1973;NA
"POL";"FIN000010029";"DES";20110817;20110817;"Y";"PL02043";"WLA-100";"SUZANNE KRYSTYNA";345;"WLADYSLAWOWO";"Y";"SPG3022";"Y";"OTB";"OTM";"31.3";"27.89";"281";"281";"";84;"596";"88.26";2;1973;10;30;"MFL";"";"";"";NA;NA;1973;NA
"POL";"FIN000010175";"IMP";20101026;20140415;"Y";"PL02155";"LEB-77";"<NO NAME GIVEN>";236;"LEBA";"Y";"SPG3370";"N";"GNS";"LLS";"11.3";"9.81";"7.04";"7.04";"";NA;"37.7";"0";3;1989;12;31;"MFL";"FIN";"";"";NA;NA;1989;NA
"POL";"FIN000010175";"DES";20140416;20140416;"N";"PL02155";"LEB-77";"<NO NAME GIVEN>";236;"LEBA";"Y";"SPG3370";"N";"GNS";"LLS";"11.3";"9.81";"7.04";"7.04";"";NA;"37.7";"0";3;1989;12;31;"MFL";"";"";"";NA;NA;1989;NA
"POL";"IRL000I13000";"IMP";20180927;21001231;"Y";"PL02315";"GDY-151";"ANNELIES ILENA";352;"GDYNIA";"Y";"SPG4839";"Y";"OTM";"PTM";"144.6";"134.3";"14055";"14055";"";NA;"14400";"6720";2;2000;8;17;"MFL";"NLD";"";"PA";NA;NA;1999;NA
"POL";"NLD198200977";"IMP";20111026;20111208;"Y";"PL02182";"WLA-84";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"Y";"SPG3578";"N";"OTB";"OTM";"24.93";"22.11";"113";"113";"";NA;"243";"225";2;1982;6;30;"MFL";"NLD";"";"";NA;NA;1982;NA
"POL";"NLD198200977";"MOD";20111209;20120827;"Y";"PL02182";"WLA-84";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"Y";"SPG3578";"Y";"OTB";"OTM";"24.93";"22.11";"113";"113";"";NA;"243";"225";2;1982;6;30;"MFL";"";"";"";NA;NA;1982;NA
"POL";"NLD198200977";"MOD";20120828;20130929;"Y";"PL02182";"WLA-84";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"Y";"SPG3578";"Y";"OTB";"OTM";"26.65";"23.98";"122";"122";"";NA;"243";"225";2;1982;6;30;"MFL";"";"";"";NA;NA;1982;NA
"POL";"NLD198200977";"MOD";20130930;20170417;"Y";"PL02182";"WLA-84";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"Y";"SPG3578";"Y";"OTB";"OTM";"26.65";"24.52";"125";"125";"";NA;"243";"225";2;1982;6;30;"MFL";"";"";"";NA;NA;1982;NA
"POL";"NLD198200977";"MOD";20170418;20180828;"Y";"PL02182";"WLA-84";"<NO NAME GIVEN>";345;"WLADYSLAWOWO";"Y";"SPG3578";"Y";"OTB";"OTM";"26.65";"24.52";"125";"125";"";NA;"294";"225";2;1982;6;30;"MFL";"";"";"";NA;NA;1982;NA
"POL";"NLD198200977";"MOD";20180829;21001231;"Y";"PL02182";"WLA-84";"";345;"WLADYSLAWOWO";"Y";"SPG3578";"Y";"OTB";"OTM";"26.65";"24.52";"125";"125";"";NA;"294";"225";2;1982;6;30;"MFL";"";"";"";NA;NA;1981;NA
"POL";"POL010101682";"CEN";20040501;20090507;"Y";"PL01682";"STL-1";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"9.22";"8.08";"4.56";"4.56";"";NA;"22.4";"0";2;1988;9;13;"MFL";"";"";"";NA;NA;1988;NA
"POL";"POL010101682";"DES";20090508;20090508;"N";"PL01682";"STL-1";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"9.22";"8.08";"4.56";"4.56";"";NA;"22.4";"0";2;1988;9;13;"MFL";"";"";"";NA;NA;1988;NA
"POL";"POL010101683";"CEN";20040501;20060322;"Y";"PL01683";"STL-2";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"9.23";"8.12";"4.57";"4.57";"";NA;"22.4";"0";2;1988;9;23;"MFL";"";"";"";NA;NA;1988;NA
"POL";"POL010101683";"RET";20060323;20060323;"N";"PL01683";"STL-2";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"9.23";"8.12";"4.57";"4.57";"";NA;"22.4";"0";2;1988;9;23;"MFL";"";"";"";NA;NA;1988;NA
"POL";"POL010101684";"CEN";20040501;20041207;"Y";"PL01684";"STL-6";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"8.5";"8.4";"3.23";"3.23";"";NA;"22.4";"0";2;1972;4;7;"MFL";"";"";"";NA;NA;1970;NA
"POL";"POL010101684";"MOD";20041208;20060329;"Y";"PL01684";"STL-6";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"NO";"8.5";"8.4";"3.23";"3.23";"";NA;"22.4";"0";2;1972;4;7;"MFL";"";"";"";NA;NA;1970;NA
"POL";"POL010101684";"DES";20060330;20060330;"N";"PL01684";"STL-6";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"NO";"8.5";"8.4";"3.23";"3.23";"";NA;"22.4";"0";2;1972;4;7;"MFL";"";"";"";NA;NA;1970;NA
"POL";"POL010101685";"CEN";20040501;20061025;"Y";"PL01685";"STL-9";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"GNS";"FPO";"6.64";"5.88";"1.03";"1.03";"";NA;"5.2";"0";3;1985;2;18;"MFL";"";"";"";NA;NA;1984;NA
"POL";"POL010101685";"MOD";20061026;20090507;"Y";"PL01685";"STL-9";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"GNS";"FPO";"6.64";"5.88";"1.03";"1.03";"";NA;"5.2";"0";3;1985;2;18;"MFL";"";"";"";NA;NA;1984;NA
"POL";"POL010101685";"DES";20090508;20090508;"N";"PL01685";"STL-9";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"GNS";"FPO";"6.64";"5.88";"1.03";"1.03";"";NA;"5.2";"0";3;1985;2;18;"MFL";"";"";"";NA;NA;1984;NA
"POL";"POL010101686";"CEN";20040501;20130324;"Y";"PL01686";"STL-10";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.62";"6.95";"1.72";"1.72";"";NA;"8.5";"0";1;1965;5;8;"MFL";"";"";"";NA;NA;2059;NA
"POL";"POL010101686";"MOD";20130325;21001231;"Y";"PL01686";"STL-10";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.62";"6.95";"1.72";"1.72";"";NA;"8.5";"0";1;1965;5;8;"MFL";"";"";"";NA;NA;2059;NA
"POL";"POL010101687";"CEN";20040501;20121216;"Y";"PL01687";"STL-18";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"8.2";"7.27";"3.09";"3.09";"";NA;"20.2";"0";1;1992;8;31;"MFL";"";"";"";NA;NA;1992;NA
"POL";"POL010101687";"MOD";20121217;21001231;"Y";"PL01687";"TRB-77";"<NO NAME GIVEN>";106;"TRZEBIEZ";"N";"";"N";"FPO";"GNS";"8.2";"7.27";"3.09";"3.09";"";NA;"20.2";"0";1;1992;8;31;"MFL";"";"";"";NA;NA;1992;NA
"POL";"POL010101690";"CEN";20040501;20100803;"Y";"PL01690";"STL-38";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.4";"6.56";"1.97";"1.97";"";NA;"40";"0";4;1969;4;3;"MFL";"";"";"";NA;NA;2068;NA
"POL";"POL010101690";"MOD";20100804;20110830;"Y";"PL01690";"STL-38";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.4";"6.56";"1.97";"1.97";"";NA;"40";"0";4;1969;4;3;"MFL";"";"";"";NA;NA;2068;NA
"POL";"POL010101690";"MOD";20110831;20150813;"Y";"PL01690";"STL-38";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.4";"6.56";"1.97";"1.97";"";NA;"30.9";"0";4;1969;4;3;"MFL";"";"";"";NA;NA;2068;NA
"POL";"POL010101690";"MOD";20150814;21001231;"Y";"PL01690";"STL-38";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.4";"6.56";"1.97";"1.97";"";NA;"30.9";"0";4;1969;4;3;"MFL";"";"";"";NA;NA;2068;NA
"POL";"POL010101691";"CEN";20040501;20040907;"Y";"PL01691";"STL-39";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"8.18";"7.29";"2.44";"2.44";"";NA;"22.4";"0";4;1979;1;12;"MFL";"";"";"";NA;NA;1978;NA
"POL";"POL010101691";"MOD";20040908;20090428;"Y";"PL01691";"STL-39";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"8.18";"7.29";"2.44";"2.44";"";NA;"22.4";"0";4;1979;1;12;"MFL";"";"";"";NA;NA;1978;NA
"POL";"POL010101691";"MOD";20090429;20110725;"Y";"PL01691";"JAS-59";"<NO NAME GIVEN>";338;"JASTARNIA";"N";"";"N";"GNS";"LLS";"8.18";"7.29";"2.44";"2.44";"";NA;"22.4";"0";4;1979;1;12;"MFL";"";"";"";NA;NA;1978;NA
"POL";"POL010101691";"RET";20110726;20110726;"N";"PL01691";"JAS-59";"<NO NAME GIVEN>";338;"JASTARNIA";"N";"";"N";"GNS";"LLS";"8.18";"7.29";"2.44";"2.44";"";NA;"22.4";"0";4;1979;1;12;"MFL";"";"";"";NA;NA;1978;NA
"POL";"POL010101692";"CEN";20040501;20040907;"Y";"PL01692";"STL-46";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.63";"6.77";"2.05";"2.05";"";NA;"55.2";"0";4;1968;3;2;"MFL";"";"";"";NA;NA;2067;NA
"POL";"POL010101692";"MOD";20040908;20061101;"Y";"PL01692";"STL-46";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.63";"6.77";"2.05";"2.05";"";NA;"55.2";"0";4;1968;3;2;"MFL";"";"";"";NA;NA;2067;NA
"POL";"POL010101692";"MOD";20061102;20131017;"Y";"PL01692";"STL-46";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.63";"6.77";"2.05";"2.05";"";NA;"55.2";"0";4;1968;3;2;"MFL";"";"";"";NA;NA;2067;NA
"POL";"POL010101692";"RET";20131018;20131018;"N";"PL01692";"STL-46";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.63";"6.77";"2.05";"2.05";"";NA;"55.2";"0";4;1968;3;2;"MFL";"";"";"";NA;NA;2067;NA
"POL";"POL010101693";"CEN";20040501;20041207;"Y";"PL01693";"STL-47";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"SSC";"7.48";"6.77";"1.95";"1.95";"";NA;"8.8";"0";4;1971;3;15;"MFL";"";"";"";NA;NA;1970;NA
"POL";"POL010101693";"MOD";20041208;20050907;"Y";"PL01693";"STL-47";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.48";"6.77";"1.95";"1.95";"";NA;"8.8";"0";4;1971;3;15;"MFL";"";"";"";NA;NA;1970;NA
"POL";"POL010101693";"MOD";20050908;20061025;"Y";"PL01693";"STL-47";"<NO NAME GIVEN>";101;"SZCZECIN-STOLCZYN";"N";"";"N";"FPO";"GNS";"7.48";"6.77";"1.95";"1.95";"";NA;"8.8";"0";4;1971;3;15;"MFL";"";"";"";NA;NA;1970;NA
