"Country_Code";"CFR";"Event_Code";"Event_Start_Date";"Event_End_Date";"License_Ind";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"Port_Name";"IRCS_Code";"IRCS";"Vms_Code";"Gear_Main_Code";"Gear_Sec_Code";"Loa";"Lbp";"Ton_Ref";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Year";"Com_Month";"Com_Day";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Decision_Date";"Decision_Seg_Code";"Construction_Year";"Construction_Place"
"IRL";"BEL030471980";"MOD";20050223;20050705;"Y";"47";"WD47";"SATURNUS";"WD";"WEXFORD";"Y";"EI6187";"Y";"DRB";"NO";"27.55";"";"152";"152";"";NA;"524";"0";3;1998;10;7;"MFL";"";"";"";NA;NA;1980;NA
"IRL";"BEL030471980";"MOD";20050706;20050806;"Y";"47";"WD47";"SATURNUS";"WD";"WEXFORD";"Y";"EI6187";"Y";"DRB";"NO";"27.55";"";"152";"152";"";NA;"524";"0";3;1998;10;7;"MFL";"";"";"";NA;NA;1980;NA
"IRL";"BEL030471980";"MOD";20050807;20070325;"Y";"47";"WD47";"SATURNUS";"WD";"WEXFORD";"Y";"EI6187";"Y";"DRB";"NO";"27.55";"";"187";"187";"";NA;"524";"0";3;1998;10;7;"MFL";"";"";"";NA;NA;1980;NA
"IRL";"BEL030471980";"MOD";20070326;20070329;"N";"47";"WD47";"SATURNUS";"WD";"WEXFORD";"Y";"EI6187";"Y";"DRB";"NO";"27.55";"";"187";"187";"";NA;"524";"0";3;1998;10;7;"MFL";"";"";"";NA;NA;1980;NA
"IRL";"BEL030471980";"MOD";20070330;21001231;"Y";"47";"WD47";"SATURNUS";"WD";"WEXFORD";"Y";"EI8999";"Y";"DRB";"NO";"27.55";"";"187";"187";"";NA;"524";"0";3;1998;10;7;"MFL";"";"";"";NA;NA;1980;NA
"IRL";"BEL030501982";"IMP";20040608;20050203;"Y";"244";"W244";"SEA QUEEN";"W";"WATERFORD";"Y";"EITC";"Y";"DRB";"NK";"35";"";"238";"238";"";NA;"883";"0";2;1982;6;1;"MFL";"BEL";"";"";NA;NA;1982;NA
"IRL";"BEL030501982";"MOD";20050204;20050705;"Y";"244";"W244";"SEA QUEEN";"W";"WATERFORD";"Y";"EITC";"Y";"DRB";"NO";"35";"";"238";"238";"";NA;"883";"0";2;1982;6;1;"MFL";"";"";"";NA;NA;1982;NA
"IRL";"BEL030501982";"MOD";20050706;20060321;"Y";"244";"W244";"SEA QUEEN";"W";"WATERFORD";"Y";"EITC";"Y";"DRB";"NO";"35";"";"238";"238";"";NA;"883";"0";2;1982;6;1;"MFL";"";"";"";NA;NA;1982;NA
"IRL";"BEL030501982";"DES";20060322;20060322;"N";"244";"W244";"SEA QUEEN";"W";"WATERFORD";"Y";"EITC";"Y";"DRB";"NO";"35";"";"238";"238";"";NA;"883";"0";2;1982;6;1;"MFL";"";"";"";NA;NA;1982;NA
"IRL";"BEL034621968";"IMP";19990525;20021231;"Y";"181";"WD181";"MARTINA EILIS";"WD";"WEXFORD";"Y";"EI5608";"N";"DRB";"NK";"30.2";"";"145";"145";"";NA;"662";"0";2;1968;1;1;"4GZ";"BEL";"";"";NA;NA;2068;NA
"IRL";"BEL034621968";"MOD";20030101;20030430;"Y";"181";"WD181";"MARTINA EILIS";"WD";"WEXFORD";"Y";"EI5608";"Y";"DRB";"NK";"30.2";"";"145";"145";"";NA;"662";"0";2;1968;1;1;"MFL";"";"";"";NA;NA;2068;NA
"IRL";"BEL034621968";"MOD";20030501;20050203;"Y";"181";"WD181";"MARTINA EILIS";"WD";"WEXFORD";"Y";"EI5608";"Y";"DRB";"NK";"30.2";"";"145";"145";"";NA;"662";"0";2;1968;1;1;"MFL";"";"";"";NA;NA;2068;NA
"IRL";"BEL034621968";"MOD";20050204;20050705;"Y";"181";"WD181";"MARTINA EILIS";"WD";"WEXFORD";"Y";"EI5608";"Y";"DRB";"NO";"30.2";"";"145";"145";"";NA;"662";"0";2;1968;1;1;"MFL";"";"";"";NA;NA;2068;NA
"IRL";"BEL034621968";"MOD";20050706;20060321;"Y";"181";"WD181";"MARTINA EILIS";"WD";"WEXFORD";"Y";"EI5608";"Y";"DRB";"NO";"30.2";"";"145";"145";"";NA;"662";"0";2;1968;1;1;"MFL";"";"";"";NA;NA;2068;NA
"IRL";"BEL034621968";"DES";20060322;20060322;"N";"181";"WD181";"MARTINA EILIS";"WD";"WEXFORD";"Y";"EI5608";"Y";"DRB";"NO";"30.2";"";"145";"145";"";NA;"662";"0";2;1968;1;1;"MFL";"";"";"";NA;NA;2068;NA
"IRL";"BEL040031974";"IMP";19981230;20011204;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"N";"OTB";"PTM";"23.71";"";"126";"126";"114.96";NA;"331";"0";2;1974;1;1;"4G1";"BEL";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20011205;20021231;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"N";"OTB";"PTM";"23.71";"";"126";"126";"114.16";NA;"331";"0";2;1974;1;1;"4G1";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20030101;20030430;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"N";"OTB";"PTM";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20030501;20040821;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NK";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"RET";20040822;20040822;"N";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NK";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"CHA";20050708;20050830;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NO";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20050831;20051119;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NO";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"RET";20051120;20051120;"N";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NO";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"CHA";20070704;20070719;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NO";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20070720;20110404;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NO";"23.71";"";"126";"126";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20110405;20170219;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"SSC";"OTB";"27.3";"";"183";"183";"";57;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20170220;20170226;"N";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"SSC";"OTB";"27.3";"";"183";"183";"";57;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"MOD";20170227;20170907;"Y";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"SSC";"OTB";"27.3";"";"183";"183";"";NA;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"BEL040031974";"RET";20170908;20170908;"N";"374";"D374";"FLEETWOOD LADY";"D";"DUBLIN";"Y";"EI2602";"Y";"OTB";"NO";"27.3";"";"183";"183";"";57;"331";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;1974;NA
"IRL";"DEU302580203";"IMP";19990729;19990729;"Y";"29";"WD29";"KATHLEEN K";"WD";"WEXFORD";"Y";"EI5697";"N";"DRB";"NK";"32.74";"";"198";"198";"";NA;"722";"0";2;1971;1;1;"4GZ";"DEU";"";"";NA;NA;1971;NA
"IRL";"DEU302580203";"MOD";19990730;20021231;"Y";"29";"WD29";"KATHLEEN K";"WD";"WEXFORD";"Y";"EI5697";"N";"DRB";"NK";"32.74";"";"198";"198";"";NA;"722";"0";2;1971;1;1;"4GZ";"";"";"";NA;NA;1971;NA
"IRL";"DEU302580203";"MOD";20030101;20030430;"Y";"29";"WD29";"KATHLEEN K";"WD";"WEXFORD";"Y";"EI5697";"Y";"DRB";"NK";"32.74";"";"198";"198";"";NA;"722";"0";2;1971;1;1;"MFL";"";"";"";NA;NA;1971;NA
"IRL";"DEU302580203";"MOD";20030501;20040829;"Y";"29";"WD29";"KATHLEEN K";"WD";"WEXFORD";"Y";"EI5697";"Y";"DRB";"NK";"32.74";"";"198";"198";"";NA;"722";"0";2;1971;1;1;"MFL";"";"";"";NA;NA;1971;NA
"IRL";"DEU302580203";"MOD";20040830;20050705;"Y";"29";"WD29";"KATHLEEN K";"WD";"WEXFORD";"Y";"EI5697";"Y";"DRB";"NK";"29.67";"";"198";"198";"";NA;"722";"0";2;1971;1;1;"MFL";"";"";"";NA;NA;1971;NA
"IRL";"DEU302580203";"MOD";20050706;20051212;"Y";"29";"WD29";"KATHLEEN K";"WD";"WEXFORD";"Y";"EI5697";"Y";"DRB";"NO";"29.67";"";"198";"198";"";NA;"722";"0";2;1971;1;1;"MFL";"";"";"";NA;NA;1971;NA
"IRL";"DEU302580203";"DES";20051213;20051213;"N";"29";"WD29";"KATHLEEN K";"WD";"WEXFORD";"Y";"EI5697";"Y";"DRB";"NO";"29.67";"";"198";"198";"";NA;"722";"0";2;1971;1;1;"MFL";"";"";"";NA;NA;1971;NA
"IRL";"DEU302620207";"IMP";20180219;21001231;"Y";"86";"WD86";"LADY LU";"WD";"WEXFORD";"Y";"EITI9";"Y";"DRB";"NO";"24";"";"154";"154";"";NA;"221";"0";2;1995;1;1;"MFL";"DEU";"";"PA";NA;NA;1995;NA
"IRL";"DEU400710101";"IMP";19931116;19940919;"Y";"178";"D1780";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"N";"OTB";"PTM";"24.26";"";"130";"130";"58.09";NA;"254";"0";2;1974;1;1;"4G1";"DEU";"";"";NA;NA;2064;NA
"IRL";"DEU400710101";"MOD";19940920;19940920;"Y";"178";"D178";"NESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"N";"OTB";"NK";"24.26";"";"130";"130";"58.09";NA;"254";"0";NA;1974;1;1;"4G1";"";"";"";NA;NA;NA;NA
"IRL";"DEU400710101";"MOD";19940921;19981208;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"N";"OTB";"NK";"24.26";"";"130";"130";"58.09";NA;"254";"0";NA;1974;1;1;"4G1";"";"";"";NA;NA;NA;NA
"IRL";"DEU400710101";"MOD";19981209;20021231;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"N";"OTB";"PTM";"24.26";"";"130";"130";"58.09";NA;"254";"0";NA;1974;1;1;"4G1";"";"";"";NA;NA;NA;NA
"IRL";"DEU400710101";"MOD";20030101;20030401;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"Y";"OTB";"PTM";"24.26";"";"130";"130";"";NA;"254";"0";NA;1974;1;1;"MFL";"";"";"";NA;NA;NA;NA
"IRL";"DEU400710101";"MOD";20030402;20030402;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"Y";"OTB";"NK";"24.26";"";"130";"130";"";NA;"254";"0";NA;1974;1;1;"MFL";"";"";"";NA;NA;NA;NA
"IRL";"DEU400710101";"MOD";20030403;20050224;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"Y";"OTB";"NK";"24.26";"";"130";"130";"";NA;"254";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;2064;NA
"IRL";"DEU400710101";"MOD";20050225;20050705;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"Y";"OTB";"NO";"24.26";"";"130";"130";"";NA;"254";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;2064;NA
"IRL";"DEU400710101";"MOD";20050706;20070630;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"Y";"OTB";"NO";"24.26";"";"130";"130";"";NA;"254";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;2064;NA
"IRL";"DEU400710101";"MOD";20070701;20130312;"Y";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"Y";"FPO";"NO";"24.26";"";"130";"130";"";NA;"254";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;2064;NA
"IRL";"DEU400710101";"DES";20130313;20130313;"N";"178";"D178";"RESOLUTION II";"D";"DUBLIN";"Y";"EI4829";"Y";"FPO";"NO";"24.26";"";"130";"130";"";NA;"254";"0";2;1974;1;1;"MFL";"";"";"";NA;NA;2064;NA
"IRL";"DEU401220101";"IMP";20071219;20141207;"Y";"30";"WD30";"MARY KATE";"WD";"WEXFORD";"Y";"EIDY9";"Y";"TBB";"OTM";"23.99";"";"160";"160";"";NA;"221";"0";2;1992;1;1;"MFL";"DEU";"";"PA";NA;NA;1992;NA
"IRL";"DEU401220101";"MOD";20141208;20141221;"N";"30";"WD30";"MARY KATE";"WD";"WEXFORD";"Y";"EIDY9";"Y";"TBB";"OTM";"23.99";"";"160";"160";"";NA;"221";"0";2;1992;1;1;"MFL";"";"";"";NA;NA;1992;NA
"IRL";"DEU401220101";"MOD";20141222;20180116;"Y";"30";"WD30";"MARY KATE";"WD";"WEXFORD";"Y";"EIDY9";"Y";"TBB";"OTB";"28.05";"";"196";"196";"";NA;"221";"0";2;1992;1;1;"MFL";"";"";"";NA;NA;1992;NA
"IRL";"DEU401220101";"MOD";20180117;20180117;"N";"30";"WD30";"MARY KATE";"WD";"WEXFORD";"Y";"EIDY9";"Y";"OTB";"TBB";"28.05";"";"196";"196";"";NA;"221";"0";2;1992;1;1;"MFL";"";"";"";NA;NA;1992;NA
"IRL";"DEU401220101";"MOD";20180118;20180212;"Y";"30";"WD30";"MARY KATE";"WD";"WEXFORD";"Y";"EIDY9";"Y";"TBB";"OTB";"28.05";"";"196";"196";"";NA;"221";"0";2;1992;1;1;"MFL";"";"";"";NA;NA;1992;NA
"IRL";"DEU401220101";"MOD";20180213;20180213;"N";"30";"WD30";"MARY KATE";"WD";"WEXFORD";"Y";"EIDY9";"Y";"TBB";"OTB";"28.05";"";"196";"196";"";NA;"221";"0";2;1992;1;1;"MFL";"";"";"";NA;NA;1992;NA
"IRL";"DEU401220101";"MOD";20180214;21001231;"Y";"30";"WD30";"MARY KATE";"WD";"WEXFORD";"Y";"EIDY9";"Y";"TBB";"OTB";"28.05";"";"196";"196";"";NA;"221";"0";2;1992;1;1;"MFL";"";"";"";NA;NA;1992;NA
"IRL";"DNK000003296";"IMP";20121213;20140804;"Y";"626";"S626";"ANDERS NEES";"S";"SKIBBEREEN";"Y";"EINC6";"Y";"OTB";"SDN";"26.27";"";"215";"215";"";NA;"423";"0";2;1982;1;1;"MFL";"DNK";"";"PA";NA;NA;1981;NA
"IRL";"DNK000003296";"MOD";20140805;20140812;"N";"626";"S626";"ANDERS NEES";"S";"SKIBBEREEN";"Y";"EINC6";"Y";"OTB";"SDN";"26.27";"";"215";"215";"";NA;"423";"0";2;1982;1;1;"MFL";"";"";"";NA;NA;1981;NA
"IRL";"DNK000003296";"MOD";20140813;21001231;"Y";"626";"S626";"ANDERS NEES";"S";"SKIBBEREEN";"Y";"EINC6";"Y";"OTB";"SDN";"26.27";"";"215";"215";"";NA;"423";"0";2;1982;1;1;"MFL";"";"";"";NA;NA;1981;NA
"IRL";"DNK000011569";"IMP";20060629;20070630;"Y";"70";"DA70";"MIANDA";"DA";"DROGHEDA";"Y";"EI8697";"Y";"OTB";"NO";"25.45";"";"170";"170";"";NA;"180";"0";2;2006;1;1;"MFL";"DNK";"";"PA";NA;NA;1987;NA
"IRL";"DNK000011569";"MOD";20070701;20070719;"Y";"70";"DA70";"MIANDA";"DA";"DROGHEDA";"Y";"EI8697";"Y";"OTB";"NO";"25.45";"";"170";"170";"";NA;"180";"0";2;2006;1;1;"MFL";"";"";"";NA;NA;1987;NA
"IRL";"DNK000011569";"MOD";20070720;21001231;"Y";"70";"DA70";"MIANDA";"DA";"DROGHEDA";"Y";"EI8697";"Y";"OTB";"NO";"25.45";"";"170";"170";"";NA;"180";"0";2;2006;1;1;"MFL";"";"";"";NA;NA;1987;NA
"IRL";"DNK000029627";"IMP";20080207;21001231;"Y";"74";"WD74";"WILLIE JOE";"WD";"WEXFORD";"Y";"EIEI3";"Y";"DRB";"NO";"23.95";"";"139";"139";"";NA;"220";"85";2;1997;6;1;"MFL";"DNK";"";"PA";NA;NA;1997;NA
"IRL";"DNK000032067";"IMP";20100211;20130211;"Y";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"NOR";"";"PA";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130212;20130212;"N";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130213;20130219;"Y";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130220;20130220;"N";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130221;20130312;"Y";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130313;20130318;"N";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130319;20130319;"Y";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130320;20130321;"N";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20130322;20150113;"Y";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20150114;20150114;"N";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
"IRL";"DNK000032067";"MOD";20150115;20150126;"Y";"95";"D95";"VERONICA";"D";"DUBLIN";"Y";"EIJC3";"Y";"OTM";"NO";"55.95";"";"1198";"1198";"";NA;"3840";"1014";2;2000;1;1;"MFL";"";"";"";NA;NA;2000;NA
