"Country_Code";"CFR";"Event_Code";"Event_Start_Date";"Event_End_Date";"License_Ind";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"Port_Name";"IRCS_Code";"IRCS";"Vms_Code";"Gear_Main_Code";"Gear_Sec_Code";"Loa";"Lbp";"Ton_Ref";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Year";"Com_Month";"Com_Day";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Decision_Date";"Decision_Seg_Code";"Construction_Year";"Construction_Place"
"NLD";"BEL002011991";"EXP";19950808;19950808;"Y";"BEL002011991";"BRU-201";"ADRIANA MARIA";"BRU";"BRUINISSE";"Y";"PCDU";"N";"OTB";"OTM";"23.93";NA;"160";"160";"";NA;"220";"398";2;1994;8;17;"E17";"DEU";"EX";"PA";NA;NA;1989;NA
"NLD";"BEL010821987";"IMP";19941017;19950209;"Y";"BEL010821987";"OL-18";"ST ANTOINE";"OL";"OOSTDONGERADEEL";"N";"";"N";"TBB";"NO";"14.5";NA;"31";"";"31";NA;"138";"0";2;1994;10;17;"Z18";"BEL";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";19950210;19950330;"Y";"BEL010821987";"OL-18";"ST ANTOINE";"OL";"OOSTDONGERADEEL";"N";"";"N";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"138";"0";2;1994;10;17;"Z18";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";19950331;19961231;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"N";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"138";"0";2;1994;10;17;"Z18";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";19970101;19970129;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"N";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"138";"0";2;1994;10;17;"4J6";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";19970130;20000901;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"N";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"176";"38";2;1994;10;17;"4J6";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";20000902;20021231;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"N";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"221";"56";2;1994;10;17;"4J6";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";20030101;20041124;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"N";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"221";"56";2;1994;10;17;"MFL";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";20041125;20101231;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"Y";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"221";"56";2;1994;10;17;"MFL";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";20110101;20170710;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"Y";"TBB";"NO";"17.9";NA;"40";"40";"";NA;"221";"56";2;1994;10;17;"MFL";"";"";"";NA;NA;1987;NA
"NLD";"BEL010821987";"MOD";20170711;21001231;"Y";"BEL010821987";"WL-18";"VRIJHEID";"WL";"WESTDONGERADEEL";"Y";"PIIW";"Y";"TBB";"NO";"20.86";NA;"50";"50";"";NA;"221";"56";2;1994;10;17;"MFL";"";"";"";NA;NA;1987;NA
"NLD";"BEL011101959";"IMP";19991214;20010331;"Y";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"N";"";"N";"TBB";"OTB";"18";NA;"34";"34";"";NA;"221";"0";2;1999;12;14;"4J6";"BEL";"";"";NA;NA;2059;NA
"NLD";"BEL011101959";"RET";20010401;20010401;"Y";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"N";"";"N";"TBB";"OTB";"18";NA;"34";"34";"";NA;"221";"0";2;1999;12;14;"4J6";"";"";"";NA;NA;2059;NA
"NLD";"BEL011101959";"CHA";20021119;20021231;"Y";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"Y";"PCHO";"N";"TBB";"NO";"18";NA;"34";"34";"";NA;"221";"3";2;1999;12;14;"4J6";"";"";"";NA;NA;2059;NA
"NLD";"BEL011101959";"MOD";20030101;20040406;"Y";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"Y";"PCHO";"N";"TBB";"OTB";"18";NA;"34";"34";"";NA;"221";"3";2;1999;12;14;"MFL";"";"";"";NA;NA;2059;NA
"NLD";"BEL011101959";"MOD";20040407;20140119;"Y";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"Y";"PCHO";"Y";"TBB";"OTB";"18";NA;"34";"34";"";NA;"221";"3";2;1999;12;14;"MFL";"";"";"";NA;NA;2059;NA
"NLD";"BEL011101959";"MOD";20140120;20160811;"Y";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"Y";"PCHO";"Y";"TBB";"NO";"18";NA;"34";"34";"";NA;"221";"3";2;1999;12;14;"MFL";"";"";"";NA;NA;2059;NA
"NLD";"BEL011101959";"MOD";20160812;20170522;"Y";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"Y";"PCHO";"Y";"TBB";"NO";"18";NA;"34";"34";"";NA;"221";"3";2;1999;12;14;"MFL";"";"";"";NA;NA;2059;NA
"NLD";"BEL011101959";"EXP";20170523;20170523;"N";"BEL011101959";"ZK-67";"DORUS";"ZK";"ULRUM-ZOUTKAMP";"Y";"PCHO";"Y";"TBB";"NO";"18";NA;"34";"34";"";NA;"221";"3";2;1999;12;14;"MFL";"DEU";"EX";"PA";NA;NA;2059;NA
"NLD";"BEL012111971";"IMP";19990823;20010130;"Y";"BEL012111971";"LE-64";"HOOP OP ZEGEN";"LE";"LEMSTERLAND-LEMMER";"N";"";"N";"OTB";"NO";"14.6";NA;"36";"36";"";NA;"220";"0";2;1999;8;23;"4J4";"BEL";"";"";NA;NA;1971;NA
"NLD";"BEL012111971";"MOD";20010131;20010331;"Y";"BEL012111971";"LE-64";"HOOP OP ZEGEN";"LE";"LEMSTERLAND-LEMMER";"N";"";"N";"OTB";"NO";"15.03";NA;"38";"38";"";NA;"220";"0";2;1999;8;23;"4J4";"";"";"";NA;NA;1971;NA
"NLD";"BEL012111971";"RET";20010401;20140318;"Y";"BEL012111971";"LE-64";"HOOP OP ZEGEN";"LE";"LEMSTERLAND-LEMMER";"N";"";"N";"OTB";"NO";"15.03";NA;"38";"38";"";NA;"220";"0";2;1999;8;23;"4J4";"";"";"";NA;NA;1971;NA
"NLD";"BEL012111971";"CHA";20140319;20170928;"Y";"BEL012111971";"HD-64";"HESSEL";"HD";"DEN HELDER";"Y";"PBAY";"Y";"OTB";"OTT";"14.95";NA;"28";"28";"";NA;"194";"37";2;1999;8;23;"MFL";"";"";"";NA;NA;1971;NA
"NLD";"BEL012111971";"MOD";20170929;21001231;"Y";"";"UK-190";"GERRIT SENIOR";"UK";"URK";"Y";"PBAY";"Y";"OTB";"NK";"14.95";NA;"28";"28";"";NA;"194";"37";2;1999;8;23;"MFL";"";"";"";NA;NA;1971;NA
"NLD";"BEL014271964";"IMP";19990125;20000523;"Y";"BEL014271964";"TH-11";"MARJON";"TH";"THOLEN";"N";"";"N";"GNS";"OTB";"22.31";NA;"69";"69";"";NA;"220";"40";2;1999;1;25;"4J4";"BEL";"";"";NA;NA;2064;NA
"NLD";"BEL014271964";"MOD";20000524;20001019;"Y";"BEL014271964";"TH-11";"MARJON";"TH";"THOLEN";"N";"";"N";"GNS";"OTB";"22.31";NA;"69";"69";"";NA;"220";"40";2;1999;1;25;"4J4";"";"";"";NA;NA;2064;NA
"NLD";"BEL014271964";"MOD";20001020;20021231;"Y";"BEL014271964";"TH-11";"MARJON";"TH";"THOLEN";"N";"";"N";"GNS";"OTB";"22.31";NA;"69";"69";"";NA;"220";"40";2;1999;1;25;"4J4";"";"";"";NA;NA;2064;NA
"NLD";"BEL014271964";"MOD";20030101;20031003;"Y";"BEL014271964";"TH-11";"MARJON";"TH";"THOLEN";"N";"";"N";"TBB";"OTB";"22.31";NA;"69";"69";"";NA;"220";"40";2;1999;1;25;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL014271964";"MOD";20031004;20120202;"Y";"BEL014271964";"TH-11";"MARJON";"TH";"THOLEN";"N";"";"Y";"TBB";"OTB";"22.31";NA;"69";"69";"";NA;"220";"40";2;1999;1;25;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL014271964";"DES";20120203;20120203;"N";"BEL014271964";"TH-11";"MARJON";"TH";"THOLEN";"N";"";"Y";"TBB";"OTB";"22.31";NA;"69";"69";"";NA;"220";"40";2;1999;1;25;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL014551964";"IMP";20000719;20021231;"Y";"BEL014551964";"WL-23";"MARLOUGER";"WL";"WESTDONGERADEEL";"N";"";"N";"TBB";"NO";"18.56";NA;"34";"34";"";NA;"221";"0";2;2000;7;19;"4J6";"BEL";"";"";NA;NA;2064;NA
"NLD";"BEL014551964";"MOD";20030101;20031125;"Y";"BEL014551964";"WL-23";"MARLOUGER";"WL";"WESTDONGERADEEL";"N";"";"N";"TBB";"NO";"18.56";NA;"34";"34";"";NA;"221";"0";2;2000;7;19;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL014551964";"MOD";20031126;20040315;"Y";"BEL014551964";"WL-23";"MARLOUGER";"WL";"WESTDONGERADEEL";"Y";"PFAK";"N";"TBB";"NO";"18.56";NA;"34";"34";"";NA;"221";"0";2;2000;7;19;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL014551964";"MOD";20040316;20101231;"Y";"BEL014551964";"WL-23";"MARLOUGER";"WL";"WESTDONGERADEEL";"Y";"PFAK";"Y";"TBB";"NO";"18.56";NA;"34";"34";"";NA;"221";"0";2;2000;7;19;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL014551964";"MOD";20110101;20140511;"Y";"BEL014551964";"WL-23";"MARLOUGER";"WL";"WESTDONGERADEEL";"Y";"PFAK";"Y";"TBB";"NO";"18.56";NA;"34";"34";"";NA;"221";"0";2;2000;7;19;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL014551964";"RET";20140512;20140512;"N";"BEL014551964";"WL-23";"MARLOUGER";"WL";"WESTDONGERADEEL";"Y";"PFAK";"Y";"TBB";"NO";"18.56";NA;"34";"34";"";NA;"221";"0";2;2000;7;19;"MFL";"";"";"";NA;NA;2064;NA
"NLD";"BEL025181998";"IMP";20180227;21001231;"Y";"BEL025181998";"UK-136";"DRAKKAR";"UK";"URK";"Y";"PBJS";"Y";"TBB";"NO";"37.81";NA;"384";"384";"";NA;"1471";"833";2;1998;6;26;"MFL";"BEL";"";"";NA;NA;1998;NA
"NLD";"BEL030381986";"IMP";19950706;19950907;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"N";"TBB";"NO";"24";NA;"69";"69";"";NA;"220";"0";2;1995;7;6;"Z18";"BEL";"";"";NA;NA;1986;NA
"NLD";"BEL030381986";"MOD";19950908;19961231;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"N";"TBB";"NO";"24.54";NA;"75";"75";"";NA;"220";"0";2;1995;7;6;"Z18";"";"";"";NA;NA;1986;NA
"NLD";"BEL030381986";"MOD";19970101;20000313;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"N";"TBB";"NO";"24.54";NA;"75";"75";"";NA;"220";"0";2;1995;7;6;"4J6";"";"";"";NA;NA;1986;NA
"NLD";"BEL030381986";"MOD";20000314;20021231;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"Y";"TBB";"NO";"24.54";NA;"75";"75";"";NA;"220";"0";2;1995;7;6;"4J6";"";"";"";NA;NA;1986;NA
"NLD";"BEL030381986";"MOD";20030101;20131125;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"Y";"TBB";"NO";"24.54";NA;"75";"75";"";NA;"220";"0";2;1995;7;6;"MFL";"";"";"";NA;NA;1986;NA
"NLD";"BEL030381986";"MOD";20131126;20160407;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"Y";"TBB";"NO";"24.54";NA;"75";"75";"";NA;"221";"0";2;1995;7;6;"MFL";"";"";"";NA;NA;1986;NA
"NLD";"BEL030381986";"MOD";20160408;20180812;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"Y";"TBB";"NO";"24.54";NA;"75";"75";"";NA;"221";"0";2;1995;7;6;"MFL";"";"";"";NA;NA;1986;NA
"NLD";"BEL030381986";"MOD";20180813;21001231;"Y";"BEL030381986";"VD-6";"BRIGITTA";"VD";"EDAM-VOLENDAM";"Y";"PDGY";"Y";"TBB";"OTB";"24.54";NA;"75";"75";"";NA;"221";"0";2;1995;7;6;"MFL";"";"";"";NA;NA;1986;NA
"NLD";"BEL031981967";"IMP";19990512;20000209;"Y";"BEL031981967";"UK-328";"ARTIC RANGER";"UK";"URK";"N";"";"N";"SDN";"NO";"29.2";NA;"158";"158";"";NA;"368";"40";2;1999;5;12;"4J7";"BEL";"";"";NA;NA;2067;NA
"NLD";"BEL031981967";"MOD";20000210;20010222;"Y";"BEL031981967";"DZ-8";"ARTIC RANGER";"DZ";NA;"N";"";"N";"SDN";"NO";"29.2";NA;"158";"158";"";NA;"368";"40";2;1999;5;12;"4J7";"";"";"";NA;NA;2067;NA
"NLD";"BEL031981967";"EXP";20010223;20010223;"Y";"BEL031981967";"DZ-8";"ARTIC RANGER";"DZ";NA;"N";"";"N";"SDN";"NO";"29.2";NA;"158";"158";"";NA;"368";"40";2;1999;5;12;"4J7";"ESP";"EX";"PA";NA;NA;2067;NA
"NLD";"BEL032071985";"IMP";20010404;20010507;"Y";"BEL032071985";"ZK-65";"HERCULES";"ZK";"ULRUM-ZOUTKAMP";"Y";"PBBC";"N";"TBB";"DRB";"23.77";NA;"78";"78";"";NA;"221";"110";2;2001;4;4;"4J6";"BEL";"";"";NA;NA;1985;NA
"NLD";"BEL032071985";"MOD";20010508;20020122;"Y";"BEL032071985";"ZK-65";"HERCULES";"ZK";"ULRUM-ZOUTKAMP";"Y";"PBBC";"N";"TBB";"DRB";"23.77";NA;"78";"78";"";NA;"221";"110";2;2001;4;4;"4J4";"";"";"";NA;NA;1985;NA
"NLD";"BEL032071985";"RET";20020123;20020123;"Y";"BEL032071985";"ZK-65";"HERCULES";"ZK";"ULRUM-ZOUTKAMP";"Y";"PBBC";"N";"TBB";"DRB";"23.77";NA;"78";"78";"";NA;"221";"110";2;2001;4;4;"4J4";"";"";"";NA;NA;1985;NA
"NLD";"BEL032071985";"CHA";20041015;20120628;"Y";"BEL032071985";"ZK-65";"HERCULES";"ZK";"ULRUM-ZOUTKAMP";"Y";"PBBC";"Y";"TBB";"OTB";"23.77";NA;"78";"78";"";NA;"221";"110";2;2001;4;4;"MFL";"";"";"";NA;NA;1985;NA
"NLD";"BEL032071985";"MOD";20120629;20140101;"Y";"BEL032071985";"ZK-65";"HERCULES";"ZK";"ULRUM-ZOUTKAMP";"Y";"PBBC";"Y";"TBB";"OTB";"23.77";NA;"78";"78";"";NA;"221";"110";2;2001;4;4;"MFL";"";"";"";NA;NA;1985;NA
"NLD";"BEL032071985";"MOD";20140102;20180131;"Y";"BEL032071985";"UK-368";"PETRONELLA";"UK";"URK";"Y";"PBBC";"Y";"TBB";"NO";"23.77";NA;"78";"78";"";NA;"221";"110";2;2001;4;4;"MFL";"";"";"";NA;NA;1985;NA
"NLD";"BEL032071985";"MOD";20180201;21001231;"Y";"BEL032071985";"UK-368";"PETRONELLA";"UK";"URK";"Y";"PBBC";"Y";"TBB";"NO";"23.77";NA;"78";"78";"";NA;"221";"110";2;2001;4;4;"MFL";"";"";"";NA;NA;1985;NA
"NLD";"BEL033211961";"IMP";19921012;19921119;"Y";"BEL033211961";"BR-21";"AURORA";"BR";"OOSTBURG-BRESKEN";"Y";"PCWR";"N";"DRB";"TBB";"27.2";NA;"80.32";"";"80.32";NA;"416";"233";2;1992;10;12;"Z18";"BEL";"";"";NA;NA;2061;NA
"NLD";"BEL033211961";"MOD";19921120;19940802;"Y";"BEL033211961";"BR-21";"AURORA";"BR";"OOSTBURG-BRESKEN";"Y";"PCWR";"N";"DRB";"TBB";"26.5";NA;"98";"98";"";NA;"416";"233";2;1992;10;12;"Z18";"";"";"";NA;NA;2061;NA
"NLD";"BEL033211961";"RET";19940803;19940803;"Y";"BEL033211961";"BR-21";"AURORA";"BR";"OOSTBURG-BRESKEN";"Y";"PCWR";"N";"DRB";"TBB";"26.5";NA;"98";"98";"";NA;"416";"233";2;1992;10;12;"Z18";"";"";"";NA;NA;2061;NA
"NLD";"BEL034301957";"IMP";20000217;20020527;"Y";"BEL034301957";"ZK-148";"JETTIE MARTHA";"ZK";"ULRUM-ZOUTKAMP";"N";"";"N";"TBB";"NO";"17.28";NA;"53";"53";"";NA;"184";"0";2;2000;2;17;"4J7";"BEL";"";"";NA;NA;2057;NA
"NLD";"BEL034301957";"RET";20020528;20020528;"Y";"BEL034301957";"ZK-148";"JETTIE MARTHA";"ZK";"ULRUM-ZOUTKAMP";"N";"";"N";"TBB";"NO";"17.28";NA;"53";"53";"";NA;"184";"0";2;2000;2;17;"4J7";"";"";"";NA;NA;2057;NA
"NLD";"BEL034301957";"CHA";20040326;20040408;"Y";"BEL034301957";"ZK-48";"JETTIE MARTHA";"ZK";"ULRUM-ZOUTKAMP";"Y";"PGZQ";"N";"OTB";"NO";"19.75";NA;"51";"51";"";NA;"206";"66";2;2000;2;17;"MFL";"";"";"";NA;NA;2057;NA
"NLD";"BEL034301957";"MOD";20040409;20111027;"Y";"BEL034301957";"ZK-48";"JETTIE MARTHA";"ZK";"ULRUM-ZOUTKAMP";"Y";"PGZQ";"Y";"OTB";"NO";"19.75";NA;"51";"51";"";NA;"206";"66";2;2000;2;17;"MFL";"";"";"";NA;NA;2057;NA
"NLD";"BEL034301957";"MOD";20111028;20141106;"Y";"BEL034301957";"ZK-48";"JETTIE MARTHA";"ZK";"ULRUM-ZOUTKAMP";"Y";"PGZQ";"Y";"OTB";"NO";"19.75";NA;"51";"51";"";NA;"206";"66";2;2000;2;17;"MFL";"";"";"";NA;NA;2057;NA
"NLD";"BEL034301957";"MOD";20141107;20170116;"Y";"BEL034301957";"UK-94";"JAN VAN CEES";"UK";"URK";"Y";"PBBF";"Y";"TBB";"NO";"19.75";NA;"51";"51";"";NA;"206";"66";2;2000;2;17;"MFL";"";"";"";NA;NA;2057;NA
"NLD";"BEL034301957";"MOD";20170117;20170530;"Y";"BEL034301957";"UK-94";"JAN VAN CEES";"UK";"URK";"Y";"PBBF";"Y";"TBB";"NO";"19.75";NA;"51";"51";"";NA;"221";"65";2;2000;2;17;"MFL";"";"";"";NA;NA;2057;NA
"NLD";"BEL034301957";"MOD";20170531;21001231;"Y";"BEL034301957";"UK-94";"JAN VAN CEES";"UK";"URK";"Y";"PBBF";"Y";"TBB";"NO";"19.75";NA;"51";"51";"";NA;"221";"65";2;2000;2;17;"MFL";"";"";"";NA;NA;2057;NA
"NLD";"BEL035541964";"IMP";19981009;19990418;"Y";"BEL035541964";"YE-137";"WILHELMINA";"YE";"REIMERSWAAL-YERSEKE";"N";"";"N";"TBB";"NO";"19.2";NA;"45.14";"";"45.14";NA;"191";"6";2;1998;10;9;"4J6";"BEL";"";"";NA;NA;2064;NA
"NLD";"BEL035541964";"MOD";19990419;19991128;"Y";"BEL035541964";"YE-137";"WILHELMINA";"YE";"REIMERSWAAL-YERSEKE";"N";"";"N";"TBB";"NO";"19.2";NA;"45.14";"";"45.14";NA;"191";"6";2;1998;10;9;"4J4";"";"";"";NA;NA;2064;NA
"NLD";"BEL035541964";"MOD";19991129;20001214;"Y";"BEL035541964";"YE-137";"WILHELMINA";"YE";"REIMERSWAAL-YERSEKE";"N";"";"N";"TBB";"NO";"19.05";NA;"41";"41";"";NA;"191";"6";2;1998;10;9;"4J4";"";"";"";NA;NA;2064;NA
